 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.00032450887	0.90675545	0.0018629595	0.014591437	4.5237003e-10	0.019788034	0.020283502	0.014373481	0.021821275	0.00019938016
a20	0.0016993756	0.6314221	0.035876766	0.17391992	6.115111e-12	0.00041524827	0.15133658	0.0035176573	0.0018119656	3.0873522e-07
a31	0.00796424	0.15344507	0.023915175	0.11640994	7.6858777e-07	0.0053995666	0.59786147	0.013435908	0.081544116	2.3762173e-05
a28	4.045404e-05	0.041367378	0.013845848	0.16514988	3.7762047e-07	0.0077966284	0.75935006	0.0099529615	0.0024715138	2.4893128e-05
a37	0.007872518	0.12638858	0.030664619	0.15461609	7.482834e-05	0.00038625224	0.46013263	0.06964536	0.14983055	0.00038855858
a24	0.00061244494	0.030294245	0.037299648	0.18388304	8.1015344e-08	0.0014324047	0.6939243	0.028208487	0.024319336	2.5991552e-05
a31	0.0012548126	0.049190156	0.104475245	0.29971156	1.2478426e-06	0.009468973	0.52225953	0.010845854	0.0027871775	5.446336e-06
a20	5.394816e-06	0.68349725	0.004934472	0.091427974	3.1411866e-11	0.018476939	0.18990634	0.011216255	0.00053516956	1.3159664e-07
a1	0.021277415	0.012605214	0.55006194	0.30691418	0.0012274171	0.0053842054	0.10043113	0.0013238066	0.00076908397	5.6649446e-06
a31	0.004664826	0.021666663	0.094259314	0.102980584	0.0039616455	0.54125065	0.2223357	0.0034815469	0.005344543	5.451192e-05
a28	0.0002983667	0.6552623	0.06637455	0.24998361	4.049693e-09	0.00032396437	0.024380594	0.0023664336	0.0010045088	5.7479774e-06
a24	0.044907957	0.02261016	0.59136975	0.29805332	0.00037468004	0.0014193577	0.039119143	0.0015919658	0.0005516826	1.9157874e-06
a28	0.080434754	0.017605694	0.7083855	0.18142565	0.0004965642	0.0010928283	0.010224178	0.00027902264	5.496189e-05	8.48547e-07
a24	0.03848931	0.04829569	0.6937459	0.20135674	0.00044989408	0.0018185114	0.015498907	0.0002899526	5.4180786e-05	9.293603e-07
a46	0.04607031	0.035762873	0.7449432	0.16119173	0.0014391803	0.0020363322	0.008339797	0.00018614638	2.9205155e-05	1.2177544e-06
