 	le	melanzane	vogliono	girate	</S>
a31	0.0035288713	0.003042656	0.10255518	0.86307424	0.027799027
a35	5.279702e-05	9.33155e-05	0.035125233	0.9645393	0.00018937567
a41	9.590247e-05	3.4967452e-05	0.009867526	0.9899979	3.6221627e-06
a10	0.00016782313	1.2623038e-05	0.017164852	0.9823631	0.00029165417
a18	0.005108509	0.0042833495	0.025387231	0.9636678	0.0015530147
a35	0.020314183	0.09370182	0.23761073	0.6053958	0.042977445
a31	0.016054327	0.08331527	0.358899	0.5080822	0.03364914
a34	0.0013361254	0.0032038304	0.85271955	0.1292481	0.013492368
a8	0.0059178816	0.038593996	0.7959273	0.10159976	0.057961103
a31	0.06948304	0.1731799	0.0028163092	0.0019254443	0.7525953
a8	0.23656031	0.52967	0.21847382	0.010635084	0.0046608574
</S>	0.3260377	0.512449	0.0032206066	0.00017971428	0.15811293
