 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.001488079	0.86511916	0.003137727	0.034837753	0.030672139	0.03629001	0.021962048	1.9905062e-07	4.239009e-05	7.341736e-05	0.006022138	0.00035498946
a31	0.00018672772	0.00089488336	0.00035466574	0.64819604	0.08571073	0.02011272	0.20875004	1.3208765e-06	8.9198635e-05	0.00014929102	0.035508037	4.6310033e-05
a28	4.5342316e-05	0.00018487679	0.0004248253	0.3261913	0.037934057	0.010516146	0.6218697	2.6937088e-05	0.00031322846	9.1678245e-05	0.0023938427	8.050066e-06
a31	0.0003601545	0.0026456378	0.0028236639	0.94929355	0.00042231416	0.000120848694	0.04432497	7.8918674e-08	1.1591188e-06	1.4205891e-07	7.443309e-06	2.053732e-08
a20	0.00012736568	0.0015034829	0.0049102935	0.36771774	0.01123177	0.015266271	0.5972967	3.441989e-05	0.0006034467	0.00019780568	0.0011061075	4.6070563e-06
a31	0.0013987587	6.175322e-05	0.0030915136	0.8402709	0.00061218045	7.494256e-05	0.15437005	4.5645533e-07	3.4734232e-05	2.2136705e-06	8.207996e-05	4.065489e-07
a21	6.3131192e-06	0.006358752	0.00026869512	0.20510347	0.017845318	0.022938952	0.7474168	2.9287252e-08	3.588322e-06	2.6541902e-06	5.4922693e-05	5.0238606e-07
a31	0.00066798355	5.728037e-05	0.0024462105	0.5353216	0.007465043	0.00082312705	0.45304817	3.7064655e-07	6.225065e-05	6.4587834e-06	0.000101395504	1.6132543e-07
a17	1.6059237e-05	0.010005363	0.00029803824	0.12164159	0.03668551	0.030257149	0.80071765	7.072041e-08	2.0824476e-05	7.345061e-06	0.00034855	1.8663228e-06
a29	0.0039556506	0.0003435236	0.016236078	0.12934186	0.045528162	0.015703449	0.7709008	0.00027100224	0.011497139	0.0014107971	0.0048054415	6.1554506e-06
a24	0.0036690044	0.013967934	0.024939023	0.20881943	0.020239286	0.010879177	0.7154758	7.348562e-06	0.0009361231	0.0001187742	0.00094331667	4.833426e-06
a37	0.0041415337	0.0043540583	0.051862247	0.12199707	0.03237018	0.028767442	0.74563396	0.00027710674	0.0071307835	0.0017051176	0.0017440366	1.648644e-05
a8	0.0037623239	0.012815289	0.040496036	0.14676252	0.04312799	0.047481805	0.6818093	0.00072110095	0.013001806	0.0050225686	0.0049138158	8.541436e-05
a31	0.009859853	0.032201853	0.009829997	0.119324155	0.047289994	0.051977836	0.04961839	0.123175785	0.12702046	0.112942025	0.30763847	0.00912121
