 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	7.0873784e-07	0.974696	0.0022305385	4.0381662e-09	6.082949e-08	2.0842794e-09	1.0167922e-05	1.0543176e-06	4.9521423e-06	3.5272268e-07	0.00089877757	0.022066722	9.063495e-05
a31	4.495017e-06	0.028289177	0.10944216	9.999525e-08	9.120949e-06	5.785648e-08	0.08545967	0.002589862	0.0044905334	0.0024643375	0.063419215	0.6971464	0.0066848323
a23	1.04276e-06	0.00671621	0.03562776	1.9495735e-07	1.7777735e-07	3.2913647e-10	0.0008703444	0.0022256172	0.004634737	0.013906036	0.9157425	0.020183614	9.173087e-05
a31	9.188031e-06	0.0040956466	0.02209939	7.242684e-07	2.001915e-05	2.1572548e-06	0.00093365106	0.048510056	0.0067512915	0.006624032	0.005300433	0.902806	0.002847354
a39	9.369846e-06	0.09510968	0.12986787	2.8307777e-06	2.739745e-05	6.1992444e-07	0.002375505	0.109508455	0.16626193	0.17373626	0.31476617	0.008115697	0.00021826192
a8	3.8002315e-06	0.23128249	0.40170562	1.9968973e-05	2.5565074e-05	1.5778277e-06	0.007070619	0.15860021	0.030262515	0.019623471	0.003831793	0.14707814	0.0004941857
a31	0.0006104546	0.0053014588	0.062212147	3.3175806e-05	0.0004995331	8.937697e-05	0.15957707	0.118959896	0.025534028	0.07021027	0.0128237875	0.5384601	0.0056887195
a13	3.6913081e-09	0.97565913	0.014298474	2.390297e-10	1.1175321e-08	1.4516618e-10	0.0059206295	0.000115425646	0.0013299881	9.895869e-05	0.0010740508	0.0014710876	3.2297587e-05
a31	0.00024521782	0.0071056727	0.17133678	9.7156e-07	3.9802967e-06	9.976021e-08	0.17228273	0.24581613	0.07929509	0.320462	0.0015235507	0.0019092794	1.852943e-05
a46	8.436135e-08	0.9762521	0.004533404	9.814841e-11	9.220845e-10	4.4228662e-11	0.001707452	9.8318655e-05	0.0006200002	0.00044698268	0.015329955	0.0009929161	1.877026e-05
a35	0.0016696459	0.004350305	0.037704755	0.00048628915	0.00027981875	0.00024980746	0.005558095	0.31012607	0.020602178	0.59896106	0.014756356	0.005132306	0.00012324941
a24	0.0022163796	0.5121856	0.08978285	4.4719098e-05	0.00018541614	5.9819937e-05	0.0053533544	0.053573053	0.005721564	0.2200297	0.06386309	0.044105664	0.0028788177
a18	0.0010814202	0.74916047	0.23750572	4.1699158e-07	2.5181603e-06	2.5817675e-07	0.00067678705	0.0028916122	0.00057140656	0.006221429	0.0004714925	0.0010835659	0.00033288603
a17	0.010309331	0.66387516	0.20294283	0.0015538665	0.0014046691	0.0015210201	0.00957241	0.039671883	0.018895142	0.041959982	0.004394983	0.0030814894	0.00081732677
a43	0.004096636	0.8722296	0.0866856	0.00021214722	0.00024780227	0.00021823328	0.0027472132	0.008778587	0.0045384523	0.014064559	0.0023353517	0.0028042546	0.001041536
a31	0.008065779	0.37912777	0.011244224	0.0021064405	0.0008012164	0.00186428	0.0038008066	0.02564464	0.010731931	0.07673957	0.07032486	0.39191434	0.017634101
a20	1.6978e-05	0.9877238	0.008767726	1.4668213e-09	3.5841634e-08	1.8820567e-09	7.591645e-05	0.0001873323	0.00013953095	0.0006431916	0.001392235	0.0009707853	8.2542836e-05
a24	0.022744786	0.62021947	0.15145108	0.0046717203	0.002087148	0.0025417695	0.01883569	0.053445257	0.028523529	0.078607924	0.008299358	0.005681074	0.0028912188
a49	0.006426524	0.6701511	0.27197075	5.0143626e-05	0.0001315756	4.611656e-05	0.003928828	0.017719077	0.0046856822	0.023345493	0.00034174183	0.00082506554	0.00037790087
a39	0.0035368581	0.69642884	0.22511084	0.00015748238	0.00031312334	0.00013750944	0.0051068277	0.030245127	0.009658607	0.02803464	0.0005052212	0.0006347258	0.00013018945
a19	0.009268673	0.7111766	0.17558351	0.0005930799	0.00061694614	0.00069000525	0.0051419167	0.035849974	0.012779728	0.046288528	0.0009960752	0.0007258114	0.00028909382
a18	0.012477158	0.6019507	0.28179324	0.00023801933	0.0005106923	0.000271696	0.0074122017	0.036051895	0.011309143	0.04684637	0.00028425365	0.0005553476	0.00029931325
a31	0.026573123	0.6325946	0.07715936	0.00232942	0.0016226157	0.0028119066	0.0069298353	0.076174416	0.020684607	0.15056187	0.0008012248	0.000736956	0.0010200458
a17	0.003513361	0.7627599	0.15003212	5.096008e-07	5.0954222e-06	6.713682e-07	0.0027482004	0.015649473	0.0023294697	0.0421685	0.0015737745	0.017774777	0.0014441265
a20	0.063065186	0.4084903	0.07034656	0.007418908	0.0014511091	0.0017493152	0.011220198	0.12095748	0.012126817	0.2964076	0.00057342846	0.0010086015	0.005184471
a31	0.040973205	0.538205	0.048392583	0.0018426912	0.0061020534	0.0027497539	0.008768407	0.059361447	0.004043814	0.203967	9.561785e-05	0.0062387283	0.079259664
a37	0.005009103	0.78544915	0.030583158	8.168374e-07	1.2074084e-05	1.8508086e-06	0.0051006866	0.029328039	0.003133118	0.11770662	0.0014402531	0.010477864	0.011757269
a31	0.10763578	0.1393032	0.046161305	0.00875943	0.002525603	0.0035186994	0.010631635	0.22902875	0.012948483	0.4355957	6.666231e-05	0.0005970826	0.003227664
a20	0.0046336427	0.79619706	0.08668201	9.885678e-07	1.0396926e-05	1.2524204e-06	0.0022547126	0.009211395	0.00023736095	0.029199934	0.0049042567	0.052275866	0.014391192
a31	0.13660584	0.028453462	0.034236122	0.03182042	0.005767464	0.009610464	0.0063188137	0.20722184	0.0056602736	0.50691354	8.7569766e-05	0.0010523158	0.026251921
a24	0.007450697	0.8202297	0.054543357	1.5736929e-06	1.8013603e-05	2.079913e-06	0.002681049	0.00662564	0.00015059048	0.019342616	0.0060051475	0.059475183	0.02347445
a20	0.19802415	0.095059745	0.10502157	0.0227904	0.0014317394	0.0018549936	0.007915225	0.18715528	0.0026908554	0.33868095	0.00011403685	0.0055721053	0.03368896
a24	0.1663739	0.37704787	0.020074049	0.009371484	0.018232653	0.015436903	0.00926756	0.14054804	0.0026686536	0.2014166	4.3187538e-05	0.0057454235	0.03377364
a8	0.23313203	0.16605791	0.041972075	0.0054646526	0.0037523943	0.0028182548	0.008315344	0.19972457	0.00450887	0.31578824	9.495894e-05	0.005871728	0.012498984
a31	0.040099923	0.49964827	0.14333425	0.013703522	0.018790206	0.010758655	0.009889866	0.026372207	0.003157058	0.059611313	0.0003552273	0.005817444	0.16846202
a29	0.02248098	0.581096	0.0028653697	5.792167e-06	0.00010687093	1.6948523e-05	0.0080482075	0.07078699	0.0012712908	0.24437831	0.0018967224	0.028074661	0.03897185
a31	0.2155497	0.076992445	0.015755434	0.009978052	0.003930472	0.004429494	0.0063366275	0.24515378	0.004031614	0.40848464	3.6840913e-05	0.0023823367	0.0069385944
a28	0.0071521606	0.77451104	0.07334222	1.446298e-06	1.6713959e-05	2.0683367e-06	0.0031946627	0.010870906	0.0002642881	0.034503028	0.0064900946	0.0643321	0.02531935
a24	0.25822693	0.053401727	0.0431391	0.03066949	0.0025512257	0.003205108	0.0074960617	0.19295748	0.0025431379	0.36871243	7.068467e-05	0.0046360516	0.03239061
a46	0.5541085	0.11849856	0.010303959	0.003782441	0.009535965	0.0053912224	0.0037027665	0.13232423	0.00049303944	0.12308849	0.00015218051	0.03488636	0.003732336
a31	0.07502123	0.40497804	0.09234588	0.040825687	0.037217446	0.036173083	0.0142471595	0.07749828	0.0074909027	0.17820826	0.00011344465	0.0016499434	0.034230687
a33	0.016534742	0.77578443	0.014377829	3.0818671e-06	4.2081912e-05	6.1806663e-06	0.004666111	0.015915854	0.00029136142	0.04707911	0.004525067	0.06553887	0.05523522
a17	0.12339725	0.35259107	0.033560034	0.11675919	0.02787039	0.06046049	0.007204409	0.080303594	0.0037307064	0.09458786	0.00016145357	0.0018126997	0.097560816
</S>	0.09240839	0.01654847	0.020093974	0.0012152744	0.0058095674	0.0010376747	0.011514654	0.008550879	0.0007666932	0.010156745	0.00029763766	0.042166963	0.78943306
