 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.0021537594	0.00019028423	0.04883838	0.947398	6.980041e-05	0.0005667564	0.0007733845	9.578468e-06
a31	0.00013331314	2.059829e-05	0.26623154	0.731776	5.7500444e-07	0.000112054375	0.0017258396	1.0085297e-07
a7	0.0013264129	0.00039203628	0.38788265	0.47087917	0.0034977822	0.027719242	0.108245365	5.729115e-05
a46	0.0031929011	0.0002340099	0.48838675	0.50648636	0.0006658218	0.00031419896	0.00071971904	2.1640561e-07
a10	0.0012885558	0.004189694	0.034493245	0.8148076	0.000359838	0.010156888	0.12652099	0.008183274
a14	0.01090615	0.0010954903	0.104986444	0.87753016	0.00036873727	0.0011974081	0.0038736481	4.1898624e-05
a31	0.025272578	0.0079939095	0.03280171	0.8791238	0.0034066027	0.013519782	0.03604846	0.0018331766
a0	0.00027518257	8.370384e-06	0.049037	0.9435616	5.2194606e-05	0.0010706233	0.005973029	2.1963235e-05
a20	0.026796577	0.49290845	0.00822074	0.21732976	0.054551903	0.085367024	0.063460246	0.051365346
a31	0.012801893	0.10933561	0.024428455	0.43252268	0.020512996	0.056732032	0.29156607	0.052100282
a10	0.004753421	0.0012565384	0.047768023	0.88823354	0.0010249291	0.015986051	0.040061183	0.0009163386
a0	0.04888776	0.8180638	0.0022438795	0.017801393	0.059174728	0.048642356	0.0039540534	0.0012319066
a18	0.051337782	0.613082	0.0019719698	0.033873588	0.16761261	0.08360992	0.02586335	0.0226488
a17	0.052376244	0.5114773	0.0020513139	0.03259639	0.18003759	0.12269046	0.05255092	0.046219807
a8	0.059839565	0.59786946	0.00051820936	0.004396262	0.19889554	0.07440002	0.012720883	0.051360056
</S>	0.06591758	0.5091636	0.00078173814	0.015230767	0.17783135	0.089479655	0.02251857	0.119076714
