 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.000585592	0.028559972	0.034664635	0.9123714	0.01951518	0.0008889295	0.0002527833	0.0029144513	3.621832e-09	0.00022963822	1.745391e-05
a10	8.959822e-06	0.0004819988	8.137881e-05	0.8410078	0.15833302	8.754888e-06	1.33125895e-05	5.4108998e-05	4.0299005e-12	1.0565398e-05	1.3020763e-08
a31	0.019792557	0.02178495	0.0032336486	0.8898554	0.0647344	1.8453366e-05	0.00019284236	0.00038034347	1.3085644e-09	7.4675613e-06	2.6136146e-08
a10	2.1751684e-05	0.00013795543	0.0012662497	0.99506503	0.00198734	3.3509106e-05	0.00042582187	0.0010604697	2.2310838e-10	1.8917151e-06	5.5880602e-09
a28	0.43346927	0.043552868	0.004822532	0.17176154	0.31637427	0.0013017986	0.00730796	0.020478128	1.02889146e-07	0.0009271534	4.429383e-06
a10	0.033709127	0.0034761967	0.000949821	0.17826164	0.771997	0.0008813102	0.0038545202	0.006863049	6.909675e-09	7.276608e-06	1.0253376e-07
a21	0.0039366344	0.0016190116	0.0006554131	0.030232515	0.9560121	0.0004375832	0.0045831986	0.0025025168	1.4737395e-06	1.9167124e-05	2.770982e-07
a38	0.001500218	0.010887153	0.009124496	0.40679595	0.53886205	0.0014069957	0.021580186	0.008440603	8.111091e-05	0.0012850623	3.6143687e-05
a41	0.001737011	0.029917784	0.02862963	0.58726925	0.24914391	0.004194301	0.07047743	0.01764615	0.00084117136	0.009920296	0.00022303163
a31	0.013821679	0.22696944	0.110001214	0.19501938	0.30161813	0.0132647725	0.08973518	0.018333597	0.0036601354	0.026638752	0.0009377034
a18	0.00083071186	0.07742169	0.16328008	0.46706006	0.247733	0.0055955234	0.016771613	0.016272366	7.733418e-06	0.00500002	2.717248e-05
a31	0.03958979	0.2668752	0.10387767	0.034690853	0.2475063	0.043990314	0.12245077	0.058712605	0.007008708	0.07078084	0.0045169643
a21	0.001311701	0.07913781	0.11658532	0.45994902	0.2912794	0.006899011	0.01814419	0.021511527	4.2479037e-06	0.0051545454	2.3220773e-05
a31	0.05516077	0.33495927	0.064791575	0.021276595	0.32163218	0.035602592	0.07419806	0.030205013	0.004171244	0.055517826	0.0024848606
a18	0.003235685	0.08982048	0.08985491	0.40858585	0.3091156	0.013324188	0.047128204	0.027861299	1.2986383e-05	0.010975763	8.507412e-05
a17	0.06320797	0.33865944	0.049157638	0.014077388	0.34862852	0.032526515	0.069280274	0.022769038	0.0046768226	0.054479413	0.0025370098
a20	0.051902108	0.61159545	0.115827195	0.01587228	0.09730891	0.01954441	0.054361153	0.0052559758	0.008239771	0.018142812	0.0019499419
a3	0.04474934	0.5137199	0.15353781	0.018334234	0.08363556	0.039567687	0.093374886	0.012116337	0.018294552	0.0206724	0.001997278
a35	0.06347991	0.66969573	0.093669035	0.005997342	0.031095708	0.027540024	0.07441401	0.005006133	0.018405	0.008932742	0.0017643349
a37	0.07941548	0.29445297	0.118626416	0.004088491	0.026857097	0.07412539	0.1327484	0.011730389	0.21030019	0.03780164	0.009853514
a38	0.07299412	0.69634515	0.09731827	0.0025459442	0.008190198	0.028344985	0.024363017	0.0028621408	0.045872495	0.015163823	0.0059999167
a31	0.11882934	0.22060345	0.06266871	0.0009630574	0.009368956	0.07159405	0.09628019	0.006221386	0.3630552	0.0308423	0.019573389
a37	0.047716714	0.56847167	0.041611325	0.16924585	0.025733182	0.034164295	0.02028735	0.0043859514	0.0050638462	0.07204995	0.01126981
a21	0.42248845	0.35686862	0.023869311	7.6134915e-05	0.008951052	0.04151283	0.045442495	0.005736778	0.051055014	0.03210166	0.011897642
a31	0.14973456	0.2878995	0.05267364	0.02279391	0.0032096198	0.036261324	0.07982333	0.00576318	0.09794736	0.05491647	0.20897709
a29	0.11686465	0.2720384	0.03946915	0.052777555	0.020295335	0.077567324	0.11612543	0.018279616	0.033286124	0.20407388	0.049222562
a31	0.2730014	0.11939715	0.010257312	0.0002790123	0.0023747066	0.08668188	0.18202084	0.00804468	0.26232797	0.028452933	0.02716206
a33	0.06781538	0.4909859	0.019667452	0.29005396	0.014420552	0.021797232	0.008587938	0.002338023	0.0031146952	0.063778065	0.017440807
a20	0.26431763	0.39673418	0.066555485	0.00010077827	0.008497201	0.020092513	0.028713986	0.0097920075	0.047390215	0.053420834	0.10438514
a31	0.027907053	0.66559	0.07928671	0.00057962723	0.018141765	0.012993476	0.00632207	0.008435868	0.004022898	0.067260936	0.109459594
</S>	0.19277705	0.14212479	0.03408101	0.056249708	0.004312726	0.07211264	0.130804	0.011416062	0.043812808	0.13719265	0.17511654
