 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.13972317	0.12738541	0.00040278843	0.00038594467	0.70247525	0.028506568	0.00091537146	0.00020551577
a20	0.9860562	0.009110693	1.5423238e-08	3.0185056e-06	0.0038863367	0.00093156967	1.2092956e-05	7.135075e-08
a11	0.9536355	0.03971371	3.6146778e-06	0.00044752206	0.0059604803	0.00023674051	2.3283558e-06	1.05846354e-07
a10	0.9500023	0.023476826	6.5049276e-06	0.0028537477	0.014461263	0.009174193	1.9872567e-05	5.236186e-06
a39	0.6851925	0.084334694	7.334439e-05	0.0058300626	0.22019285	0.004338733	3.31776e-05	4.5507763e-06
a7	0.3621239	0.44265193	0.0018886218	0.07538785	0.11255025	0.004706478	0.0006345045	5.639214e-05
a37	0.5569957	0.40814605	0.0007218966	0.017824396	0.009965771	0.0047018277	0.001627149	1.7197044e-05
a8	0.4249166	0.54447305	0.00245442	0.016615177	0.0037176923	0.003529762	0.0040736618	0.00021969817
a18	0.3558601	0.4459944	0.005596072	0.038822252	0.057883438	0.032572936	0.056498732	0.0067720516
a46	0.5624083	0.42797375	0.00029154605	0.0027423317	0.0025234697	0.0011825635	0.0026700152	0.00020798751
a31	0.1524564	0.18157703	0.019580156	0.10219462	0.014497407	0.08094578	0.39302376	0.055724815
a18	0.7775451	0.21320717	0.0002845088	0.001967917	0.0026153228	0.002938318	0.0014237154	1.7994702e-05
a24	0.47123876	0.44766745	0.0021663394	0.02268919	0.0126442285	0.030045852	0.012260326	0.0012877926
a28	0.67334205	0.31844315	0.0011204268	0.0038171678	3.4841094e-05	0.00068692805	0.0024762885	7.917113e-05
a31	0.59893656	0.3844432	0.0025496136	0.007983718	8.417144e-05	0.001517273	0.0043674796	0.00011796475
a20	0.93546516	0.06341613	2.9562198e-05	0.00013493275	2.378751e-05	9.90671e-05	0.0008173122	1.4099105e-05
a31	0.34353375	0.4315292	0.015197311	0.090099365	0.0029994308	0.048144806	0.060654096	0.007842039
a3	0.95151246	0.04755234	0.0002360619	3.7067955e-05	3.034984e-05	6.6417365e-06	0.00055338145	7.16604e-05
a31	0.50225216	0.47034913	0.0035133811	0.015231987	0.00018677575	0.00405198	0.00358709	0.00082749425
a20	0.9417254	0.056793384	0.00063990516	2.827534e-05	4.6695222e-05	8.607494e-06	0.0006566254	0.000101143334
a31	0.4067845	0.53800607	0.011023412	0.025300192	0.00021866662	0.005513142	0.009356328	0.00379767
</S>	0.9272904	0.07013812	0.0013100324	3.117381e-05	9.5643365e-05	1.3798787e-05	0.0009433043	0.00017754859
