 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	5.4630495e-05	0.85660344	0.00028109076	0.0011381918	0.0008103018	0.035264812	0.10132302	0.0005037933	0.003975509	4.517613e-05
a31	0.0004373143	0.0113449525	0.02280946	0.04482893	0.0403184	0.2643785	0.13532887	0.035494108	0.4448554	0.00020398482
a39	0.00029469188	0.0018455615	0.043533083	0.15179692	0.22035071	0.050183572	0.36973682	0.030691557	0.13155226	1.47832725e-05
a31	4.1704556e-05	0.15313411	0.0052999863	0.0058893375	0.002718793	0.0037537524	0.8272851	0.00010043272	0.0017765408	3.2831733e-07
a27	1.4321421e-05	0.09380904	0.0036285291	0.023907945	0.043666866	0.07184579	0.71863663	0.037702803	0.006784573	3.5144449e-06
a11	0.0007257841	0.035113316	0.06161965	0.05237028	0.026814336	0.0112531725	0.7650329	0.0015503755	0.045502104	1.8196683e-05
a37	0.00019112218	0.0064232876	0.29980302	0.1823056	0.0945235	0.054513495	0.35385928	0.0013739121	0.0070064934	2.3571275e-07
a31	0.00047988349	0.0032842613	0.20010056	0.2207431	0.05912435	0.17061971	0.3360985	0.0016263715	0.007922024	1.1955951e-06
a3	1.6489478e-06	0.16257472	0.0015156546	0.02984415	0.009221456	0.06400259	0.73155093	8.533647e-05	0.0012031951	2.658304e-07
a20	0.0066304514	0.0005416223	0.3565097	0.17838398	0.2775599	0.10560932	0.003489383	0.041302618	0.02996969	3.3339406e-06
a31	0.0018205032	0.003143943	0.067245245	0.07240084	0.06543763	0.43051958	0.041947193	0.0366338	0.280499	0.00035230795
a11	0.000353898	0.12999664	0.03856762	0.20426154	0.25281808	0.2877051	0.059495874	0.004013926	0.022748573	3.877407e-05
a31	0.0069225803	0.0010284455	0.22386335	0.19920494	0.2620145	0.25635833	0.0017603238	0.011052951	0.03776015	3.4425913e-05
a29	0.00026679796	0.21810146	0.02736975	0.13221687	0.13669251	0.3567856	0.09211622	0.003012031	0.033404585	3.4155284e-05
a39	0.00826273	0.0007285057	0.24502295	0.1958456	0.26055777	0.25444952	0.00067944627	0.013799372	0.020500377	0.0001537765
a21	0.014123293	0.023973484	0.21403213	0.16751282	0.09571935	0.35151592	0.0015776289	0.04929275	0.081205085	0.0010474992
a31	0.013677388	0.39019254	0.112226926	0.109469995	0.04955616	0.103199616	0.0022204202	0.060618427	0.1509276	0.007911022
a37	0.00032840818	0.75443715	0.0056768283	0.019567084	0.020465015	0.1881579	0.0015941372	0.00769941	0.0018445463	0.000229444
a31	0.03030201	0.023211	0.36701757	0.23068653	0.14642853	0.155711	0.00026807224	0.032058965	0.013396757	0.00091956044
a7	0.011333106	0.015552876	0.3793468	0.30759126	0.19296332	0.078335814	0.0093756085	0.0018596762	0.0033602172	0.00028127414
a31	0.027755398	0.0057266722	0.4194941	0.22741695	0.14762236	0.12461298	0.00026103164	0.015204346	0.03039057	0.0015156238
a23	0.09678094	0.025213124	0.6127917	0.1664764	0.075521484	0.011499727	0.008419035	0.0005978886	0.0019973393	0.0007023216
a13	0.084973	0.018745327	0.0837741	0.035880785	0.0519762	0.05714909	0.0006894368	0.072566114	0.47657466	0.11767132
a3	0.05537522	0.014498902	0.11754382	0.048365153	0.046243552	0.040825345	0.0014493744	0.020478383	0.07925671	0.5759636
a20	0.31250995	0.021092908	0.3992266	0.065382935	0.109321736	0.01618723	0.0005183926	0.022106629	0.014762014	0.0388915
a31	0.2960678	0.0075982274	0.44943455	0.070496045	0.09497948	0.011128269	0.0001675077	0.036482267	0.0071685314	0.026477357
a46	0.1272611	0.060798112	0.37532026	0.16558276	0.20062701	0.03604167	0.01142844	0.005427493	0.009862371	0.007650877
a31	0.10264471	0.0137247285	0.07491756	0.028039755	0.04860483	0.050500676	0.00055174675	0.08478671	0.36429462	0.23193459
a17	0.34221542	0.21471557	0.18510574	0.09343908	0.07765162	0.01189945	0.038756587	0.0020671645	0.01441441	0.01973494
a31	0.29556492	0.002342023	0.15480316	0.02577992	0.08011369	0.0294303	0.00019479929	0.08479664	0.10618026	0.22079435
a20	0.50894135	0.041962646	0.24863137	0.07850971	0.06697383	0.010126628	0.023700202	0.0010928474	0.012693095	0.007368298
a8	0.1225298	0.0009967405	0.090971656	0.022121156	0.051707525	0.040492218	0.00028544597	0.08057143	0.17347346	0.4168506
a31	0.08066806	0.009865725	0.14183138	0.06245146	0.038969427	0.054557435	0.002780369	0.013664023	0.083437115	0.5117751
a10	0.17542505	0.27859113	0.07821092	0.032317173	0.20852213	0.04923779	0.0062572598	0.04437871	0.03702237	0.09003752
a11	0.6341519	0.009963631	0.19760232	0.014843522	0.052793875	0.006371091	0.0004321775	0.023083191	0.016169583	0.04458874
a37	0.5476335	0.0026047295	0.3743399	0.025393331	0.02938231	0.0028800685	0.0006920561	0.0043110508	0.003964595	0.008798456
a29	0.43412456	0.002119384	0.42748132	0.03512705	0.05987218	0.0043029534	0.00022575748	0.016786259	0.004708211	0.015252349
a24	0.48353887	0.006021837	0.3913473	0.038761754	0.043488324	0.005800947	0.0020951412	0.004162208	0.009221205	0.015562435
a6	0.4653356	0.0016747616	0.40482438	0.029259123	0.063553534	0.0031264117	9.540957e-05	0.023770247	0.002828532	0.0055319234
a8	0.3242617	0.0017128945	0.43698478	0.0777577	0.061072435	0.012772682	0.00027008072	0.011933617	0.006849181	0.066384934
a31	0.12485471	0.0071927034	0.22016051	0.091653146	0.052466195	0.053483404	0.0020067077	0.005511664	0.0422175	0.4004534
a0	0.229778	0.5641868	0.016867192	0.0130630415	0.034824718	0.009268157	0.029478703	0.006697859	0.024377437	0.07145805
a37	0.5746746	0.0064198785	0.24603118	0.024162633	0.05668071	0.0038696814	0.00012344758	0.023327209	0.0063774833	0.05833329
a46	0.8120993	0.0005827574	0.12482067	0.008553764	0.021819014	0.0018049395	0.00048842264	0.0020428111	0.005496398	0.022291938
a8	0.17492548	0.0051709088	0.41284353	0.15576176	0.08167719	0.039880246	0.0005789903	0.014453468	0.026832951	0.087875396
</S>	0.13030198	0.007819507	0.194962	0.07387966	0.047530606	0.046751123	0.0025808152	0.0052202903	0.028982535	0.46197152
