 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.1517905	0.7418154	0.07427988	0.018641891	0.00026180607	0.0005423271	0.007190312	0.0020617126	1.7037409e-09	3.8962806e-09	0.0026759896	0.00039907015	0.00034115824
a28	0.03702496	0.17394784	0.4961041	0.2641461	0.005392389	0.013465635	4.159455e-05	0.0013119148	2.6949973e-09	2.2147505e-07	7.229528e-05	0.008396035	9.69139e-05
a15	0.031270005	0.90718615	0.05915045	0.0017190799	3.4800993e-05	0.00022760592	1.4707757e-05	0.00025049475	6.1960675e-10	1.3102604e-08	0.000107914246	3.815171e-05	6.0063945e-07
a31	0.030837905	0.19959408	0.17691474	0.023877088	0.015083025	0.11288026	0.00014996811	0.43129715	2.3226094e-07	1.5883006e-05	0.0012261304	0.008106491	1.7071809e-05
a20	0.03198055	0.40580392	0.024129875	0.04159603	0.0047125462	0.12412019	0.05918828	0.20658813	1.847428e-09	1.6405883e-06	0.096829854	0.004917866	0.00013114608
a31	0.004629546	0.015993554	0.13790987	0.06230204	0.13186944	0.11513393	2.0803532e-06	0.5319656	4.8187786e-08	1.9884907e-07	4.226685e-06	0.00018894418	4.484694e-07
a35	0.0028636842	0.97032726	0.008171773	0.015072326	0.000323385	0.00045984023	7.114283e-06	0.0027516258	1.1630078e-11	3.8851294e-10	1.9719482e-05	3.1614181e-06	2.8860202e-07
a8	0.0013576973	0.010539802	0.10892239	0.11349505	0.235037	0.16855803	2.1216114e-05	0.36013195	2.8925367e-06	1.296899e-05	0.00014302213	0.001776928	1.0896406e-06
a31	0.005346895	0.022961965	0.057028923	0.032997787	0.059176695	0.20855835	0.008142861	0.030594748	0.043118805	0.09169776	0.03988738	0.394393	0.006094821
a29	0.0025696536	0.9678905	0.0104036145	0.013572514	0.00030545742	0.00068114145	1.2032656e-05	0.0042677396	3.174672e-09	1.9026572e-08	9.2414186e-05	0.00020143444	3.4604443e-06
a41	0.0062162187	0.028197939	0.22703655	0.31119385	0.18951482	0.14874153	7.303859e-05	0.083436474	4.2349343e-06	4.844939e-05	0.0011410653	0.004385472	1.0374616e-05
a37	0.0059848954	0.016755713	0.114408314	0.13233872	0.26338285	0.33193263	0.0015563193	0.05454752	0.010307798	0.018792301	0.009629485	0.039399095	0.00096435804
a24	0.018021476	0.3871781	0.27367818	0.17215261	0.059173558	0.053976282	0.00072230014	0.01295664	0.0006752154	0.0024243013	0.0049001896	0.013259243	0.0008818714
a28	0.012234132	0.17988911	0.2506508	0.25334013	0.1464937	0.10124463	0.0005669983	0.036534753	0.00039392256	0.0016633649	0.003678095	0.012824666	0.0004856475
a31	0.01942083	0.21883598	0.19693401	0.20469917	0.17601304	0.11977953	0.0006145673	0.048496924	0.00024726967	0.0009031108	0.0032090233	0.010367542	0.0004789828
a20	0.014807602	0.44544023	0.079865314	0.19206184	0.0373981	0.07084502	0.00059814926	0.14268278	1.2966937e-06	3.0109925e-06	0.00526687	0.010713177	0.00031653096
a24	0.0074298643	0.008228939	0.108221024	0.10593962	0.18100452	0.24398673	0.0029381409	0.03416889	0.03940062	0.1496036	0.02814756	0.086134195	0.004796331
a31	0.02530765	0.27392343	0.46755287	0.18477647	0.02716806	0.016633194	0.000100610334	0.0015565325	0.00015187159	0.0006189707	0.00037307377	0.0016101048	0.00022710772
a13	0.017633175	0.3716377	0.12806588	0.2554381	0.052562546	0.08418803	0.0005046859	0.07455026	4.7013355e-06	8.732011e-06	0.0027223558	0.01225648	0.00042731853
a18	0.0072452156	0.011215303	0.19403748	0.20032522	0.24871129	0.2072773	0.00078509364	0.02554294	0.008444739	0.058718525	0.007978027	0.027985597	0.0017332123
a31	0.015113054	0.10305127	0.0738629	0.03958779	0.037571114	0.045102738	0.0017437713	0.0021017094	0.18889385	0.4275609	0.0037306645	0.045128334	0.016552005
a11	0.034622654	0.19616574	0.33615565	0.30280936	0.030917728	0.06319641	0.0029952608	0.011781208	7.887045e-05	0.00024450908	0.0017885341	0.016928164	0.002315882
a31	0.009033676	0.009361041	0.287394	0.22389716	0.2678744	0.13156962	0.0002829324	0.010381394	0.005852708	0.043088783	0.0015037172	0.00866146	0.001099133
a46	0.033235457	0.16682456	0.62826496	0.15649378	0.0067566293	0.0050358204	7.009931e-05	0.0013559642	1.9350065e-05	3.144527e-05	2.06045e-05	0.0015373391	0.00035400633
a31	0.0052768546	0.0037426623	0.048693493	0.036358103	0.043455143	0.023306573	0.0010097241	0.0012149446	0.10454623	0.6571895	0.0022439382	0.047026195	0.025936622
a8	0.03538681	0.07810829	0.7837763	0.09530698	0.0029181147	0.001103278	0.00021740251	0.00041710227	4.5229648e-05	9.222168e-05	7.805861e-06	0.0017099757	0.000910484
</S>	0.0049333703	0.0036821684	0.068261474	0.038473796	0.04013497	0.014992774	0.0012443217	0.0012166804	0.11954503	0.58078164	0.002703247	0.06703461	0.05699585
