 	questo	muro	vuole	uno	specchio	</S>
a31	0.9579656	0.040989637	0.00032782578	2.0802985e-07	0.0004909065	0.00022561979
a24	0.93557274	0.06438584	3.9470033e-06	1.4156561e-09	3.666789e-05	7.74088e-07
a31	0.09030266	0.9082753	0.0013104645	2.2159793e-07	0.00011105636	2.8819085e-07
a41	0.2801823	0.6994808	0.017422233	0.00018140848	0.0027285998	4.6564164e-06
a39	0.014773824	0.98052245	0.004014326	2.0496178e-07	0.00067971804	9.301349e-06
a43	0.7862239	0.21318285	0.00021546509	7.130539e-08	0.00024159727	0.00013613299
a24	0.14634193	0.674574	0.0371019	0.014574154	0.102010354	0.025397647
a37	0.5520029	0.43849596	0.0061960244	1.3031e-05	0.0032473423	4.4737608e-05
a20	0.37835515	0.52405775	0.0405159	0.005189468	0.050384652	0.001497024
a41	0.57381016	0.32669696	0.038060363	0.004565295	0.05489393	0.001973208
a18	0.2352258	0.67440987	0.04694843	0.004939252	0.037428223	0.0010484806
a31	0.16360693	0.2944459	0.18906613	0.061795447	0.28432113	0.0067644287
a11	0.7061246	0.2899766	0.0019027174	5.2420874e-06	0.0011798613	0.00081102934
a31	0.013722611	0.37194192	0.3001009	0.18288799	0.12517938	0.006167243
a29	0.2833913	0.6189839	0.043813005	0.00063224015	0.0467639	0.0064156447
a7	0.0048496816	0.4013209	0.3666365	0.18233229	0.039878923	0.004981735
a31	0.1218473	0.36072728	0.2646156	0.058978736	0.17677148	0.017059509
a37	0.40659824	0.5552324	0.0147534385	0.00015935196	0.014742381	0.008514119
a31	0.002289698	0.26187998	0.42470533	0.26768988	0.019891778	0.023543451
a20	0.13510239	0.6272868	0.13158226	0.002837756	0.08852074	0.014670053
</S>	0.003459179	0.23292059	0.500194	0.19446479	0.016091557	0.052869897
