 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.013931365	0.98117137	0.00069231214	0.00015441953	1.6590504e-07	0.0010824432	0.0028751574	7.1820585e-05	6.865895e-06	2.8460693e-06	1.0075421e-07	1.1298162e-05
a3	0.038434766	0.31835523	0.0064890333	0.008168024	4.4625122e-07	0.19933812	0.42145833	0.0030020555	0.004663873	4.142273e-06	8.0275524e-05	5.644004e-06
a31	0.09268862	0.8948179	0.00065969565	5.3551892e-05	3.1087175e-09	0.0005608576	0.011197785	1.1779147e-05	9.234931e-06	3.9808532e-07	1.338187e-07	7.247301e-08
a7	0.043652467	0.16322555	0.004138757	0.0031962746	3.938564e-08	0.048279274	0.7068735	0.022430567	0.008126177	2.99194e-05	9.605064e-07	4.6607725e-05
a20	0.43084055	0.16062503	0.0009428424	0.11107884	3.352974e-07	0.029372431	0.26490977	0.0006804053	0.0014720728	7.2565484e-07	7.691147e-05	7.727288e-09
a24	0.09709535	0.019839758	0.0023794784	0.74716437	8.1901305e-07	0.011146788	0.11635841	0.0012687054	0.0013668711	7.88186e-06	0.0033715416	2.216527e-08
a31	0.1281183	0.16902912	0.0061258744	0.5005626	2.2950567e-06	0.033266623	0.108731896	0.0024359098	0.004045939	0.00012755083	0.04755302	8.774771e-07
a20	0.012709238	0.9623997	4.363954e-05	0.0024253647	1.8547391e-10	0.00048104796	0.021628382	0.00027436457	1.4053944e-05	2.982117e-07	2.1925242e-05	1.8964431e-06
a31	0.032692105	0.10800094	0.042940598	0.17556368	0.001676505	0.051794555	0.10862141	0.046478037	0.15775329	0.012143636	0.2615393	0.00079590554
a28	0.022868983	0.89080733	0.00019944031	0.0064063026	1.2832272e-08	0.0047971336	0.061420817	0.006690488	0.0012878837	2.1901236e-05	0.005386597	0.000113138514
a31	0.07752281	0.07830518	0.03076029	0.36573777	0.000111654976	0.084717914	0.058529746	0.07808472	0.13781776	0.0012109063	0.08689389	0.00030740484
a3	0.020987727	0.82389945	0.0002858055	0.015774611	5.9224533e-08	0.01147759	0.09681139	0.015311464	0.0043965173	8.2570536e-05	0.010783422	0.00018942503
a31	0.06542818	0.033982147	0.027783787	0.36354876	0.00014848079	0.06962135	0.027373582	0.09181822	0.18414524	0.0018244926	0.13388716	0.00043867153
a35	0.033541065	0.67596096	0.0004068049	0.03921128	2.1753681e-07	0.022583812	0.117064804	0.033239905	0.014285978	0.00024309575	0.063119836	0.000342176
a31	0.028381618	0.13217849	0.040960602	0.07512905	0.0036920554	0.047385752	0.029376185	0.03518222	0.22695623	0.006574322	0.3686683	0.0055151978
a20	0.08329382	0.122507825	0.0005133608	0.032411855	9.581946e-07	0.018442594	0.006100125	0.006446034	0.015278723	0.00012725955	0.7144677	0.000409713
a0	0.08220155	0.42156902	0.082057916	0.06459528	0.002637622	0.09850127	0.014593378	0.009845589	0.10320727	0.00070750766	0.1181685	0.0019150033
a31	0.049198873	0.2711239	0.06054477	0.041016974	0.005748643	0.046927966	0.0006598267	0.0020358737	0.029108172	0.0043612192	0.4788319	0.010441896
a38	0.078241155	0.27689055	0.008088628	0.019293917	1.8677383e-05	0.039017368	0.0018285885	0.005987435	0.018370325	0.0011245107	0.5477196	0.0034193154
a8	0.02775123	0.054272205	0.057742525	0.05214307	0.050044812	0.027914697	0.0015271439	0.007941767	0.117046915	0.012974702	0.5864233	0.004217621
a31	0.030007785	0.3034686	0.049845453	0.02122501	0.035379756	0.058462203	0.0026382008	0.0021549384	0.01932124	0.00651107	0.4249962	0.045989566
a46	0.048501175	0.032856718	0.012560023	0.0039535607	0.00010438216	0.033451244	0.0002546401	0.0044936487	0.027740054	0.0020066218	0.8221314	0.011946505
a31	0.025498925	0.03884534	0.051985394	0.031630665	0.08205486	0.039519805	0.0016199643	0.003090378	0.035475228	0.007967062	0.6624419	0.019870358
</S>	0.045454316	0.061157215	0.00062158017	0.0004010591	7.0668434e-06	0.005020631	0.000104335304	0.00016831567	0.0008141175	0.0002632103	0.88331646	0.0026718068
