 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.611750435	0.38819544075	3.30456365e-05	1.0149852075e-05	7.1417117975e-06	1.877895745e-06	1.825135063e-06	3.715105965e-08	4.67833578e-08	1.6229718e-08
d	0.567678648333	0.41398853025	0.0158652658318	0.00151024865008	0.000306998712798	0.000620607386345	2.5285609263e-05	9.72879894983e-07	3.4794294678e-06	1.685328e-08
r	0.801671932778	0.173770975083	0.0212738295706	0.00201026994657	0.000407022017229	0.000826860200762	3.32226205143e-05	1.28662478133e-06	4.62277109243e-06	1.56535678133e-08
e	0.664076190926	0.325655306694	0.00916804671687	0.000675133562062	0.000136188176873	0.000275950937967	1.12239735781e-05	4.34384687443e-07	1.54311180931e-06	6.01550188443e-09
f	0.390779250309	0.591511268898	0.0151181374723	0.00212603170402	0.000170998487124	0.000260686931722	2.2158745506e-05	7.66381206481e-07	1.06874741118e-05	1.92905934281e-08
f	0.54696880677	0.434267884966	0.0156793913241	0.00260537641764	0.000182638196708	0.000255329831507	2.59106745253e-05	8.77964066827e-07	1.37369149246e-05	2.2983430486e-08
ò	0.555526682257	0.386595923655	0.0510210182747	0.00540364698885	0.0011552984099	0.000266298088102	2.56610741984e-05	7.72726386942e-07	4.67359192887e-06	3.0352815172e-08
m	0.270862604086	0.433826354552	0.197885519425	0.0915563779963	0.0031545076033	0.00259403520603	0.000114999041399	3.48627096231e-06	2.05773427629e-06	7.89666633907e-08
m	0.433450198029	0.239873508184	0.204255946475	0.116249812132	0.0028051748211	0.00319093291801	0.000169350047133	3.9330801531e-06	1.10693514143e-06	7.50050574636e-08
u	0.493414309343	0.149394949395	0.307912278825	0.0413906361773	0.00527711776037	0.00249133518867	0.000114837470378	3.47159438337e-06	1.03140886314e-06	4.88616421545e-08
e	0.217497740448	0.126389269798	0.449230536275	0.0583347480591	0.0750241229201	0.0731924292629	0.000147702494793	9.50195852945e-05	8.80549852877e-05	3.51232987385e-07
m	0.132337117483	0.0694285939327	0.272219333092	0.301893649353	0.11566249764	0.104104036421	0.00354170072493	0.000275928091765	0.000533216415096	3.90820354246e-06
o	0.0980455264943	0.0414503739776	0.160110642031	0.421540146451	0.19733663588	0.0737200241403	0.00675475684164	0.000325256527255	0.000703812255032	1.28161401808e-05
m	0.0741166541648	0.0389337343259	0.122425974677	0.43354122215	0.23753608196	0.0660914087134	0.0236851695472	0.000937260942418	0.00207392043501	0.00065858244106
a	0.0634242013883	0.034059692442	0.0792532822257	0.41405842405	0.236662983987	0.124152421571	0.0376430351824	0.00126349090414	0.008581469245	0.000901002230353
i	0.0428706391294	0.0345945091473	0.0718264860752	0.225388164683	0.278534854662	0.27397767719	0.0357233253941	0.0230524822247	0.013292973915	0.000738904126784
g	0.0593924763765	0.0361370380491	0.0509811366917	0.206601194894	0.231700944887	0.281110652397	0.090407036798	0.0313800775749	0.010676730905	0.00161273454226
r	0.0649994344588	0.0238263626164	0.0255362523306	0.203739259965	0.173330628296	0.175163404132	0.314348622266	0.0118499383683	0.00560332951167	0.00160274681409
a	0.0402765681529	0.0145232781388	0.0192042228769	0.118524912988	0.136504779432	0.172099351377	0.361811130755	0.0114473711328	0.119747223614	0.0058611366047
m	0.0283131567176	0.0163347907129	0.0218404156256	0.080914160996	0.134359583144	0.219110677126	0.280595476918	0.0122856949109	0.158372723271	0.0478733045349
m	0.0546951752392	0.0127202487376	0.0135839142085	0.053235987132	0.0947264177147	0.162061344375	0.492323168973	0.0054603904503	0.053552327577	0.0576409885116
è	0.0619635757464	0.0136281284125	0.0130038694028	0.030062527844	0.0558490175716	0.0979721047917	0.514389896324	0.0113051430968	0.158501520279	0.0433241951705
n	0.0345756625821	0.0185246381375	0.0225209478009	0.036291949948	0.0749056175239	0.150000652931	0.322239838775	0.0679774470323	0.227280720093	0.0456825470568
a	0.023476431194	0.0181539510458	0.0232482739336	0.034817927316	0.073196183508	0.151347782644	0.229804646258	0.173355562344	0.232793880031	0.0398054013523
a	0.0201564297313	0.0184358020153	0.0208826879779	0.026514241772	0.0458562155027	0.0892330058813	0.156291960753	0.280089607448	0.303611776677	0.0389282807841
n	0.0258691955771	0.0249120766718	0.0266973659926	0.0313042092573	0.0459152108342	0.0823894986271	0.155465892251	0.273528105816	0.210873455559	0.123044964928
g	0.0543272051924	0.0201454523906	0.0221296054309	0.0373812480858	0.0430293672781	0.0718444315424	0.376708674084	0.147271603405	0.0775862216197	0.149576147309
r	0.0564792130641	0.0072083015802	0.0087818267103	0.0347374553619	0.0305033267594	0.0529291378475	0.663533858028	0.0583755156017	0.0273858951066	0.060065432903
à	0.0275675470214	0.0067346031434	0.00774545170343	0.026207994454	0.0262593949198	0.0524462986158	0.531417242676	0.120662031534	0.109789729836	0.0911697024343
m	0.0223850316738	0.0138338580478	0.0158257129011	0.0236064611513	0.0282587356399	0.0499238645386	0.244112240892	0.224438330511	0.153751553279	0.223864200811
m	0.0316614835579	0.0148621213493	0.0145469746337	0.0202420760504	0.02260338008	0.0359551438462	0.419258583631	0.17108911617	0.069410958993	0.20037016067
a	0.0321706275193	0.0143988351164	0.0119986595446	0.0160391176835	0.01639768156	0.0228001726154	0.451150377877	0.12692134139	0.097694094231	0.21042909729
</S>	0.0259332907597	0.0172706765582	0.0160903412723	0.0181133708417	0.01890221728	0.0233720363077	0.242778963939	0.158532730695	0.159696562115	0.319309798645
