 	la	casa	la	costruiscono	i	muratori	</S>
t	0.716553225	0.28336036	8.4231915e-05	1.999969845e-06	9.178399235e-08	3.27166590525e-08	8.8242352825e-09
o	0.678201521667	0.32127028	0.000527146525	9.88460191667e-07	3.67257566833e-08	1.20085324525e-08	3.3030145825e-09
s	0.435403217222	0.479003793333	0.061102603575	0.0243037333891	0.000186573735753	7.50210925508e-08	5.15968998275e-08
p	0.483574335741	0.396540304444	0.0870657871917	0.032570595963	0.000248841371944	9.52902895169e-08	7.60568889425e-08
ì	0.507499221914	0.395405441481	0.0859551683972	0.0110559424557	8.39889366413e-05	1.02226678506e-07	1.24752315314e-07
t	0.288375503971	0.471127020494	0.235971406132	0.00449461445323	3.11408241804e-05	1.54516862835e-07	1.88041791771e-07
i	0.214156811324	0.414411163498	0.368727908711	0.00268544038441	1.71205573935e-05	1.42306733094e-06	1.82865893924e-07
t	0.158480891775	0.295885977833	0.451542472904	0.0937933243615	0.000295109429131	1.88335778365e-06	3.35889174641e-07
o	0.111460901925	0.179591765944	0.579541954301	0.128288066454	0.000988312896377	0.000124339903168	4.64325835821e-06
f	0.093214773975	0.129241597648	0.4963979081	0.271058100485	0.00974211309879	0.000168138045723	0.000177367972619
a	0.0771704126583	0.0963400965493	0.400689416033	0.390327513495	0.0330194176996	0.00201369562657	0.00043945376754
b	0.0666965575528	0.0782952585164	0.363837985344	0.349391371165	0.1045324259	0.00306189220886	0.0341845062558
b	0.0660685925176	0.0457845371721	0.193130577781	0.540538043722	0.107782118733	0.00145670943151	0.0452394067086
r	0.0879575621725	0.117003008724	0.208645001927	0.533063431241	0.036922035111	0.000485735428396	0.0159232340595
i	0.0908909173908	0.167433114575	0.408044753976	0.30698151708	0.019697395137	0.000266445825465	0.00668588821983
k	0.263257145797	0.120749549858	0.353119342659	0.235037685693	0.0230863030457	0.000193377661388	0.00455660850661
è	0.309068669932	0.0888731499527	0.17842145222	0.242108791898	0.126641031015	0.00923290698003	0.0456539956022
o	0.131088477644	0.0584671716509	0.11731584574	0.192133107299	0.237135777005	0.08903385366	0.174825771867
n	0.091617825548	0.0666931755503	0.0921646169133	0.1072779431	0.191314915668	0.195374547887	0.255556997289
e	0.082731878516	0.0736236511834	0.0852177209711	0.0724086097	0.126599808556	0.290559115962	0.268859245763
i	0.0559292978387	0.0529396080611	0.058386819657	0.0582310235667	0.113656121519	0.429949028654	0.230908115254
f	0.0544624482796	0.0518334743537	0.0375617917523	0.266983103522	0.119648779173	0.341364759385	0.128145644418
a	0.0466124924265	0.0441090241179	0.0234824117841	0.330760702841	0.125727013058	0.181350356295	0.247957994139
b	0.0345147358088	0.0337502440393	0.029098468928	0.139633100614	0.127710434353	0.156772915432	0.478520114713
b	0.0781925779363	0.186779998013	0.038454468976	0.138629544871	0.105506082451	0.082546235394	0.369891100904
r	0.100627693645	0.452999219338	0.0586486473253	0.156328182957	0.0620935764837	0.028805018048	0.140497670635
i	0.130128808882	0.457274956446	0.132816779108	0.117081212319	0.0381640774946	0.0108959222693	0.113638264545
k	0.346183769627	0.260080405482	0.153019859703	0.101118394106	0.0240178878315	0.00370247981977	0.111877198182
a	0.376596208209	0.150962461827	0.133357133234	0.149284058035	0.116282677277	0.00196619754992	0.0715512580607
t	0.245754837736	0.166833300609	0.140279967745	0.192572206012	0.195043712426	0.00240858721664	0.0571073686869
ò	0.174447257912	0.14393457487	0.0948388145817	0.137554786337	0.163848140809	0.0604121149722	0.224964273562
r	0.077120301304	0.0670098379567	0.0538171968606	0.0763691711123	0.145927626936	0.157258944991	0.422496891187
i	0.0477254371013	0.0443890536522	0.0420531289535	0.0546367767041	0.110413113645	0.14575690833	0.555025543729
</S>	0.0407215935506	0.0390748958261	0.0382889244768	0.0455792508521	0.0805850338225	0.095060109165	0.660690141865
