 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.9998056	0.000108203137	7.5965247e-06	5.72481409e-05	6.838595625e-06	1.303052349e-05	1.32891298075e-06	1.02595975e-07
t	0.89024078	0.003451359247	0.00168692363303	0.101270237874	0.00274848966463	0.000584300443157	1.70084639141e-05	8.73666741667e-07
e	0.848572413333	0.009703880249	0.00225317485668	0.135009928497	0.00366249964891	0.000774723694965	2.2235927755e-05	1.13001091168e-06
l	0.938705737778	0.00880268404967	0.000772340497893	0.0501737063713	0.00126481533034	0.000271872305567	8.43498283533e-06	3.80981120683e-07
a	0.926925159259	0.0490048259832	0.000517721812631	0.0229649537904	0.000476903825113	0.000106318972189	3.96833406511e-06	1.39818930561e-07
e	0.632626313086	0.217853845328	0.0955380783509	0.0523457719301	0.00157122897004	6.17376643963e-05	2.8712671417e-06	1.47620214854e-07
M	0.324091514362	0.228768271376	0.127054622467	0.30823869731	0.00908545899001	0.0025378474848	0.000214589223181	8.98731990495e-06
a	0.205135251454	0.176793163392	0.0871253205057	0.51302845577	0.0133111656633	0.00428012062827	0.000312239122727	1.42970884017e-05
r	0.113018493818	0.161462821264	0.0738791857419	0.63338443859	0.0083319726211	0.00850285600942	0.00109516926924	0.000325091543901
ì	0.102945257939	0.261719097221	0.0643918574873	0.546358300863	0.0126059552737	0.0100759393365	0.00136968762308	0.000533922794634
a	0.087688498313	0.333358330407	0.171300252496	0.355905061621	0.0315692434246	0.0186126597788	0.00116496840769	0.000400961674878
à	0.0477476821043	0.167819730136	0.254620450832	0.370361497207	0.0777408988082	0.0788278579263	0.0014758017359	0.00140602120163
v	0.0638109363681	0.095883988712	0.180657141944	0.362977005736	0.172266409603	0.120963705975	0.00144708347863	0.00199370420054
v	0.251703990789	0.0573244720707	0.0719263793147	0.352991465245	0.157777067534	0.102755405325	0.00115559467954	0.00436563136685
r	0.443849383596	0.0210127613736	0.0278579499382	0.313436961748	0.0571331655113	0.118238638442	0.000648745346513	0.0178223861223
i	0.327104067865	0.00898071397453	0.0117946756794	0.226242942583	0.0782048671704	0.232270029481	0.0104270370155	0.104975659707
n	0.170377489288	0.0327899599915	0.0223887344265	0.157145076194	0.147294609057	0.33052763316	0.0149016689052	0.124574823236
a	0.115618948096	0.0444544056638	0.0337339824755	0.116259792065	0.161581023019	0.30216625772	0.117146516202	0.109039074412
r	0.0729718576987	0.0221565735546	0.0222391369252	0.118315170688	0.129715871006	0.331280305907	0.154064729734	0.149256344804
t	0.1052184959	0.00947616743153	0.0091302964084	0.112393376563	0.070700609902	0.494951301969	0.0622020932447	0.135927661601
i	0.0946147843	0.00540496405718	0.00489766546947	0.0573743268543	0.052423749534	0.472643357323	0.0827756167482	0.229865563867
s	0.0482851227667	0.00445157655239	0.00319329420649	0.0635923272848	0.0891152065113	0.423579489108	0.130326752249	0.237456251289
e	0.0329718962556	0.0025431011508	0.00140190951883	0.0621753650949	0.0810789455038	0.362905599703	0.197880294083	0.259042897096
m	0.0455821050852	0.00138355892693	0.000719742578943	0.063388562365	0.0402006591679	0.307393663234	0.233783421361	0.307548312365
è	0.0481661603617	0.00580076408564	0.00645149519898	0.0620240041217	0.031562897056	0.284266939411	0.266922473787	0.294805324122
n	0.0471936254539	0.00932951436188	0.00944133099966	0.0507775533739	0.0433134456853	0.241207438137	0.310546301262	0.288190844707
a	0.0483712741513	0.00655267278729	0.00482856026655	0.047694338458	0.0412544985618	0.212487471712	0.331904917087	0.306906304902
</S>	0.0344963855756	0.00530985539365	0.00331020863327	0.034951435229	0.0314450442809	0.130851824356	0.368546068544	0.391089212451
