 	possono	essere	ancora	svegli	</S>
i	0.984760675	0.01513410752	4.83842415e-05	5.441957e-05	2.4011709e-06
s	0.974570058333	0.02495223784	0.000416616473833	5.82457343333e-05	2.8460054e-06
ò	0.948122652778	0.0513332899467	0.000513098279791	2.92590078731e-05	1.73615526333e-06
z	0.833734384259	0.166064193316	0.000190202101777	1.05759306864e-05	6.8935880111e-07
o	0.622990428086	0.376919921105	8.4531468059e-05	4.64583466213e-06	4.87483883703e-07
n	0.367708772695	0.630708020368	0.00152642907015	5.32424720207e-05	3.5522432279e-06
e	0.169377208565	0.807379206789	0.02179151719	0.000878913890674	0.000573179997743
ì	0.095172533855	0.776578602263	0.11732927573	0.00466820523022	0.00625141919925
n	0.108707437952	0.734277200754	0.14411868191	0.00527086684341	0.00762585125308
e	0.112588002651	0.567528356918	0.28509648397	0.0272476317145	0.00753953893769
a	0.0751745865503	0.281061174306	0.535516061323	0.0885056305715	0.0197425306459
n	0.0742490828501	0.176747173435	0.616059863774	0.0941464668572	0.0387973875486
k	0.257904269283	0.155334694478	0.430866677591	0.0438215417191	0.112072802516
ò	0.292090382094	0.132912869493	0.268933892197	0.037282526673	0.268780317505
r	0.139229469698	0.181065747831	0.390634837399	0.039834266891	0.249235653502
a	0.100007071233	0.186968225944	0.3761573858	0.21685351363	0.120013770501
a	0.0605029940777	0.0937649199813	0.2364098386	0.414476984543	0.194845235167
t	0.0419635180259	0.0544840146604	0.168230752867	0.322251614848	0.413070058389
s	0.155943610342	0.0338647052201	0.0987042911657	0.147288750549	0.564198599463
ù	0.194078296781	0.0288282434067	0.0935283872652	0.178722209116	0.504842826488
n	0.0885457282603	0.0394704624689	0.200442745755	0.301683746372	0.369857315496
n	0.132365592087	0.148468460823	0.228296811918	0.218765498124	0.272103628499
i	0.145386154696	0.179330208274	0.150236350639	0.191050658708	0.3339965995
t	0.149307092232	0.185773490758	0.116047140213	0.180449983236	0.368422259833
i	0.158389719744	0.195298136919	0.0993475434043	0.114168818079	0.432795746611
</S>	0.102149033372	0.120761928459	0.0737695817022	0.13308139904	0.570238043305
