 	che	sapeva	che	non	può	fare	il	bagno	</S>
k	0.899686675	0.1002658955	3.316921535e-05	1.355614285e-05	6.060085705e-07	7.025183185e-08	5.6162559035e-08	2.29862495e-08	8.246547355e-09
a	0.650344408333	0.3496357185	1.472119235e-05	4.93449703267e-06	2.07192835783e-07	2.43717769667e-08	1.89856629017e-08	7.88993250667e-09	2.80769214833e-09
ì	0.348053716111	0.641577106167	0.0103102544178	5.82209628602e-05	6.16141243878e-07	6.47047841056e-08	1.56620248339e-08	4.95383207556e-09	2.25034117611e-09
s	0.218649812037	0.664988035389	0.111550176806	0.00480425574762	6.44344984796e-06	5.64686831369e-07	6.75508376278e-07	6.10143049185e-09	2.82920502537e-09
s	0.447419064012	0.410551000796	0.135690155702	0.00632989663235	8.03513357265e-06	8.26082610456e-07	9.87805392093e-07	4.57718439728e-09	1.76230168812e-09
e	0.542420284671	0.351703422599	0.100164365334	0.00570204926059	8.72299248088e-06	6.73769770152e-07	4.67739084031e-07	5.40111513243e-09	3.67430927571e-09
r	0.273026431557	0.434961007533	0.261305278445	0.0210146530869	0.00939583712183	0.000281979330757	1.47893132147e-05	1.02071097108e-08	5.07981962524e-09
e	0.159366847186	0.325062305844	0.464108826148	0.0379959133623	0.0130595182406	0.000386051022919	2.04452639049e-05	3.78585735703e-08	1.76425017417e-08
k	0.138196732395	0.218026218615	0.533505775383	0.0387448484541	0.0547144009469	0.016572554087	0.000236913825135	2.13691799119e-06	3.97989859914e-07
a	0.127155370798	0.162092216205	0.510656841794	0.097764876818	0.0788002779823	0.0230934074957	0.000433344608378	2.9783837304e-06	6.80892299971e-07
e	0.0970828069327	0.123236420402	0.368511818598	0.312318415606	0.0890101403274	0.00942200819857	0.000413320119459	2.62973571013e-06	2.40764627999e-06
s	0.0608982156442	0.0677466698007	0.195045087533	0.360324141869	0.243561126776	0.0707082156329	0.00158385675649	2.36625844034e-05	0.000108993952427
ò	0.0491373952147	0.0481666092669	0.123888955844	0.297765583956	0.371376558925	0.106120236544	0.00336898091883	3.07655841345e-05	0.000144904653476
z	0.0394914600716	0.0418346224223	0.092858869948	0.335558461319	0.361434496308	0.120533426848	0.00808802230628	0.000105944034045	9.4680190492e-05
i	0.0457017930239	0.0483699788074	0.0843045979827	0.284834487106	0.316767408769	0.147675155616	0.0719707524354	0.000152165174682	0.000223651693497
k	0.051183504008	0.0508692492691	0.0720175926609	0.195582535702	0.300627256256	0.205668725205	0.112567874145	0.00625091436823	0.0052323528745
à	0.0414583596693	0.0399460620897	0.0541993025536	0.134543945234	0.270542325419	0.255598411735	0.186745021382	0.00875119335608	0.0082153902915
i	0.0427140548898	0.0425668100299	0.0502619811845	0.109231948411	0.212208798473	0.164775981245	0.362235120461	0.00604935635203	0.00995596876383
o	0.0505444132966	0.05073561001	0.0552866490615	0.096015576137	0.167413649491	0.0735091577483	0.47760480682	0.00938385645068	0.0195063012546
b	0.0480666764322	0.0465954940033	0.0508689676872	0.0736783610457	0.120183736497	0.0661792092494	0.45117866894	0.0947263464836	0.0485225714182
à	0.0346953794774	0.0326359410011	0.0365060258957	0.0503140966819	0.0838688121657	0.0761621820831	0.366897379647	0.210066402161	0.108853810473
g	0.0276992871591	0.0264351413337	0.0288572899652	0.038127132894	0.0587818130552	0.0635569270277	0.316314909882	0.21492043072	0.225307080158
n	0.027789301053	0.0186442366112	0.0310014546551	0.0273295146313	0.0766134766851	0.111835599676	0.246203459961	0.24978137024	0.210801576719
o	0.0282296570177	0.0171097223704	0.0319456662184	0.0222478152104	0.0771024972284	0.119226234892	0.164298126654	0.293589483413	0.246250795573
</S>	0.0256614085089	0.0201725551852	0.0276607971092	0.0234989776052	0.0521269561142	0.073902494946	0.126530178327	0.274997256706	0.375449397786
