 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.506321575	0.49111845	0.002186237925	0.00033447279391	3.62531682867e-05	6.8278411973e-07	1.19116318608e-06	8.34588486075e-07	3.02021004575e-07
n	0.444548995	0.443706102	0.066700814925	0.0446353248439	0.00040318584162	4.4717082864e-06	6.64687252747e-07	3.47520869408e-07	1.01973754908e-07
è	0.354939685	0.240780849333	0.286231144975	0.117512911615	0.000528837271873	5.86166409547e-06	5.02153854249e-07	1.85798822603e-07	3.72997551693e-08
r	0.190323675	0.279990956444	0.416298161658	0.113141429538	0.000238836178624	3.01994739849e-06	3.83229778808e-06	6.3722411601e-08	1.85699832564e-08
t	0.378300405	0.300905738815	0.266923116553	0.0537248467993	0.000138935803265	1.95858238883e-06	4.97031162269e-06	2.98928401337e-08	1.00838549771e-08
i	0.409234588333	0.202442652938	0.275721221518	0.112551393553	4.7743198945e-05	7.43069868943e-07	1.70098716056e-06	1.78667677312e-08	3.91345678403e-09
s	0.233978516111	0.165866684313	0.390390307173	0.207137681184	0.00242933401711	0.00016847491514	2.87761133132e-05	2.59945695264e-07	3.29025531613e-08
e	0.178569826704	0.138856726104	0.330320512391	0.348607700395	0.00336501445904	0.000241844863047	3.80531922711e-05	3.43402378088e-07	5.19844783871e-08
s	0.107578993568	0.105267530035	0.285493300797	0.478457080132	0.0151106738397	0.00706820735568	0.00100978632526	1.29985584057e-05	1.4970101088e-06
i	0.0831360865227	0.091144443345	0.241827023599	0.540853883377	0.0313176212799	0.0103410872852	0.00135965472175	1.73236893619e-05	2.89303203627e-06
t	0.0690996075076	0.0741191877817	0.174735312866	0.591643321126	0.0456841280933	0.0369420279284	0.00689955398725	0.000838395072347	3.84246450121e-05
t	0.0465730336359	0.0484314729272	0.171319235955	0.637431873709	0.0383902170644	0.0463208669761	0.00953235032908	0.00184048039078	0.000160399876671
à	0.037246848012	0.0312287756424	0.170111975318	0.629870151236	0.0962734367215	0.0278746566587	0.00587820320969	0.00135072944426	0.00016519401389
a	0.0407945976707	0.0326237268808	0.114560664106	0.452339467079	0.284301205574	0.0458783422196	0.0289022118366	0.000473994667087	0.000125781266297
n	0.0496359952236	0.0243265586269	0.096743983702	0.335458369026	0.351526028525	0.0896108740732	0.0486352739455	0.00390334159403	0.000159571882099
k	0.0488635440745	0.0365477005423	0.248992151234	0.308498596342	0.207005431975	0.0854785890244	0.0375327226485	0.0203034805313	0.00677779056737
ò	0.0263430316915	0.0416181210141	0.268033998411	0.225955182114	0.165059499792	0.147889377341	0.0918960522162	0.0227142299104	0.0104905024558
r	0.0210169102305	0.0224794991714	0.10945932747	0.153535787371	0.261471596597	0.202450120447	0.192584687405	0.0231884517035	0.0138136014186
a	0.0269668730768	0.0244835477238	0.0626784091567	0.115638289124	0.267744052199	0.134691758149	0.308085825802	0.0317048412345	0.0280063654729
e	0.0307674443589	0.0306363202413	0.0450695523856	0.070611347708	0.1978113094	0.167672729383	0.386797258601	0.0396006784115	0.0310333571576
n	0.0334697277863	0.0309637664138	0.0388061834619	0.0524968605693	0.1418158718	0.241336236461	0.350206012867	0.0703935521372	0.0405118177192
è	0.0352585845954	0.0319166454713	0.0373595054873	0.0459788758564	0.1100423606	0.237589532154	0.310537297622	0.137123010712	0.0541942059064
p	0.0304431085318	0.0292077358238	0.0303957738291	0.0373207116188	0.0897765802	0.210334087385	0.271752775874	0.260869510237	0.0398997683021
r	0.0201628551106	0.0192820817746	0.0241502802764	0.0296942155396	0.0560614002667	0.136408165462	0.164509305291	0.528784636746	0.020947138434
ò	0.0131355499702	0.0124574884249	0.0195373484255	0.0230431161799	0.0341303802889	0.0858102014873	0.12284241843	0.575831415582	0.113212145478
n	0.0282225339901	0.012134871475	0.0347540264752	0.0367492173933	0.0379081484296	0.0748703424958	0.129305596143	0.466276308527	0.179779005159
t	0.0371275499967	0.00969909449167	0.0436819534917	0.0452558054644	0.0264436261432	0.0375120758319	0.0814870417143	0.607517919509	0.111274963053
o	0.0302124753322	0.0152873874972	0.0332260314972	0.0348112294881	0.0210403510477	0.028579385944	0.0528136445714	0.544070719836	0.239958775684
</S>	0.0281334556661	0.0212897917486	0.0307046892486	0.031684664744	0.0254679465238	0.033186544472	0.0503829787857	0.373084479918	0.406065437842
