 	avete	cucinato	le	verdure	</S>
m	0.97929546	0.0205755785	0.000119887567	9.1072178e-06	3.023764015e-08
a	0.94546104	0.0544870215	4.82260866667e-05	3.75207926333e-06	1.36076748167e-08
r	0.69975507	0.284060375833	0.0161770940319	5.17033088444e-06	2.32293257527e-06
è	0.4222167	0.552786515278	0.024983167344	1.01320762948e-05	3.50010839176e-06
t	0.31643611	0.666939381759	0.016358787448	0.000259492312432	6.23721949725e-06
s	0.195513895	0.787136927253	0.010703699916	0.00663872625081	6.74566393475e-06
a	0.123006748	0.682178349084	0.186228520405	0.00855443927694	3.19223807473e-05
t	0.126422397333	0.444271943028	0.415772816802	0.0131223029523	0.000410541328249
o	0.114858702444	0.301188744343	0.568221948934	0.0150910049841	0.00063961395275
t	0.0885044908147	0.179369031448	0.670801082978	0.0509355569947	0.0103898417942
a	0.0794937736049	0.130829930483	0.709633080993	0.0636465065982	0.0163966982647
l	0.068874524535	0.0999505878277	0.585539246998	0.190903589799	0.0547320270882
à	0.048384432845	0.0649510936092	0.364884825666	0.2442168576	0.277562755696
c	0.0491620442817	0.0502696078697	0.335176218555	0.1771505602	0.388241545232
h	0.0745441314272	0.0813349592899	0.424537372852	0.2006762834	0.218907253411
a	0.0757662018091	0.0921286087633	0.364012679284	0.1994814778	0.26861102947
n	0.056709089603	0.0582836792544	0.206834001428	0.206423605933	0.471749623157
a	0.0482982165343	0.0442655204181	0.131234123809	0.148796977644	0.627405171052
</S>	0.0428535447672	0.041082700209	0.0907219669045	0.096333832322	0.729007960526
