 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.981724975	0.018218476225	5.23737355e-05	3.41654585e-06	5.1567258e-07	1.43937921e-07	2.4995146e-08	1.69275765e-08	1.012371425e-08	1.04550339e-08	1.35396252e-08	1.05020244e-08	3.52137875e-09
s	0.860233458333	0.132463912742	0.00377244165183	0.00350378056518	2.611504748e-05	1.54566237e-07	2.36586505333e-08	1.57616250767e-08	8.83078750333e-09	9.1429395e-09	1.22159454233e-08	9.13494659667e-09	2.199902026e-09
t	0.813473386111	0.176384110914	0.00543621781728	0.00467169531656	3.44637997267e-05	7.16090123333e-08	9.73026137777e-09	5.83397840223e-09	3.15825578778e-09	3.38066226667e-09	4.27871828443e-09	3.11272705889e-09	7.41324028e-10
è	0.751747738704	0.244195360305	0.00247919152909	0.00156592680869	1.16785695756e-05	7.89243641111e-08	1.18705757926e-08	4.51044260074e-09	1.83068406259e-09	1.91900365556e-09	1.86466674814e-09	1.2803582163e-09	3.00594079333e-10
o	0.467615089568	0.529177086768	0.00254073143303	0.00066295232123	4.03294609853e-06	8.28932267037e-08	1.20582647309e-08	3.93828680025e-09	1.3212293342e-09	1.27635584519e-09	9.57183136047e-10	7.08996478767e-10	1.90491053111e-10
s	0.256225899856	0.651317962256	0.0769091597443	0.0151265342504	0.000418984131173	1.45245545757e-06	6.4028367103e-09	1.66875063342e-09	5.33669824733e-10	5.3981113373e-10	4.07979256016e-10	3.31164695589e-10	1.0592328127e-10
t	0.241611069952	0.613641354085	0.124174521915	0.0200116149168	0.000559230948924	2.19075134252e-06	6.5940275701e-09	1.52830571114e-09	1.64336160824e-09	2.80141426991e-09	1.23894494267e-09	4.3158348453e-10	4.43663353233e-11
o	0.252714196651	0.586051668028	0.144545122638	0.0162039931389	0.000482064954841	2.64107837084e-06	2.50633889523e-07	3.26280733037e-08	5.46356020275e-09	6.07793208997e-09	1.76224806422e-09	7.25998418177e-10	4.29160123108e-10
t	0.170143438884	0.475399206009	0.263929824213	0.0848555510463	0.00537926278495	0.000289829686024	2.76938859651e-06	8.32012477679e-08	5.61311460092e-09	4.77454254999e-09	1.06936377141e-09	5.31926872059e-10	5.51627286369e-10
e	0.105180067961	0.32465765867	0.388332531404	0.171086453682	0.010349111595	0.000390589680008	3.4885065555e-06	8.28624139226e-08	4.13686273364e-09	2.89175730333e-09	7.0081460047e-10	2.7029681002e-10	6.1464934079e-10
l	0.0827764266537	0.220015789557	0.526776190468	0.147819338894	0.0183851571983	0.004168587088	5.60956672085e-05	2.32663083597e-06	2.93876105779e-08	5.20256693678e-08	6.34094987682e-09	4.2910312334e-10	6.6653066693e-10
è	0.0715343712179	0.155980553186	0.549205610156	0.178136960631	0.0392218143994	0.005812346996	0.000104025087736	3.95889444532e-06	1.59742561526e-07	1.56598613123e-07	2.42637152923e-08	1.54641714111e-09	1.4704788109e-08
f	0.0600152257393	0.120478137729	0.454694343385	0.30275873021	0.0534438867998	0.00818441546533	0.000421208574579	3.64217551511e-06	2.11176440509e-07	1.49395287041e-07	2.65342210974e-08	1.8353187937e-09	1.94397000597e-08
o	0.0589163572464	0.102226194243	0.361030721128	0.387233933403	0.0774726222666	0.0123063561551	0.000808245358193	5.25582003837e-06	2.30664056836e-07	8.79493250137e-08	1.31057166991e-08	1.39433114457e-09	1.14968905432e-08
n	0.0590562124155	0.0811043557477	0.265306370376	0.440663431134	0.118256920756	0.0274733250517	0.0080400813194	9.89675700128e-05	2.82695275612e-07	7.59248106712e-08	1.55608358997e-08	1.09352140486e-09	8.80375502773e-09
o	0.0440547318052	0.0562535145826	0.177494173459	0.404663117045	0.261143946919	0.0431251140172	0.0131236924398	0.000141371953338	2.63919645204e-07	6.12081158904e-08	1.54159630666e-08	4.39790908287e-10	4.00657782258e-09
e	0.0491605899351	0.0549439615275	0.110800044486	0.321936349015	0.398427788973	0.0477641423391	0.0166573084799	0.000305434221113	3.9768362684e-06	2.75146521963e-07	9.55393864555e-08	9.55937252762e-10	1.72650810742e-08
a	0.0569836699784	0.0603054115092	0.0913829748287	0.270198366338	0.387493959658	0.0603036817797	0.07175676016	0.00156236010704	1.20561797561e-05	5.82962740654e-07	1.39001225485e-07	1.23789271759e-09	2.62885680247e-08
d	0.0531349123261	0.0560612781697	0.0801630749429	0.235572385446	0.290778909886	0.17736105726	0.10321119472	0.00368441003568	2.8174055252e-05	4.07517928022e-06	5.10347005162e-07	3.54440660586e-09	2.76888663416e-08
r	0.0706925747754	0.0772845127232	0.0974283716476	0.201484708482	0.171932328295	0.261901985753	0.108769832907	0.00925530111189	0.00103246071908	0.00018757887076	2.92374179351e-05	7.92038804702e-07	3.32848194114e-07
e	0.0731676482585	0.0801033629077	0.0950825705492	0.162128619494	0.205234354432	0.264204111918	0.106219904302	0.0120803100373	0.00148907388303	0.000249090963253	3.93838201117e-05	1.0572325419e-06	5.15031998038e-07
f	0.0452570470862	0.0485633343026	0.0644083268497	0.158531313165	0.252373568144	0.309230647306	0.093144981434	0.0264288066791	0.00165592970434	0.000313262560751	8.96742028372e-05	1.7656823543e-06	1.35279213268e-06
f	0.0342795433621	0.0447698637675	0.0502557069499	0.131125886722	0.250743619381	0.369698452435	0.0863503791447	0.0306626422264	0.00164336524145	0.000361487248917	0.000105496075546	2.0068716421e-06	1.57060938423e-06
ì	0.037436653454	0.0498768299225	0.04742859365	0.100549634574	0.320135439794	0.364495034145	0.0557821137149	0.0200108284088	0.00372876382048	0.000456738578306	9.47152264487e-05	2.11175753803e-06	2.53134366808e-06
m	0.0323601684847	0.0370513156408	0.0400454668833	0.0929132615247	0.297265006598	0.270204334715	0.134214719905	0.0850689784696	0.00952342894016	0.00107416639277	0.000270443035483	3.23575127934e-06	5.45147675603e-06
m	0.0276576258282	0.0334187408803	0.0315690966278	0.0848803358416	0.258726162199	0.273675594905	0.175260916635	0.103167540823	0.00917969898005	0.00218194946426	0.000273564797494	2.91489615978e-06	5.84556635201e-06
u	0.0354557439427	0.0413725686268	0.0379942998759	0.0851498806139	0.236338884066	0.279129221635	0.168641848878	0.0878482582743	0.0229313579933	0.00440241472142	0.000727742284831	2.00844115326e-06	5.752442784e-06
e	0.0346770933142	0.0367581195423	0.036753730292	0.0604104888713	0.150179484689	0.163189940878	0.217736759626	0.205047239425	0.0802350586644	0.0124306710071	0.00239577502828	2.75634538442e-06	0.000182869713828
t	0.0319584444381	0.0350737411808	0.0290898870973	0.0474564516238	0.10245193323	0.0975675352927	0.203947406542	0.316209353142	0.0990251918881	0.0323898790024	0.00418180580943	0.000240956213795	0.000407407214609
i	0.037107919146	0.0406051923936	0.0322885013658	0.0479462505413	0.0852769927433	0.0941642444309	0.171548668847	0.310828511047	0.105159049629	0.0649561570008	0.00914510416981	0.000333244984598	0.00064017400487
n	0.034161891382	0.0354176487979	0.0327922671219	0.0407196748471	0.0648894389144	0.059346740477	0.149121136282	0.287478290349	0.167650769876	0.115987162334	0.0113389060566	0.000156030629866	0.000940064234957
è	0.031109328794	0.0315621209326	0.030963626374	0.035728983949	0.0535674343048	0.0424418354923	0.133525922094	0.29622733345	0.213164236625	0.108996783111	0.0215599613522	0.000108025656289	0.00104440684499
c	0.0333333019313	0.0335130069775	0.0335584111247	0.0369751756497	0.0511881347683	0.0469315241641	0.122881537365	0.28957169115	0.230845945542	0.078905102037	0.0408715384507	7.5811401763e-05	0.00134883228166
h	0.0299793779771	0.0342296079925	0.0263229123749	0.0334290705499	0.0450735969228	0.0393571560547	0.0988614157883	0.25186709705	0.194790285181	0.199905346012	0.0428927941502	0.000639729825588	0.00265165842722
i	0.024415396659	0.0300147029975	0.0193776034583	0.0270685145166	0.0350180293076	0.0323450346849	0.0668841769294	0.179611395683	0.16799132506	0.297555328671	0.100199781383	0.0019063157752	0.0176124228091
e	0.0223214112197	0.0241972869992	0.0206951941528	0.0235926925055	0.0277573841025	0.024194329395	0.0462986846431	0.113304581894	0.172674521687	0.262585069557	0.209332720461	0.0250773723251	0.027968746603
s	0.0240154894066	0.0266514393331	0.0201634897176	0.0255487728352	0.0284430833675	0.0231779496317	0.037693160881	0.0905174519647	0.134119562562	0.330320703186	0.181788610154	0.0425244194417	0.0350358685343
