 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.999417825	0.00057756301	4.17201465e-06	3.9815807e-07	1.38919195e-08	1.21373995e-09	5.066656325e-10	2.70907197e-09	4.453688955e-10
ò	0.996272741667	0.00371274177	1.42494332167e-05	2.35044133333e-07	2.90102441667e-08	7.56302558333e-09	1.05990716583e-09	1.18717907e-09	4.44117128833e-10
t	0.919367627222	0.0802367172567	0.000386106446072	8.80064884111e-06	7.24752784722e-07	1.92972945278e-08	1.39777565528e-09	6.9879013e-10	4.45209253611e-10
t	0.896843589074	0.102643360356	0.000500343864857	1.17464411904e-05	9.53447396907e-07	1.76131519426e-08	7.02215298427e-10	8.27363283333e-10	1.5866703187e-10
i	0.783388096358	0.215108828055	0.00149438690445	8.34868164013e-06	3.44624974302e-07	7.37348364753e-09	4.97130679476e-10	9.69761194444e-10	2.49041913957e-10
è	0.501617305453	0.476431809352	0.0219339781348	1.66899532134e-05	1.72271574767e-07	1.48788394492e-08	2.98718699316e-09	9.94428498148e-10	9.20821237986e-10
t	0.295824538484	0.557965603117	0.145870898045	0.000314519620404	2.26563039016e-05	1.75018336815e-06	7.95761699772e-09	1.45785989938e-09	1.07343105933e-09
t	0.405437552828	0.425186651039	0.168932309348	0.000410105411468	3.06002061339e-05	2.69826508938e-06	2.16922533326e-08	5.07416118998e-08	5.83602156443e-10
a	0.439736630943	0.356065900346	0.201000766449	0.00314446400849	5.0770726878e-05	1.40985577979e-06	2.26273228442e-08	6.70155104999e-08	1.61527310881e-09
s	0.198150202648	0.382588556782	0.40576118215	0.0132932321695	0.000204984735626	1.8446974766e-06	1.13210070147e-08	2.33879572333e-08	2.05277760294e-09
e	0.0982383265493	0.280928295594	0.509438260717	0.110736773723	0.000655576058542	2.76063052553e-06	8.0962479049e-09	9.21458477777e-09	2.59018630098e-09
o	0.0627903555164	0.155863521865	0.447320046906	0.328812594574	0.00520546088618	7.98019637518e-06	1.17582418683e-08	5.86930309259e-09	5.84436296699e-09
G	0.130378801839	0.131498270622	0.382959808969	0.331522091525	0.0221658756287	0.00144109804579	2.67636657263e-05	7.1184712207e-06	1.34306095656e-07
i	0.153068933946	0.120499345207	0.34453990299	0.340709927175	0.0391380152096	0.0019979225486	3.60651841421e-05	9.57260832023e-06	2.97965298552e-07
o	0.0803634533153	0.079787240069	0.24306495433	0.506145179058	0.0896459550699	0.0009750173662	1.37876329474e-05	3.52922445341e-06	8.73497852851e-07
v	0.102353379772	0.0935217233563	0.22919891811	0.446083326353	0.11782989169	0.00814799977207	0.00234614031032	0.000502619019584	1.5990504851e-05
à	0.105220448591	0.0928232577854	0.218190152703	0.413721195451	0.14314188723	0.023072027924	0.00313768164744	0.000672398790195	2.09567451837e-05
n	0.0563712075303	0.0608475075951	0.182368507568	0.494883531817	0.175704675743	0.0278407226413	0.00164217932648	0.000328947063732	1.27312879612e-05
n	0.0891707518434	0.100516770865	0.196546959189	0.452925277272	0.136135798581	0.0232299525471	0.00123021155549	0.000228665266911	1.55973203204e-05
