 	la	casa	la	costruisce	il	mastro	</S>
o	0.56879097	0.430800045	0.000346398785	6.20901245e-05	4.7787536e-07	2.83478105e-08	3.19946425e-08
s	0.380816783333	0.605398681667	0.012657441885	0.00111646537583	1.06016463933e-05	3.15054878333e-08	2.23246728333e-08
p	0.519065974444	0.460895147222	0.017272954895	0.00274878545861	1.71227327978e-05	3.37040069444e-08	1.98718059444e-08
ì	0.542596271481	0.442304435741	0.011239899565	0.00384998815287	9.3297987326e-06	8.43399989815e-08	6.02024856481e-08
t	0.340095590494	0.645636945247	0.0109363243217	0.00332558601762	5.45014347753e-06	8.97718480938e-08	7.0886615216e-08
i	0.259045356831	0.676400681749	0.0491923015739	0.0153532855392	8.27045459251e-06	6.33892444646e-08	4.50062797387e-08
o	0.150016319944	0.477063730583	0.118963533858	0.253528223846	0.000427297494864	7.08219901488e-07	1.95734307913e-07
f	0.104415720981	0.235860973528	0.333822034619	0.322338443615	0.00353527046495	4.1439069005e-06	2.34342430193e-05
a	0.089232280327	0.151822777843	0.504965424873	0.245474250205	0.00846598415498	4.81820956683e-06	3.44477078398e-05
b	0.0554108167757	0.0982645359477	0.521723421624	0.274557426735	0.0362836710517	0.000629507437289	0.0131305741028
b	0.224174375592	0.101910971983	0.463202987208	0.151029429578	0.0413242541472	0.000838086772896	0.0175198519309
r	0.319808545197	0.319615233994	0.280635979069	0.0592703881927	0.0143067825124	0.000280801569632	0.0060822618403
i	0.171250984066	0.372649037998	0.248559836356	0.189716883731	0.0154598981708	0.000114350053744	0.00224901625143
k	0.298771870355	0.185650615999	0.262880118785	0.230759320244	0.0207382417236	6.4501930248e-05	0.00113533315514
è	0.336700896118	0.107602244666	0.186530592928	0.206904525748	0.158218352908	0.00206972081008	0.00197363285171
i	0.130208981706	0.0554570595553	0.123974659309	0.261700041916	0.399831244303	0.00358826493669	0.0252396806839
o	0.063741114902	0.0394062185184	0.0767476224363	0.203601247305	0.511298424768	0.0032845100789	0.101920820228
m	0.055978980634	0.0470974895061	0.0710671251454	0.122771284102	0.372576908256	0.119355618793	0.211152576743
à	0.051544270878	0.047701956502	0.0642173023818	0.0745067697007	0.272880302752	0.168829452931	0.320319915581
s	0.0302056452927	0.029145121834	0.0406375367939	0.0759708865669	0.294875167584	0.182429340977	0.346736295194
c	0.167064387764	0.0371004019447	0.0405746229313	0.0506701389223	0.184947386861	0.263736556992	0.255906511731
i	0.215338934921	0.0423543879816	0.0411417346438	0.0329755287074	0.136749349954	0.216385878997	0.315054167244
a	0.0890296159737	0.0314629073272	0.0332295145479	0.0419538919025	0.186540939985	0.128916202999	0.488866905748
</S>	0.0591271809868	0.0304156671636	0.0329023392739	0.0456466959512	0.201321569993	0.0901126164995	0.540473902874
