 	tutto	il	cibo	vuole	girato	</S>
ò	0.85123038	0.14831929685	0.00041746234	2.307205115e-05	9.471003257e-06	2.9391846e-07
l	0.629648126667	0.358077465617	0.01064457408	0.00156092437648	6.71622299237e-05	1.71330149333e-06
o	0.378290095556	0.604634521872	0.01491224576	0.00207455213516	8.64067087746e-05	2.15696467578e-06
o	0.201451995185	0.550347763957	0.24508991432	0.00307450288805	3.20380137249e-05	3.81527006993e-06
m	0.170989831728	0.389127424652	0.373115644773	0.0475723916294	0.0188472487599	0.000347500614023
a	0.189086863909	0.430033988217	0.289245221591	0.0659040472098	0.0252092991533	0.000520596164674
r	0.135832461303	0.437490996072	0.35356728053	0.0511130524033	0.0202599719511	0.00173626594822
ì	0.0864645404343	0.301627378691	0.458015566843	0.129966687468	0.0217208349837	0.00220504981607
o	0.0505594924781	0.148935093897	0.471259898948	0.311218235823	0.0166195983279	0.00140773420536
t	0.0542679944927	0.108290773966	0.439325176316	0.356950911941	0.0269451701093	0.0142200119685
è	0.0617197414976	0.0941683876553	0.363281078772	0.346142187314	0.110091165036	0.0245974353228
l	0.0528464018325	0.0714958338851	0.296541046257	0.429113592438	0.129827613345	0.0201754944409
i	0.0516482679442	0.0639328646284	0.238939207086	0.356871454146	0.255454296115	0.0331538958136
v	0.0576747573147	0.0642870615428	0.119739010695	0.276064088049	0.396755345372	0.0854797202712
o	0.0530446247716	0.0575590061809	0.0696340658983	0.220285286016	0.393406938457	0.206070073424
t	0.0393787989239	0.0417274810603	0.0420857812994	0.149725088672	0.465345206152	0.261737654475
i	0.033695281308	0.0352583016868	0.0307035104331	0.118291797224	0.474002778717	0.308048331492
m	0.031855821436	0.0327353518956	0.0269369041444	0.0841579617413	0.499678519572	0.324635430497
m	0.0675934581453	0.0612984086319	0.0172073153815	0.0674837762471	0.600118639857	0.186298407832
è	0.0746099900484	0.065702388544	0.0153923127938	0.046628954749	0.555405603286	0.242260753611
n	0.0399213950161	0.0372428101813	0.0258083399313	0.0673009289163	0.469182277762	0.360544251204
o	0.0292568833387	0.0286347770604	0.0297560616438	0.0725359973054	0.431604772587	0.408211517068
</S>	0.0268993776694	0.0266571995302	0.0282671868219	0.0546453121527	0.389039726293	0.474491208534
