 	voglio	che	Maria	che	venga	domani	</S>
i	0.982724785	0.01726069325	1.042937786e-05	2.96599837e-06	2.4996745e-07	3.49061865e-07	5.3664464e-07
t	0.893815101667	0.105647987083	0.000527181035953	8.46849179e-06	3.3004512e-07	4.52037415e-07	5.40207430667e-07
è	0.710425850556	0.288797062361	0.000766852778651	8.93954459667e-06	4.773224e-07	4.36657781667e-07	4.56530410889e-07
l	0.484774260185	0.514689537454	0.000526372892884	8.65723219889e-06	4.37928343333e-07	3.25926300556e-07	4.68716946963e-07
o	0.308687920062	0.685483629151	0.00579260329763	3.01412640663e-05	4.71160985778e-06	6.16931023519e-07	3.79005475654e-07
k	0.294325896687	0.679455319717	0.00761013751588	0.018231137128	0.000296696663786	8.46759344117e-06	7.23664673252e-05
a	0.312453015562	0.632850016572	0.018571565922	0.032526658376	0.00326757952126	3.67472231471e-05	0.000294479179108
i	0.210520638521	0.448564503857	0.264317467641	0.0301223271253	0.0432090095071	0.00289058183105	0.000375481009703
M	0.277124149507	0.261270009619	0.330520315744	0.0681108480418	0.0538218374124	0.00383118383835	0.00532164388657
a	0.290753990169	0.19124763554	0.216683121778	0.176973606014	0.0305424303808	0.00486495484078	0.0889342496289
r	0.122126473056	0.11269905418	0.178993675716	0.322193325338	0.0236183016936	0.00528219294693	0.23508695321
ì	0.0756912920187	0.09591906806	0.324657453695	0.268602314113	0.0221273297979	0.00592653431564	0.207075992403
a	0.0489816556729	0.0644451783533	0.409233854565	0.194654893704	0.111210599933	0.0216817787719	0.149792032134
n	0.060771491891	0.0658540851178	0.230257198188	0.202485684568	0.181628903311	0.0492360752573	0.209766547378
a	0.070193847297	0.0696506250393	0.145990731729	0.171427544856	0.20736279777	0.0611425864191	0.274231839126
r	0.0572898357657	0.0577649050131	0.0623957616763	0.220031098285	0.18125411259	0.051593718473	0.369670539709
t	0.337981261922	0.0469148150044	0.0250032324921	0.171738562562	0.08057237673	0.0317594238243	0.30603025657
i	0.414066829974	0.0256850063348	0.0259044739974	0.0840892219873	0.116055761443	0.100594040608	0.233604588857
à	0.147132904325	0.0179282074449	0.0335042803325	0.0674774586624	0.205201250481	0.228994213536	0.299761676286
v	0.0706193381083	0.0275517091483	0.0228038522108	0.0582683095541	0.155327108494	0.193637028845	0.471792685429
v	0.326179777703	0.0281356852828	0.0100991890703	0.0411722701047	0.0613053767647	0.076485625615	0.456622068476
r	0.698535459234	0.0182285786609	0.00374891900343	0.0152002871216	0.0212565704416	0.027308794515	0.215721352825
i	0.557904373078	0.0307272422203	0.00145327788114	0.0182821248739	0.0080606550672	0.010975085815	0.372597207608
</S>	0.310396416539	0.0422227591101	0.00101077014057	0.027207665937	0.0054548610336	0.0082583329075	0.605449153804
