 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.633609355	0.36598021	0.000247228585	0.00010065508049	4.38464407971e-05	5.7172525666e-06	1.21042002858e-05	5.59584024e-07	7.36582205e-08	6.6875596e-08	7.577800605e-08	5.260339805e-08	5.4462444535e-08
n	0.486464281667	0.39883137	0.0968078846583	0.0173677989405	0.000338049250797	5.68745368999e-05	0.000133418322952	2.27577350667e-07	2.503025028e-08	2.29255887667e-08	2.573507405e-08	1.78383665423e-08	1.8253853236e-08
ì	0.283929082222	0.291495003333	0.324051634886	0.0991784063135	0.00109514631693	7.55485276333e-05	0.000175016358884	1.26280709222e-07	9.70559710667e-09	9.45722502223e-09	9.71075941667e-09	8.89835233977e-09	6.09815979067e-09
c	0.200758829074	0.299399971111	0.354880934962	0.143141725438	0.00171782187231	3.85573778778e-05	6.2077041528e-05	6.42194907407e-08	4.76127223556e-09	4.80420008741e-09	4.27598099556e-09	5.98079634659e-09	2.05037003322e-09
h	0.310733409691	0.434170197037	0.171978050654	0.0817944602727	0.00127492618144	2.56086621593e-05	2.33042326347e-05	4.09652602469e-08	1.89363587519e-09	1.7260475787e-09	1.47511677685e-09	2.0698226722e-09	6.95048300673e-10
a	0.296593859897	0.401732805679	0.197363855885	0.102605198551	0.00168070838448	1.49576522531e-05	8.61403967023e-06	2.2846457749e-08	7.5752260173e-10	1.16260676247e-09	5.95993927283e-10	1.1494486474e-09	2.62646901158e-10
n	0.150550166632	0.259348395226	0.370755605295	0.208286626184	0.0100019298948	0.000989509069418	6.76908238901e-05	1.09332995583e-07	2.01991178058e-09	1.81309112082e-09	5.88255102428e-10	9.699818358e-10	1.54937173719e-10
d	0.207042268877	0.269615128409	0.325377961765	0.183061697395	0.0133482249649	0.00145745952314	9.65201232967e-05	7.60715478528e-07	3.44674976019e-09	1.58905097361e-09	2.61747041414e-09	5.874869886e-10	2.9822788124e-10
ì	0.219838486959	0.255353131136	0.261984787255	0.242235494465	0.0177003073216	0.00230427937438	0.000579423109766	3.86976125951e-06	1.1313801632e-07	9.53853044912e-08	1.8289850738e-08	1.49716311953e-09	3.61059793747e-10
s	0.100984432986	0.138744695379	0.293808155752	0.390887098155	0.0613981797739	0.0114101848915	0.00274449266992	2.21981094198e-05	3.75339272107e-07	1.56739298164e-07	2.34771807127e-08	1.76212380651e-09	2.23107917916e-10
o	0.0765646309953	0.107244787126	0.236004791917	0.440698446052	0.114411893258	0.0213142972972	0.00373354875664	2.70720246066e-05	3.78094057369e-07	1.19574299388e-07	1.11255691376e-08	1.5487324355e-09	2.44309235972e-10
n	0.0653179269984	0.0800296493753	0.161056930639	0.440383275351	0.178555924419	0.0665378047657	0.00773652791888	0.000381402403002	4.51811919123e-07	8.8612569796e-08	6.29443694587e-09	1.65881653517e-09	2.17279622991e-10
t	0.251462672333	0.0775248514584	0.112492828546	0.29972372845	0.16841948214	0.0801924015886	0.00937182917296	0.000800665201001	1.11941686064e-05	1.63227156599e-07	1.82515311782e-07	3.23830733506e-09	2.3935947533e-10
a	0.310471370778	0.0722896381528	0.078211971182	0.174351199483	0.186210908047	0.14378438053	0.0335983432577	0.00106416563367	1.74631642021e-05	2.606772722e-07	2.59033129927e-07	7.76344654502e-09	5.26055671777e-10
i	0.123538954593	0.0446667937176	0.052817400394	0.133616329828	0.244465056016	0.24585800351	0.148513796086	0.00644680771122	7.3172400734e-05	3.31609359073e-06	2.76992749309e-07	7.1877759515e-08	1.30498252393e-09
k	0.189371249198	0.0822337145725	0.0342130051313	0.081604712276	0.184834295339	0.21618213117	0.168232388695	0.0412592232371	0.00203367784358	2.80446001969e-05	7.31580059644e-06	2.37258329838e-07	5.85658124131e-09
i	0.207952455733	0.0914173488575	0.0247842130438	0.0665401764253	0.17235203178	0.230959013723	0.148606016232	0.0546554344124	0.00268854599453	3.48754558323e-05	9.58746816548e-06	2.38070899946e-07	3.43209537471e-08
