 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.99933502	0.0005285339	0.00010701605125	2.9277817725e-05	1.57641217e-07	2.5364541e-08	6.7567086e-09	2.268074526e-09	2.5952857798e-09
à	0.994894886667	0.00494147136667	0.00015358065125	9.993509697e-06	7.6580392e-08	2.51898163333e-08	4.49089326667e-09	1.574409926e-09	1.6280918798e-09
o	0.695420105556	0.282562675122	0.0220132310838	3.91464500433e-06	5.04486626667e-08	2.68057551111e-08	6.16007675556e-09	1.42966028533e-09	1.3292643566e-09
c	0.313387155185	0.644959005041	0.0416127150279	4.10329211348e-05	4.36570812222e-08	2.08988147037e-08	2.42482775852e-08	6.72837638443e-10	4.78248727533e-10
e	0.159150808062	0.66224998168	0.178505045009	9.41132557116e-05	3.81991250741e-08	1.62766847012e-08	3.11077881951e-08	3.70029842814e-10	2.10993431178e-10
r	0.148080629021	0.631773877227	0.214974321003	0.0040496221219	0.001078164926	3.18916073414e-05	1.15161147491e-05	5.47336581094e-09	4.27833187059e-10
k	0.433378509674	0.467606342409	0.0920612473343	0.00545696125063	0.00143823194517	4.26283774405e-05	1.60441939164e-05	2.94612776036e-08	9.30604595686e-10
è	0.460324445225	0.28942652747	0.245275493445	0.00446651342688	0.000486114002557	1.47734610068e-05	6.1165495788e-06	3.26033386679e-08	4.25702156523e-09
o	0.183713040408	0.296502695823	0.478426864482	0.0411247199423	0.000224700835186	5.8269217356e-06	2.17042412293e-06	1.13843912693e-08	5.01854893841e-09
n	0.138616166803	0.384633305274	0.416487071494	0.0598705686474	0.000360622678395	1.86874774452e-05	1.35186206976e-05	6.78345960031e-08	2.3567783628e-09
t	0.275287325601	0.475438055091	0.218115262165	0.0302500186491	0.000721617876132	0.000164702194815	2.27185902325e-05	2.94634748668e-07	1.93490212093e-09
a	0.268678750867	0.331942961697	0.283323742388	0.115055803316	0.000778477978711	0.000204128198272	1.57511320775e-05	3.12907018223e-07	1.30496237403e-08
è	0.113940802622	0.160686893899	0.447162530796	0.276612501105	0.00150679264624	7.86847870907e-05	1.15826300258e-05	1.12387439641e-07	5.44784845801e-08
n	0.0880467075407	0.1240191313	0.509397643599	0.265514597035	0.0128544737487	0.000117421136697	4.91057253419e-05	8.40653011447e-07	7.325199186e-08
a	0.0842909391802	0.105595091767	0.4044698412	0.277370805678	0.12188065025	0.00551624606557	0.000875199855114	1.10401210382e-06	9.560968962e-08
m	0.11868805306	0.113184581922	0.175677327733	0.247568952893	0.29979582675	0.0403019780219	0.00476760178504	1.19222409679e-05	3.74053847987e-06
à	0.125522087687	0.110881310641	0.0976847632443	0.237048211964	0.36452583225	0.056456794674	0.00782603592835	4.95812339893e-05	5.37189979329e-06
k	0.067935153229	0.065101362547	0.0881216054148	0.279675150655	0.45691181075	0.035950062558	0.00623962370945	5.72585699964e-05	7.9401272311e-06
i	0.051316403743	0.0514757085157	0.0674226944716	0.202282513552	0.47793548025	0.136551379853	0.0129380666365	5.04909539988e-05	2.7243303077e-05
n	0.043744427581	0.0444302281719	0.0615931744905	0.195926771184	0.394908323417	0.236867729951	0.0222563672122	0.000187921534666	8.50580226923e-05
a	0.038019189527	0.038741681724	0.0536922848302	0.172147100395	0.336305044472	0.30997006665	0.0492377817374	0.000944519104889	0.000942345197564
k	0.0648477591757	0.0601172075747	0.0331038418434	0.0989555667983	0.365142678157	0.319152788883	0.0532737285791	0.0036487039683	0.00175773403252
a	0.0737951453919	0.0667180805249	0.0226064845145	0.0682173055994	0.364427969386	0.322713949628	0.0746203155264	0.00496856008943	0.00193219347751
k	0.0635507641306	0.056114640175	0.0179935721715	0.0578128361998	0.303464163129	0.383250053209	0.0807054018421	0.0172196347965	0.0198889428258
u	0.0595413867102	0.0521747600583	0.0165502950572	0.0463318863999	0.264064853043	0.38138322107	0.126851400614	0.0246053259322	0.0284968852753
n	0.0387880749034	0.0361452783528	0.0246221626857	0.0565969734666	0.168490493014	0.380587860357	0.151534957871	0.0785990516441	0.0646351844251
s	0.0312671829678	0.0257040744509	0.0184261163052	0.0395546903889	0.173003837671	0.480519993452	0.0625745857237	0.0932665830147	0.0756829489417
u	0.0262268259893	0.0196775764836	0.0137482451784	0.027896731363	0.159833799224	0.481153044484	0.155563570675	0.0666486534716	0.0492515587806
m	0.0305408496631	0.0242008438279	0.0124389972928	0.025613671621	0.127074109741	0.403532684828	0.187533020125	0.0970183644905	0.0920474845935
è	0.032104150221	0.0258132679426	0.0116382093309	0.0203172880403	0.103931295914	0.331656930276	0.165334029942	0.154537361497	0.154667491531
i	0.0246725247403	0.0226005683142	0.0183227271103	0.0243229413468	0.0576214229713	0.181314196759	0.245269359981	0.269461870499	0.156414425844
o	0.0249540625801	0.0242728937714	0.0230996890368	0.0273139527823	0.0420941359904	0.116395913586	0.226942053327	0.412770230166	0.102157113281
l	0.0326538341934	0.0304492572571	0.0195985951789	0.0241856972608	0.0487988119968	0.120149991195	0.134513345309	0.444777493389	0.144872980427
ì	0.0327266223978	0.0300178790857	0.0159476212263	0.0203559350869	0.0478033666656	0.114226604732	0.099137329303	0.411985764463	0.227798866809
b	0.0238738767993	0.0228843243619	0.0178517054088	0.0217482363623	0.0342237242219	0.0844816325773	0.154261923101	0.377198361488	0.263476228936
e	0.0236623859331	0.0232111187873	0.0210915354696	0.0244692124541	0.031243198074	0.0696107841924	0.1426507277	0.329311507163	0.334749529645
n	0.0257741506444	0.0255018539291	0.0243034424899	0.0262552704847	0.029462904358	0.0479191913975	0.0908428659	0.330426539054	0.399513793215
z	0.0400240982148	0.0226516359764	0.0167116496633	0.0224562541616	0.0946757891193	0.128329173799	0.0602655606333	0.279390289685	0.335495584405
ì	0.0421258787383	0.0191452609921	0.0121420590544	0.0189721483872	0.114168404706	0.155098227933	0.0644034475444	0.266479413228	0.307465181468
n	0.0463967275794	0.038168633664	0.0351819413515	0.0376739434624	0.064788775902	0.0855174759777	0.125405351181	0.271712007743	0.295155167156
a	0.0541122468598	0.0505275285547	0.0487805917838	0.0498209624875	0.053675944634	0.0627563503259	0.126490012727	0.218734129248	0.335102252385
</S>	0.0448272649299	0.0426285902773	0.0416940978919	0.0427868732438	0.044837672317	0.050536942663	0.0882351498635	0.203802434624	0.440650976192
