 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.99978355	0.000213536915	2.3490762e-06	5.02939219e-07	4.617641e-08	1.997483815e-09	6.292792615e-10	6.402251335e-10	6.43284661e-10	6.09933257e-10
ò	0.982084236667	0.0178986462983	1.67763782e-05	2.96077942333e-07	4.5370392e-08	7.336588315e-09	7.41363594833e-10	4.9456938335e-09	2.540648561e-09	4.01007143667e-10
t	0.932178745556	0.0675036834328	0.000309051527067	8.28706367078e-06	2.29954704e-07	9.07555501833e-09	7.93143243611e-10	6.3853721595e-09	3.22651501033e-09	3.36212616889e-10
t	0.933268365185	0.0663290505283	0.000391460858122	1.08767106283e-05	2.69446120333e-07	3.81958141944e-09	2.92285753204e-10	2.16994597317e-09	1.18735020344e-09	1.26114232296e-10
i	0.812778971728	0.183596172893	0.00361850222181	6.28245128077e-06	1.08128920778e-07	3.94635163981e-09	3.39632831068e-10	1.07047656272e-09	1.20047851115e-09	1.53190348432e-10
ì	0.478845290576	0.498089157631	0.0230595084073	6.00451042692e-06	7.33041452593e-08	1.03206578799e-08	1.16850813036e-09	3.83814555424e-09	4.19377050372e-09	2.95371866144e-10
r	0.232023903525	0.66414840921	0.103452573469	0.000361354906142	1.37853854251e-05	1.88032322933e-08	1.89450587679e-09	5.37073991808e-09	5.00554260124e-09	3.61603385381e-10
t	0.375961074508	0.51132234307	0.112218553523	0.000479511764047	1.84831873417e-05	3.58239990978e-08	2.97001795893e-09	3.24844390603e-09	2.41318898041e-09	3.0535795846e-10
e	0.437309984836	0.450216331023	0.110546890208	0.00190753325002	1.92161856472e-05	3.69581461993e-08	3.30108965298e-09	4.55972616868e-09	2.04366407347e-09	4.65131776153e-10
è	0.208560499945	0.435082687008	0.344421296736	0.01191140175	2.41015878824e-05	2.60127062331e-08	7.33563255099e-09	1.04264827229e-08	8.37429592449e-09	2.21799112538e-09
t	0.110992859982	0.273710839003	0.581728075579	0.03337705325	0.000189279603294	1.28212386141e-06	8.15972901837e-08	5.75606704908e-07	1.05620218082e-08	5.94661064179e-09
t	0.234923568327	0.209176449668	0.523856068526	0.03178598245	0.000255195071098	1.7519000538e-06	1.53582056728e-07	8.37808834969e-07	6.45689843607e-09	6.6651102806e-09
a	0.280255930776	0.175675086556	0.440921256175	0.10041796285	0.00272734796037	1.81080425127e-06	1.91026488909e-07	3.9677514499e-07	6.45494514536e-09	5.76895132687e-09
s	0.132914164925	0.139865308852	0.475963772058	0.244784327617	0.00646772832012	4.19551718376e-06	1.98842706303e-07	2.90588361663e-07	5.98929524845e-09	5.09105500896e-09
e	0.0710430373083	0.103470201951	0.381413440686	0.375313799206	0.0687419027734	1.66669138946e-05	6.24667652101e-07	3.28180817221e-07	5.72548054948e-09	9.32529923632e-09
o	0.0515921887694	0.0681305949837	0.223770256895	0.417892609735	0.238432384258	0.000171912264632	9.5520874507e-06	4.93559922407e-07	7.94192744983e-09	1.42614770788e-08
G	0.13555941359	0.0620093369946	0.142763468965	0.385356736578	0.265503856419	0.00668384235488	0.00208957198448	2.92048339408e-05	3.19504781482e-06	1.38290430203e-06
i	0.163864287863	0.0593803956649	0.112964986322	0.365758502193	0.28547359714	0.00968275098496	0.00282311826816	4.48071763136e-05	4.27150699994e-06	3.31853740068e-06
u	0.080968038621	0.0481963258883	0.0912181554407	0.295494757398	0.458732249047	0.0239385998617	0.00139874766272	4.10694954379e-05	2.27767626165e-06	9.79052196689e-06
v	0.0912243188737	0.0503617706294	0.0793006151469	0.288066579133	0.428627119682	0.0401629916206	0.0218179541876	0.000323507410146	3.20908649539e-05	8.30373603223e-05
à	0.0929329769579	0.0494119115431	0.0762012883823	0.298916206378	0.409647243227	0.0409200702069	0.0313731037292	0.000453004640049	4.21309069846e-05	0.000102073491941
n	0.0514379126526	0.0392526998477	0.0758806047941	0.271291868793	0.473138491076	0.0443712197356	0.0425095335764	0.00206209198335	1.69863211615e-05	3.86059648137e-05
n	0.0716833438842	0.0389330512826	0.110641506931	0.305923736264	0.387999040359	0.0326866489119	0.0490251321921	0.00301788872778	1.03274325538e-05	7.93472406046e-05
i	0.0793049692947	0.0384799294275	0.106453188977	0.247903898755	0.333794286786	0.133987366971	0.0519345717307	0.00793874154259	2.07468071846e-05	0.000182327206868
e	0.0478656777649	0.0346958281425	0.061593509659	0.132267306252	0.318070088929	0.34370969899	0.0509348125769	0.0102295755142	6.77262813949e-05	0.000565755815623
A	0.0407254225883	0.0367314123808	0.0493890378863	0.0929174887507	0.313813199643	0.416553622997	0.043727094859	0.00522206373807	7.5117128465e-05	0.000845549171874
n	0.0451965708628	0.0442075091269	0.0527807572954	0.0904593829169	0.346134239881	0.358062207666	0.057856690953	0.00463576714602	8.77824274883e-05	0.000579135683958
n	0.0830278802876	0.0511205323756	0.0601066247651	0.101102767639	0.388038603294	0.246239217222	0.0615013293177	0.00729955771534	0.000732265142496	0.000831254887986
a	0.0857314350959	0.0433859634585	0.050905348255	0.084613185213	0.314734283098	0.249845487074	0.0862608981059	0.0712930769051	0.0074867569475	0.00574356876266
a	0.0496884666986	0.0356430164862	0.039303425085	0.0564160234043	0.187443453033	0.393089229025	0.109913402702	0.107436752302	0.0114857356492	0.00958047458755
n	0.0502107955662	0.0440495141621	0.0466680330283	0.0604049434681	0.169643761011	0.362174509675	0.168985774234	0.081978747434	0.00919414988307	0.00668977996252
k	0.251884141855	0.0527562747207	0.0537668653428	0.0635729578227	0.132981315337	0.178985544925	0.174167564745	0.072175364478	0.00634937956102	0.0133606030875
ò	0.301022496285	0.0391836532402	0.0395203677809	0.0465855692742	0.095707581779	0.141989950008	0.171369374915	0.103645943493	0.00567323545367	0.0553018063625
r	0.110261050428	0.0225986464134	0.0238219555936	0.0318220737581	0.0970135422597	0.183126173336	0.251731604972	0.187254717831	0.0261578524846	0.0662123454542
a	0.0534212201427	0.0236978958045	0.0247320848645	0.0302504952527	0.0774679027532	0.140132351112	0.251727424991	0.25931727261	0.0496327408282	0.0896206131514
ì	0.0352239287142	0.0252642212682	0.0258272146215	0.0285752344176	0.0522771539177	0.127297063704	0.233236404997	0.28754629087	0.0660966369427	0.118655879717
c	0.0430895029047	0.0395628230894	0.0399962395405	0.0418827074725	0.0577873456392	0.117083624568	0.218665694999	0.269222386957	0.103104202314	0.0696055033723
