 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.788514405	0.211428349	5.437899e-05	2.2958455e-06	5.32754285e-07	2.1918523e-08	5.47572765e-09	5.44478e-09
m	0.759740385	0.214374265667	0.0229219055833	0.00287467013997	8.8022558595e-05	7.74748864e-07	4.02399361667e-09	4.95726283333e-09
a	0.710725251667	0.253666384556	0.0316405926944	0.00384953037099	0.000117267150815	1.02600875933e-06	2.91344373889e-09	3.64198441111e-09
r	0.492393707222	0.445178441519	0.0530928583981	0.00764085611466	0.00169016133489	3.94860562444e-06	6.78387982463e-08	6.3900346037e-09
ì	0.302254792407	0.55444500384	0.131763622799	0.00931516550489	0.00221640591463	4.93234267148e-06	8.99383658488e-08	1.06105208679e-08
o	0.163942429136	0.485790257947	0.314952070933	0.034322316635	0.00099119985121	1.70289587049e-06	3.25544408163e-08	8.12166275597e-09
e	0.0938665580453	0.288288229316	0.492200590311	0.124060890878	0.00158224439374	1.46478030683e-06	2.98976573721e-08	7.41729171866e-09
t	0.0826496060151	0.162995958105	0.568149813437	0.168356123626	0.0174834893312	0.000355549654769	7.34856431712e-06	2.15001555524e-06
è	0.0770094346717	0.113612667702	0.568912031146	0.216130744542	0.0238462622437	0.000475498186923	1.01792439057e-05	3.20303051841e-06
l	0.0637842342239	0.106583079234	0.548411453715	0.263571024847	0.0174802422146	0.000163179850208	5.29809543523e-06	1.48047646614e-06
i	0.060795980408	0.094006303078	0.422085997905	0.326601461616	0.0960481197382	0.000422208469303	9.45788881174e-06	3.04644449154e-05
f	0.0750412124693	0.0663087656927	0.312041712635	0.328379410539	0.208218236579	0.00988891145643	4.23688529372e-05	7.93676666385e-05
a	0.0762566348231	0.0524283842309	0.257897594212	0.255368233513	0.338802392193	0.0185870534855	0.000451760194312	0.000207951082213
m	0.0658802136077	0.0425510674103	0.153454663071	0.204735516171	0.457746664064	0.0707992151618	0.0013670931981	0.00346558141074
è	0.0588667605359	0.0353844608034	0.10973299369	0.15914695039	0.458424861355	0.166508335054	0.00595211159937	0.00598354980358
n	0.0455288371786	0.0385978046011	0.0755563555633	0.205741566797	0.452193040452	0.171008471685	0.00737944883312	0.00399449506786
o	0.0384728860595	0.036778607867	0.0581133498544	0.184555102266	0.363524566817	0.220142683895	0.085943706911	0.0124691034893
a	0.0352936266865	0.0349425146223	0.0445136792848	0.108188457422	0.224504238939	0.346325067965	0.18386684897	0.0223655641631
p	0.0462117522288	0.0331268415408	0.0501131244283	0.0696385491407	0.20028897298	0.430415342655	0.138099309323	0.0321060880544
p	0.199133930743	0.0409688628469	0.0616136664761	0.0663829313802	0.18192105766	0.342879994218	0.0507604079077	0.0563391016848
è	0.232311871914	0.0389444056156	0.0491329758254	0.0695714971267	0.13722548922	0.225924388073	0.0816369577692	0.165252380562
n	0.0982264289713	0.0334998415385	0.0407945139418	0.0880398807089	0.182314963073	0.261509932691	0.0979599602564	0.197654463521
a	0.0567195386571	0.0348047655128	0.0405060629806	0.0903809535696	0.178168321024	0.22883395423	0.113388374419	0.257198011174
o	0.0358237738857	0.0285371251709	0.0308030606602	0.0503239098565	0.0868995083413	0.149191518077	0.293630604806	0.324790473725
m	0.0670366799619	0.022520573057	0.0503184215534	0.0294991049522	0.0834793874471	0.185502436026	0.288893580269	0.272749794575
a	0.076024652654	0.018964462019	0.0553667021845	0.0208320629841	0.0802317958157	0.192397752009	0.216599948756	0.339582631525
r	0.0457964235513	0.0211780033397	0.0383581097282	0.021283747328	0.0551622686052	0.136491577336	0.257903409585	0.423826460508
è	0.0349417641838	0.0212678711132	0.0318823869094	0.0204030171093	0.0448513995351	0.110711196779	0.290774806528	0.445167553503
i	0.0250379460613	0.0204899587044	0.0241579006365	0.0213829680364	0.0320828965117	0.0698868232597	0.351738278843	0.455223217834
</S>	0.0231769455307	0.0209084178522	0.0228134033182	0.0219879675182	0.0287114382558	0.0559210416298	0.363266024422	0.463214733917
