 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.95982018	0.039219152525	0.00094738681	6.32704545e-06	3.111089775e-06	2.4360002179e-06	1.2567663111e-06	5.92017604e-08	3.034580635e-08	9.14976825e-09	4.22566065e-09
t	0.80793296	0.118899509508	0.06751739207	0.00558260349715	6.2743501925e-05	3.08133570597e-06	1.54380577037e-06	6.21818541333e-08	3.303688545e-08	8.66917288333e-09	3.57283510333e-09
t	0.78161952	0.120918634503	0.0898885857567	0.00748895759238	8.17689741417e-05	1.68719012199e-06	8.0490638979e-07	2.46036430344e-08	1.43961668e-08	3.68719614778e-09	1.25889339444e-09
ù	0.853014396667	0.112503842834	0.0318871457189	0.00256456447079	2.88431578806e-05	9.0308042733e-07	2.9266401793e-07	1.23174466681e-08	6.51740835e-09	2.91159786926e-09	6.1733105148e-10
a	0.564741252222	0.406592637611	0.027311673973	0.0013435245036	1.01385665335e-05	6.3317856911e-07	1.1965282681e-07	8.03677884603e-09	3.89717164e-09	2.87060346642e-09	3.96960043827e-10
n	0.239363900741	0.646737199204	0.0918326046577	0.0213352210012	0.000729787439751	1.1987051497e-06	6.55874981033e-08	3.19734460534e-09	1.63830307e-09	3.31852223214e-09	1.72940191276e-10
k	0.407014586914	0.441077875401	0.117741253219	0.0328371246671	0.00132017594658	5.67948358323e-06	3.07506338937e-06	1.42259731235e-07	1.81529944567e-08	2.05070294107e-08	1.24715729376e-09
ò	0.449634122305	0.306271174134	0.196920289406	0.0457584525557	0.00139772064886	1.25266191944e-05	5.22740029646e-06	3.44545497078e-07	6.44807648189e-08	2.77503604702e-08	2.44511416459e-09
r	0.184702242768	0.388427551378	0.295350916469	0.129203707519	0.00206427174962	0.000243174439731	7.70711893215e-06	3.10760115693e-07	6.53280036063e-08	1.38991704901e-08	2.02216492153e-09
a	0.0896967719227	0.309204957126	0.314844292156	0.282445412506	0.00348678831654	0.000314151722477	7.41210496405e-06	1.47441793898e-07	2.52890390021e-08	6.12957536337e-09	1.79866574051e-09
s	0.0538826109742	0.186482122375	0.303293940719	0.419314454169	0.0258251027722	0.0111070566834	9.14954379747e-05	3.10338455663e-06	3.5114592134e-08	4.78616319878e-08	2.19381628017e-09
t	0.141109814991	0.154159990792	0.254627063573	0.40034185139	0.0331457929241	0.0164796728945	0.000128544518992	4.99045868554e-06	2.13533450404e-06	6.95733739959e-08	7.58272802267e-08
è	0.17081119233	0.126367413597	0.246557197858	0.395584483797	0.0528978929747	0.0076765006315	9.89808159973e-05	3.31771789518e-06	2.88955132468e-06	4.9673161332e-08	1.00356027176e-07
o	0.07696189211	0.087016406199	0.233215619286	0.445195794599	0.152630237658	0.00442821697717	0.000548454575332	2.06217286506e-06	1.08638167156e-06	2.26846207111e-07	3.5983421492e-08
n	0.05146853037	0.0673475070663	0.157731333095	0.434961091533	0.268360552553	0.0191866280924	0.000942443408444	1.20275315502e-06	4.08869511853e-07	3.4222584237e-07	1.49337832307e-08
m	0.23491359579	0.0485563816888	0.074412943365	0.307921122844	0.220822813518	0.112473429364	0.000853379452815	2.62775893517e-05	1.37188339186e-05	5.13064690746e-06	1.25237868181e-06
o	0.28515987693	0.0318960998963	0.0583128687883	0.198772273281	0.217947737173	0.198549519788	0.0092492869176	8.41351784506e-05	1.89218475395e-05	7.61756210249e-06	1.6820316186e-06
l	0.11177360731	0.0327429409654	0.0615696789294	0.224027324427	0.243538159058	0.312343533263	0.0127452191059	0.00121874289282	2.78436354132e-05	5.70357150083e-06	7.24124809753e-06
ì	0.05577993177	0.0340737046551	0.0587760143098	0.217403871476	0.264189629686	0.355378284421	0.0125651001686	0.00176920155094	4.11688784711e-05	1.39328125003e-05	9.19751037251e-06
m	0.0349151509233	0.0305322262184	0.0519790954366	0.184697993825	0.348665843229	0.326937941474	0.0187854397229	0.00340039330365	4.97121894904e-05	3.27420675001e-05	3.49435363084e-06
o	0.0296460786411	0.0298340300728	0.0436367078122	0.132266564608	0.29385635441	0.331307053825	0.129731231241	0.00955397890122	9.30704964968e-05	6.94636381667e-05	5.48222671028e-06
a	0.0325008352137	0.0333015166909	0.0415214096041	0.0904161082027	0.238229018137	0.217429886608	0.30369601708	0.0414550789671	0.000844078472166	0.000147883989389	0.00045818906357
n	0.0429209924046	0.043852444897	0.0488895022014	0.0830427294009	0.215826069379	0.112571060869	0.34546111236	0.105348234656	0.00129831785739	0.000163438214463	0.000626103934523
