 	è	possibile	che	è	entrato	da	qui	</S>
i	0.63397649	0.365691785	0.000137849862	2.09840926e-05	0.000166613363	5.99658635e-06	1.254047595e-07	8.2948238e-08
s	0.406977356667	0.547118805	0.0443304774953	0.0013607099526	0.000206779529667	5.78613001667e-06	4.58024403667e-08	3.13911295083e-08
o	0.290917338889	0.647690668333	0.0593608122651	0.00180921202253	0.000216598894964	5.38045559656e-06	1.62690825556e-08	1.12295605444e-08
g	0.227678922963	0.689743122778	0.0706286571884	0.0107041282125	0.00120548853006	3.92429967899e-05	4.18853295752e-07	1.51941727148e-08
g	0.150797822321	0.713348940926	0.0900625443961	0.0312039627375	0.0143779514767	0.00020811523893	5.88246231917e-07	2.13083875716e-08
è	0.0995914954403	0.641837213642	0.185136536799	0.0468871295792	0.0263081361589	0.00023902240831	2.82332613972e-07	1.34155259191e-07
s	0.0905810468134	0.422283891214	0.381716422266	0.0788746465264	0.0261227503863	0.000413495238103	7.45990340799e-06	2.70150146397e-07
t	0.0779051039378	0.440247850405	0.385896267422	0.0712761633755	0.0241982781288	0.000465663815034	1.04633103027e-05	2.03389707799e-07
e	0.0853011413126	0.405528496802	0.334389659141	0.147739582325	0.0262830340429	0.000753045317345	4.86321153423e-06	1.64608548266e-07
k	0.0793420491042	0.203631698934	0.36737003638	0.260520734108	0.0873816753476	0.00120354367245	0.000546775094111	3.48204317609e-06
a	0.0629424827014	0.116542503978	0.289918648793	0.262005501369	0.234593395116	0.0331961374242	0.000786836638037	1.44947370587e-05
m	0.0513849469005	0.0847143156593	0.194888299598	0.210859027123	0.402225765039	0.0455278422414	0.0101386486193	0.000261163956686
b	0.0303462398835	0.0559105044531	0.123927715479	0.107889725041	0.65083267168	0.0172681541805	0.0134892036198	0.000335751306029
ì	0.0210893592112	0.0305570283844	0.0577840174397	0.071782729347	0.61588106056	0.19373339506	0.00867310195327	0.00049926723581
k	0.137669989737	0.0956071337948	0.0548875291466	0.0951741947823	0.35367782352	0.255068066453	0.00735185131776	0.000563418622937
e	0.190898913246	0.134349937932	0.0667761530489	0.104316626927	0.25669977784	0.242089583584	0.00433663220592	0.000532393985312
a	0.101912070082	0.0863478209773	0.0647546310163	0.0853670119757	0.157596306947	0.283345484528	0.212465533502	0.00821119116177
p	0.0622028870273	0.0766800786591	0.0908261136721	0.0602976676586	0.215562573316	0.145344196509	0.336552261167	0.0125342840539
ò	0.0417018080091	0.0661925552197	0.0922739798907	0.0448231885529	0.233724751105	0.0970713871697	0.300560943722	0.123651391685
t	0.0289443693364	0.0373729937399	0.0469257229636	0.033449437851	0.105393041368	0.109251515723	0.420326267907	0.218336657228
t	0.0257283374455	0.0335326792466	0.0364448539879	0.031603591617	0.200180104789	0.092534090241	0.443691929302	0.136284424076
u	0.0245579278152	0.0321334257489	0.0323784123293	0.0297176032057	0.227062992263	0.0700466784137	0.358544483101	0.225558473025
</S>	0.0261114039076	0.0302230943744	0.0303297646647	0.0293512446029	0.128951657132	0.0561627142068	0.32154024155	0.377329886512
