 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.993400575	0.00643739525	0.0001104855435	3.12203089e-05	2.015734205e-05	1.4293145725e-07	2.03465825e-08	1.4058372e-08	8.2248305e-09	3.0271824e-09
v	0.962453545	0.0226943974167	0.0129468628378	0.00152408584557	0.000380546105383	4.8571778575e-07	8.81645508333e-08	1.37635842e-08	6.3288412e-09	1.90316574333e-09
ò	0.718901841667	0.261270722472	0.0173049604726	0.00202125405772	0.000500599842161	5.21945616583e-07	1.18511900944e-07	1.41491669333e-08	4.91372256667e-09	3.34849825778e-09
e	0.356175582889	0.628028294157	0.0145249226842	0.00110184942844	0.00016908378232	2.12812093528e-07	5.66277519813e-08	1.41571902111e-08	4.23874622222e-09	3.88192819259e-09
n	0.152239695296	0.725455631386	0.120272861228	0.00194431117615	8.721934534e-05	2.78950387843e-07	2.56029646604e-08	6.52898663703e-09	1.55160722507e-09	1.37054887686e-09
ì	0.140701403765	0.667739377129	0.188711037076	0.00277003939205	7.76191584467e-05	4.98718995948e-07	4.49423092201e-08	8.52787987901e-09	6.80500732602e-09	6.32731633162e-09
m	0.171358251255	0.525068569043	0.253850492359	0.042278986064	0.00744047620615	2.58650990865e-06	5.35665871073e-07	1.01723672626e-07	1.05566119753e-08	8.66091151054e-09
e	0.137553540418	0.316677409681	0.313960017453	0.212786258688	0.0190147294021	7.17976530288e-06	7.58806947024e-07	1.30922677542e-07	6.01039759177e-09	4.31742500351e-09
a	0.101316468139	0.190965809894	0.231104155818	0.441236542896	0.0344120624674	0.000963488516101	1.42461697234e-06	8.88044558473e-08	2.84453569726e-09	3.16143990117e-09
n	0.0906123773797	0.134402626631	0.185618278606	0.426457480965	0.153063762822	0.00964563300537	0.000195961793557	3.84772608528e-06	3.47852459991e-08	1.52086574337e-08
k	0.165603859127	0.0952318762103	0.138853847202	0.211980140188	0.374639534274	0.0131246624685	0.000441592691186	0.000120279152028	4.15820221333e-06	3.18645251446e-08
ò	0.166538263042	0.0628498570701	0.136502403401	0.241135893263	0.372733938091	0.0195763306228	0.000423173240395	0.000232687280676	6.97669273778e-06	4.58158876715e-07
r	0.076599646014	0.0641075833567	0.205125594467	0.385395051088	0.24377210603	0.0239568995409	0.000593726440132	0.000442908550225	5.76350224593e-06	7.04696998905e-07
a	0.0556426370047	0.0654080054522	0.181292978156	0.380528380363	0.28837375201	0.0274823945136	0.000825502846711	0.000442009309075	3.91641450198e-06	3.74741492968e-07
p	0.0601972373349	0.0583517434841	0.101077949385	0.323480636788	0.421493934003	0.0331509911712	0.00132396128224	0.000864035728692	5.79518505873e-05	1.50020465099e-06
r	0.109886694112	0.0518950694947	0.0486316861283	0.192434664263	0.569564031334	0.0239579497237	0.00122210616418	0.00226534540956	0.000120789666862	2.16023864503e-05
ò	0.114492732371	0.0453590908316	0.0371493583761	0.127809836754	0.496031077111	0.172510778241	0.00368348502483	0.00276334730319	0.000160830938954	3.94280708168e-05
n	0.0640862117903	0.0430181236105	0.0477157861254	0.139574278918	0.34210423237	0.338146519414	0.0217113220083	0.00347947770106	0.000136350424985	2.76864857056e-05
t	0.28302072393	0.0388080078702	0.0357914620418	0.098311681306	0.279581727457	0.234572033305	0.0244493960284	0.00472306850035	0.000659528536995	8.23511140019e-05
a	0.361443864643	0.0420597539567	0.0359095893473	0.079061312102	0.187091534486	0.243556161268	0.0234872923685	0.0262736381668	0.000927597932332	0.000189231111334
n	0.155708294881	0.0496099953189	0.0488903651158	0.0798348057007	0.138404798162	0.444352193756	0.0401543557895	0.0421770797223	0.000627391354111	0.000240720880445
g	0.153795731627	0.044453456773	0.0384770537053	0.0542123835669	0.171357344054	0.376480484585	0.0304068356318	0.114427135574	0.012798064608	0.00359154601348
h	0.162423453876	0.042910856591	0.0286040325684	0.024221875389	0.270230188018	0.220628424862	0.0102264894626	0.209603378525	0.023686499536	0.00746483333783
ì	0.0892063946253	0.0407936268637	0.0315590435228	0.0395792193297	0.258469922673	0.343046228287	0.0173598297042	0.157439146508	0.016074052012	0.00647255844594
z	0.0478633852084	0.0322149892879	0.0320962065076	0.0624249721099	0.154015367558	0.434663039429	0.105193659235	0.112287052503	0.0133096688373	0.00593167348198
i	0.0363542377361	0.031332292096	0.0326120041692	0.05465976637	0.0940601158527	0.321220906476	0.150803241412	0.241612614168	0.0277945176124	0.00955029349399
n	0.0353098442454	0.0337064153653	0.0345434397231	0.04610994879	0.0636927099509	0.254568535492	0.130506672137	0.311431164723	0.0661192635375	0.0240119911647
