 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.89586123	0.1025512455	5.1562051e-05	0.00152104518	1.467415555e-05	1.84504365e-07	2.4841131e-08	1.64670441e-08	1.25679615e-08
e	0.718498813333	0.279208455167	0.000141107887667	0.00214587374667	5.63233446367e-06	8.348775082e-08	1.59978057567e-08	8.19337185667e-09	6.65531974667e-09
f	0.632247021111	0.344060368389	0.0145816394826	0.00907207711556	3.42555104016e-05	4.59764108943e-06	3.22394093422e-08	3.76638477556e-09	2.76919929556e-09
ò	0.517078953704	0.411741952796	0.0541932124942	0.0169356040385	4.41174004339e-05	6.11243524481e-06	4.37144491141e-08	2.69201785852e-09	4.31494389852e-09
r	0.318821464568	0.543524417599	0.0939116541647	0.0436629743462	7.7379833778e-05	2.06667388394e-06	2.11288203147e-08	1.58388415284e-09	4.55991010951e-09
s	0.487477854856	0.3844516392	0.0722619910562	0.0557190411154	8.87400460927e-05	7.12539939313e-07	8.08894774823e-09	1.28498631761e-09	1.56659659984e-09
i	0.499497684952	0.281575683067	0.180417666687	0.0384762733718	3.24437513309e-05	2.65755007104e-07	4.44383588274e-09	1.25600799587e-09	9.86116819947e-10
è	0.221316206317	0.281812341022	0.469300955562	0.0275309372906	3.9424851577e-05	1.65121642368e-07	7.25956056091e-09	1.02038265529e-09	3.05919030665e-09
n	0.135936963439	0.209920173674	0.600459851854	0.0531958319302	0.000484526563859	2.65037021746e-06	2.8834255187e-08	3.2644370851e-09	3.61964180222e-09
a	0.146574517813	0.194901044558	0.588809607285	0.0660046283101	0.00366317065462	4.69834704058e-05	5.05971583957e-08	4.21801819503e-09	3.75795513407e-09
m	0.185587705938	0.183332151519	0.453797475762	0.16738287377	0.00791721388487	0.00168571515347	0.000295921108456	7.68845355398e-07	1.54730071045e-07
b	0.141387803979	0.12052598184	0.216108798254	0.512366911257	0.00702045822829	0.00219412514116	0.000394661326872	1.0324349518e-06	2.04075285015e-07
ì	0.0639201066597	0.06698892428	0.160843555751	0.515213807086	0.186436339676	0.00646439193705	0.000132308117644	3.74338437267e-07	1.74396543005e-07
k	0.125861825553	0.101022620427	0.201120721917	0.316383322362	0.247546282692	0.00794231019235	0.000115775233848	6.93001116576e-06	1.80629873335e-07
e	0.158473828518	0.120820386809	0.168598642306	0.257459562121	0.280023143697	0.0144795042774	0.000134958829949	9.65552205525e-06	2.86345516778e-07
à	0.0953820528393	0.0841386289363	0.118589972435	0.129189498707	0.450396154566	0.122030989092	0.000207468295316	1.74135180184e-05	4.77822137823e-05
t	0.0875514042798	0.0829210279788	0.123484160812	0.104192666236	0.422699224855	0.177129986364	0.00170445234177	0.000102432569339	0.000214610337927
t	0.0867006000933	0.0692587017596	0.103061201437	0.387734768745	0.259278138618	0.0915137542547	0.00210848249059	0.000121132635113	0.000223216647342
i	0.0696015100311	0.0497156463532	0.0627535183123	0.458461159582	0.175857796539	0.178716753552	0.0045272615402	0.000191862310371	0.000174502163814
f	0.089719104677	0.0704691771177	0.0750742194374	0.228571583194	0.22280624218	0.279474081184	0.0167189885134	0.00495058553679	0.0122160173946
i	0.0906278888923	0.0713999203726	0.0724858431458	0.145615111065	0.204880627393	0.332906830395	0.0558822881711	0.0089525618456	0.0172489005315
n	0.0585208319641	0.0521407474575	0.0545674883819	0.077525461355	0.174452392464	0.440244400132	0.107293912724	0.0105793922819	0.0246753332438
è	0.040866918988	0.0387306851525	0.0416333781273	0.047658974785	0.161128377488	0.474840113377	0.153270037575	0.0140942764273	0.0277772268479
s	0.0339642786627	0.0332073450508	0.0363881013758	0.036943577595	0.164835362496	0.484180734459	0.161938219192	0.0237605318091	0.024781859716
t	0.0312827052209	0.0227409500169	0.0235103955586	0.181320138532	0.138164001499	0.37109658482	0.146928029731	0.0601491039364	0.0248081132387
r	0.0308452420736	0.0198380570056	0.0153819719529	0.274600029511	0.149276037833	0.26892789494	0.15986817991	0.0663972396455	0.0148653487462
a	0.0266389493579	0.0230560256685	0.0186807469843	0.15320851517	0.146267222611	0.218206278313	0.215234543303	0.125305608215	0.0734020955821
o	0.0284315414526	0.0273051098895	0.0260361163281	0.0706679717233	0.075310832537	0.147042906104	0.320742254434	0.189075962738	0.115387309861
l	0.0315483314842	0.0285501892965	0.027728323776	0.0463041852411	0.0453818295123	0.101294730035	0.320154251478	0.284512187579	0.114525981287
à	0.0260421518281	0.0224136290988	0.021682886592	0.0317018920804	0.0270894381708	0.063414841345	0.243975883826	0.373468872526	0.190210393762
d	0.0197179376094	0.0182805125329	0.0182831895307	0.0217064796935	0.0248543237236	0.068116797115	0.233797254609	0.315206650842	0.280036837921
r	0.0136387225365	0.0121276493443	0.0120920067436	0.0384796532312	0.0188149270412	0.0577529323717	0.299638018203	0.336719966947	0.21073613664
o	0.0129529121788	0.0117584121148	0.0115158754812	0.0454505894104	0.0157637718137	0.0366023741239	0.273700736068	0.376486805649	0.215768516213
</S>	0.0163329080894	0.0159034710574	0.0157891027406	0.0327684052052	0.0186786909068	0.033553352062	0.185520343034	0.359826452824	0.321627228107
