 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.986156195	0.0138423875	1.3095575e-06	6.2187647e-08	6.62965105e-09	1.797019925e-08	1.525976777e-09	1.17944045855e-09
ù	0.950873718333	0.0491111475	1.42498508333e-05	8.31603930333e-07	3.016547255e-08	1.12089939167e-08	2.15469199437e-08	6.14760665855e-09
t	0.735914039444	0.263616035833	0.000468710714611	1.15665866344e-06	3.683274025e-08	8.09241810557e-09	2.84128660146e-08	7.82744031285e-09
t	0.703678263148	0.295713775678	0.00060703164526	9.0585527448e-07	1.436110575e-08	4.89138900186e-09	1.02652569715e-08	2.64951740295e-09
o	0.775623127716	0.218840428959	0.00553426865548	2.15975619149e-06	1.41703175167e-08	6.02742516729e-09	5.04444145717e-09	1.97573473965e-09
s	0.517371689239	0.427243269653	0.0552713212185	0.000113706954397	2.12424585056e-08	4.6375586891e-09	3.08940058572e-09	2.05791844655e-09
p	0.507243019746	0.425724489884	0.0666254862195	0.000406910941466	3.76188528352e-08	2.1251533863e-08	7.99319276191e-09	1.02449585552e-09
ì	0.500592506582	0.450920863295	0.0480340165532	0.000452101450489	3.26935887612e-07	1.15554848954e-07	1.6624384254e-08	2.13231839184e-09
t	0.255579282194	0.635591621098	0.108503764184	0.000324707653496	4.86605572537e-07	1.29222845985e-07	1.4455907318e-08	2.77368537395e-09
i	0.168753270731	0.590243547033	0.240617901395	0.000384846174499	4.00734577512e-07	5.9131274995e-08	6.861713006e-09	3.70788666798e-09
t	0.119507610244	0.419256912344	0.420606367132	0.0406265011148	2.45675983584e-06	1.28520624998e-07	2.65790776687e-08	5.04835348933e-09
o	0.0986344134147	0.272195560781	0.569437722377	0.0597243447049	7.74761584528e-06	1.77658478333e-07	3.89435928896e-08	2.19580552631e-08
f	0.0854622261382	0.181454606927	0.465784094126	0.266261972568	0.00103335313795	2.50870623278e-06	1.21006885996e-06	6.34348107544e-08
a	0.0709274937127	0.124437972309	0.391793384709	0.411405987523	0.00142986683598	3.39589762426e-06	1.66523904665e-06	2.48226773585e-07
b	0.0608738939042	0.095215638103	0.420290528236	0.409244992508	0.0142330909353	2.57682048881e-05	0.000100920673442	1.51633402579e-05
b	0.0664351239681	0.060258636701	0.247279094245	0.607373887503	0.0184557244894	4.35858729627e-05	0.000133962861217	1.99742028493e-05
r	0.107252091323	0.200172425567	0.178491459582	0.507794399168	0.00621094241413	2.69987021542e-05	4.46853946433e-05	6.99586946977e-06
i	0.104059862441	0.266851265189	0.296596623194	0.329984389723	0.00247703691138	1.28780108847e-05	1.49820028421e-05	2.97124991326e-06
k	0.24957426948	0.135680816063	0.247064328265	0.363129003241	0.00451542467046	1.59281216282e-05	1.55175914074e-05	4.72691997109e-06
è	0.31967575816	0.105700983021	0.227312153288	0.322288554414	0.0241450022235	0.000824485934876	4.18875151358e-05	1.11791479904e-05
t	0.172799304387	0.108761526007	0.308625024429	0.331728471471	0.0692500707412	0.00778795697829	0.000995899633045	5.17345183301e-05
s	0.104305174796	0.0724047543357	0.196345689143	0.53554608049	0.0689124185804	0.0211238003261	0.00130252066435	5.95172920767e-05
a	0.0855889682653	0.0625663287786	0.108805797381	0.528721373497	0.187299931193	0.0255754907754	0.00133607884145	0.000105985609992
n	0.0845907627551	0.0796063795929	0.147217339127	0.289161021166	0.376991657064	0.0189509095918	0.00308266314715	0.000399247673331
o	0.0765891342517	0.077380446531	0.147746064709	0.184839730389	0.480570365688	0.0118908383306	0.0165854855824	0.00439792774444
p	0.0713125780839	0.0697973735103	0.085537143903	0.14524782013	0.533889111896	0.0506159292435	0.0371399775275	0.00646006968148
e	0.0639467126946	0.0613071245034	0.055626545301	0.118369663377	0.530339027299	0.108222933081	0.0554089841758	0.00677899832716
t	0.0470663298982	0.0448537028345	0.041971706767	0.0841995387923	0.473966175766	0.21528908436	0.0566129907253	0.0360404397757
t	0.0459925122994	0.0265606736115	0.0186780195557	0.0675618619308	0.276356396622	0.489183461453	0.0322885131084	0.0433785410919
ì	0.0598045274331	0.0360602145372	0.0320065988186	0.0648122586436	0.208076513574	0.457471597484	0.0928622945695	0.0489059965306
n	0.0610633791444	0.0533610695124	0.0563913339395	0.0543455748812	0.283935291191	0.189701689495	0.245071794856	0.0561298988435
t	0.0874808630481	0.0398581981708	0.0410666316465	0.105065563627	0.209175920397	0.252364449832	0.237139211619	0.0278491846145
a	0.0885307433494	0.0274977037236	0.0258499165488	0.120395131209	0.111603178466	0.300205799944	0.257721607206	0.0681959165382
c	0.0551446017831	0.0345755369079	0.0340319498496	0.0558890800697	0.0805569644887	0.218491749981	0.404535009069	0.116775097513
h	0.047195112261	0.034937980636	0.0306114969499	0.0311397996899	0.0449277358296	0.329644323327	0.391694943023	0.0898485925043
