 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.73377862	0.26006248	0.00606434515	9.421354e-05	2.02227955e-07	4.05590276e-08	4.23882195e-08	8.086212843e-09	5.823054258e-09	5.653625968e-09	5.5662780145e-09	5.7863514955e-09
a	0.61464028	0.381478986667	0.00381178194	6.88148511033e-05	7.29136557667e-08	1.51249618667e-08	1.45069932667e-08	2.771875283e-09	2.00108967467e-09	1.93818237467e-09	1.90705377783e-09	1.9814451355e-09
p	0.461435253333	0.440048988889	0.0109722824367	0.0873452448315	0.000182917488229	1.25183344199e-05	2.70037653819e-06	9.15067025343e-08	1.05814577489e-09	8.1230697489e-10	7.27274699277e-10	8.381725685e-10
e	0.418592444444	0.44402038963	0.0174525734789	0.119669169277	0.000244955706076	1.67465746466e-05	3.60308904606e-06	1.22015786845e-07	8.32437864963e-10	4.87511874963e-10	3.87473483092e-10	5.066057795e-10
d	0.297836698148	0.56018652321	0.033825636493	0.107195344092	0.000703978578692	0.000239064583056	1.26603195487e-05	1.03614178282e-07	1.28811726165e-09	3.88105564988e-10	2.71889084364e-10	3.76060449833e-10
ì	0.211046196049	0.419113994403	0.261042750498	0.107561579364	0.000905999916231	0.000313544170052	1.58406620329e-05	1.19285596094e-07	1.58247810055e-09	4.28825254996e-10	2.81919744788e-10	3.68466393278e-10
a	0.11641274035	0.264552444801	0.538203836833	0.0803338911213	0.000385725204077	0.000105814028617	5.5108494443e-06	6.3040224798e-08	8.16751514183e-10	3.27043118332e-10	2.53887038929e-10	2.64158343759e-10
e	0.115832465117	0.196720684934	0.431522476944	0.254745063707	0.000900814676692	0.000265536219106	1.26759580648e-05	2.94432737699e-07	4.95497863873e-09	1.33955183944e-09	5.5447727031e-10	2.45029210059e-09
s	0.128647285039	0.155271054978	0.172145565315	0.451877454569	0.0723783204589	0.0193749066197	0.000304879101022	5.44511689233e-07	1.15385887129e-08	2.20738914648e-09	8.3482305677e-10	3.9505568002e-09
ò	0.105747035013	0.114050376326	0.200190830105	0.458144561523	0.095921075053	0.0255528454482	0.000392667699341	5.51574029744e-07	3.15195982376e-08	1.49094405822e-08	1.24359444856e-08	2.01110245001e-08
z	0.0863549850043	0.096461743442	0.359188560035	0.412218437174	0.0368748965843	0.0087136525744	0.000187204455447	4.29388393248e-07	3.41813582792e-08	1.93760473941e-08	1.65830775952e-08	2.67230014334e-08
u	0.118588471668	0.128085757814	0.395866076678	0.335517675725	0.0183768118614	0.0033815506848	0.000182658978482	9.33080481083e-07	2.16360409597e-08	9.1262565647e-09	7.09104156507e-09	1.49106654111e-08
n	0.133594299223	0.139168972605	0.314890788893	0.242611911908	0.15093412362	0.0181858942049	0.000612413796161	1.54498676036e-06	1.69341011199e-08	5.13190486823e-09	3.52546118169e-09	9.33704397037e-09
e	0.105186538408	0.108303890868	0.215085042964	0.204337387303	0.312970487873	0.052905210735	0.00118950429872	2.12158358535e-05	5.6838533184e-07	1.98547924027e-08	7.65382312056e-09	1.27409644157e-07
f	0.0947415328027	0.0931468016227	0.125105429855	0.189983582434	0.268362312624	0.186446776912	0.0421582372996	5.39964552845e-05	1.05351703061e-06	4.36255331342e-08	1.36078123735e-08	2.00591911386e-07
à	0.0746414676009	0.0714492625409	0.0786892471517	0.172337967478	0.215077334208	0.329225358971	0.0585086497665	6.69210064282e-05	2.62643446354e-06	2.58674366711e-07	3.33839891245e-08	8.58113877129e-07
i	0.0589033925336	0.0584705825136	0.0890711407172	0.141208222493	0.241805614736	0.38498633299	0.0254338989222	0.000102193990143	1.48278451545e-05	1.43196905557e-06	2.37970281708e-07	2.12322485904e-06
t	0.0465482458445	0.0460623075045	0.0610252882391	0.0969038581643	0.215238548245	0.395841100997	0.132378467974	0.00590971870671	7.97892230515e-05	6.14522378519e-06	4.49636683903e-07	6.08210878635e-06
o	0.0700283369482	0.0690137581682	0.0646348007464	0.0979755433881	0.172154569415	0.321107943666	0.196805412658	0.0080346582689	0.000152026877684	1.67245629284e-05	8.53515151301e-07	7.53893165955e-05
g	0.0776700219827	0.0771428453894	0.0702057692488	0.096620096796	0.141526898138	0.268596354555	0.237798634219	0.028827542123	0.00121860666923	0.000192303959643	2.32512328377e-06	0.000198610422199
e	0.0637818703276	0.0635586261298	0.0575437154163	0.077625077932	0.116319954379	0.258471491518	0.32301070474	0.0371139482743	0.00179680702308	0.000323940006548	3.58397122792e-06	0.000450294814066
l	0.0593288391092	0.0595652383766	0.0485911621388	0.0697335493107	0.0931014581263	0.221820190506	0.331187444913	0.109031046991	0.00576317174103	0.000766729208849	3.26872175426e-05	0.00107847593802
à	0.0527942353697	0.0533699727922	0.0450127910463	0.0625755777702	0.0832570027088	0.221615130169	0.321395461638	0.140016893997	0.0133763079137	0.00473341410295	0.000311507091181	0.00154168521267
o	0.0638802834566	0.0641656962641	0.0643320236821	0.0723611872567	0.0977878459029	0.22272356339	0.303412210546	0.077510812999	0.0201805499712	0.010499075701	0.00054472127706	0.00260202113756
p	0.0561218094855	0.0558794554214	0.0515911142274	0.0608258957522	0.0782715436343	0.15582534913	0.242403693515	0.159780014333	0.0862897193237	0.038347772567	0.00128117443902	0.0133824631459
r	0.0312083258285	0.0358133098071	0.0240569357425	0.0382835612507	0.0563314712114	0.139671904377	0.293655221172	0.206331078111	0.107720417775	0.0463156935223	0.00161557591301	0.018996504382
ì	0.0382870032762	0.0449190599357	0.0370572945808	0.0478199647502	0.0694640224038	0.170395304792	0.343962000391	0.12204791937	0.0580900472583	0.0347968981741	0.0114594522377	0.021701020794
t	0.0492695997587	0.0513123059786	0.0466534695269	0.0542076809167	0.0684295528013	0.130955136931	0.213580036797	0.15389985979	0.0854617457528	0.091638757058	0.0248449567459	0.0297469049313
a	0.0377126555862	0.0386038976595	0.0338647708423	0.0400064106389	0.0467656176004	0.0745921543103	0.117098242266	0.180332853263	0.131978861918	0.174818799019	0.035665927582	0.0885598263104
k	0.0330113635287	0.0333474988865	0.0262087076141	0.0338472938796	0.0368945905335	0.0496147757701	0.0699760607553	0.138633384421	0.158050567306	0.21731616634	0.043557680194	0.159541922103
a	0.0260054105096	0.0267894832955	0.0187648768714	0.0269306449599	0.0285534548445	0.03543795259	0.0467291152518	0.108669597474	0.139733332435	0.227086102113	0.0854399077313	0.229860090701
n	0.0344292868365	0.0375123387652	0.0326068659571	0.0378392976533	0.0388362916148	0.0404210721967	0.0470713434173	0.0865662118247	0.086569444145	0.199136787371	0.120427659244	0.2385833669
a	0.0368186882788	0.0396543862551	0.0359490036524	0.0400370325511	0.0408379908716	0.0406718507322	0.0457995611391	0.0791348432749	0.0733348313817	0.200432339124	0.147472196415	0.2198572623
f	0.0323394754263	0.0323579467517	0.0211706325508	0.0321602731837	0.0311633206239	0.0343139162441	0.038389687713	0.066263620425	0.0977756504606	0.218189069708	0.135477598805	0.260398780767
