 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.99623162	0.0035972918	9.36070735e-05	3.866888427e-05	3.5857009575e-05	2.50818944e-06	2.75574715e-07	1.379330515e-07
ì	0.988287273333	0.0116299166	5.58755501667e-05	1.375203747e-05	1.2146680205e-05	8.8798337e-07	1.11477449283e-07	5.79384941667e-08
n	0.800152937778	0.199530716533	0.000301529213389	1.03144173567e-05	4.15701237833e-06	3.07358729333e-07	3.78516524777e-08	2.27277823056e-08
i	0.475238619259	0.524294118844	0.000454335204463	1.12401784522e-05	1.58010305278e-06	1.05355284111e-07	1.31489240926e-08	7.86100100187e-09
e	0.26152517642	0.535450039615	0.125285882768	0.0761308356305	0.00155678088293	5.09469891264e-05	1.12515466198e-07	2.55628798984e-07
n	0.158041148807	0.332890483205	0.315516110923	0.184468071877	0.00757507129431	0.00149041169304	1.82684867321e-05	4.54528519661e-07
è	0.114679971269	0.247767314402	0.320030713641	0.304949870626	0.0104090055981	0.00213604113101	2.5374942844e-05	1.71444291322e-06
r	0.0833977810897	0.193548368134	0.31641504788	0.366401856875	0.037412198366	0.00279498311034	1.14916964147e-05	1.82685139711e-05
k	0.0491348960299	0.154025176045	0.519438782627	0.229882380958	0.044687997722	0.00280241063011	5.94984622157e-06	2.23983484737e-05
o	0.03849749101	0.130481695348	0.544223584209	0.222767175653	0.0600809875073	0.00385508280337	8.02077779572e-05	1.37642433079e-05
t	0.0337475960033	0.101103410449	0.48084002807	0.268811211884	0.108415249169	0.00676981860112	0.000287580519319	2.51010791026e-05
t	0.0542273353344	0.0715860681497	0.54298895269	0.169698400628	0.155859733056	0.00522777536704	0.00029324172644	0.000118478157701
e	0.0721568884448	0.0537326987166	0.40893513423	0.206488490209	0.240146017685	0.0178793326223	0.000270631308813	0.0003907810559
e	0.0518028631483	0.0505721229055	0.197551524743	0.24604266007	0.281284632562	0.162153765874	0.00726196810294	0.00333042196197
t	0.0300871077161	0.0428317063018	0.158481794914	0.15595811269	0.370909037521	0.211145980291	0.0207969803676	0.00978922198732
u	0.0218268462387	0.0389367241006	0.142189772305	0.108692643563	0.376173612507	0.235757945097	0.0567017377892	0.0197206599958
s	0.0240828617462	0.0331196783669	0.075683321435	0.0959062811877	0.241948384169	0.291966755032	0.16492373593	0.0723689426653
m	0.0835927462487	0.0335945951223	0.0538105558117	0.0592647597292	0.14116397539	0.165176693011	0.256997808643	0.206398887555
è	0.10346470675	0.0316908830408	0.0427622439372	0.0496019792431	0.0949110657967	0.163859382337	0.205013286214	0.308696502518
n	0.05068549525	0.0292885736803	0.0485212813124	0.121900176414	0.129462991932	0.234286260779	0.143129112071	0.242726117506
o	0.0317985054167	0.0269512948934	0.0474057561041	0.134213857805	0.119558022311	0.227730283593	0.199760484024	0.212581795835
m	0.0219141368056	0.0285172986311	0.043283129368	0.0648270782683	0.0888473857703	0.208976784531	0.346446428008	0.197187768612
e	0.0182026909352	0.0286012175437	0.0410645021227	0.0382936250894	0.0719151929234	0.17155800151	0.403326856003	0.227037936204
t	0.0154631026451	0.0304952515146	0.0408907480409	0.0339847650298	0.0591949486411	0.165065520503	0.420361475334	0.234544202068
r	0.00982063621503	0.0332525025049	0.0467148516803	0.0249348543433	0.0461889092137	0.124257626501	0.614862921778	0.0999676804893
ò	0.0104443140717	0.0253251185016	0.0344373402268	0.0183424734478	0.0296207520712	0.0938905618337	0.632965337259	0.154974073296
m	0.0153507763572	0.0230312378339	0.0271410264089	0.0252114314826	0.0331236746904	0.113053693945	0.49001217242	0.273075957765
e	0.0196770104524	0.0249285969446	0.0270074694696	0.0277679988275	0.0324617695635	0.089548761315	0.411896257473	0.366712129255
</S>	0.0225868652262	0.0252871824723	0.0264705072348	0.0275599919137	0.0307384747817	0.0700286006575	0.353754503736	0.443573879628
