 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.91985007	0.079922893	8.11633115e-05	0.000112842218817	1.54835540478e-05	1.46718114508e-05	9.866185545e-07	1.2124134545e-06	1.841223412e-07	3.5035264675e-07	1.053383467e-07
n	0.71442111	0.263359436333	0.0209052558015	0.00126959004215	3.75965597144e-05	6.04336031747e-06	3.30514867167e-07	4.057093665e-07	6.24432479667e-08	1.17559784577e-07	3.57145247527e-08
e	0.350863213333	0.363388812111	0.265167420267	0.0200831756807	0.000491375211571	5.66750413916e-06	1.12811516056e-07	1.36779749067e-07	2.16307577222e-08	3.9272173299e-08	1.19307922869e-08
v	0.260173001111	0.309994714037	0.388474516756	0.0384245838936	0.00196049990386	0.000972372791213	2.10401853019e-07	6.91244559223e-08	1.03026955407e-08	1.56243991463e-08	4.2280054123e-09
ò	0.257509087037	0.393258521346	0.317782332252	0.0281436864979	0.00201393807529	0.00129212707162	2.47543827673e-07	4.98867386408e-08	8.15477718023e-09	1.03038464821e-08	2.73827263743e-09
ì	0.174338405679	0.414834133782	0.387280770751	0.0224278640326	0.00068797955743	0.000430761862602	8.93721100243e-08	2.11065228469e-08	5.19980922674e-09	6.09178924937e-09	2.04974063414e-09
c	0.21316341856	0.358180221261	0.409419066917	0.0188507563775	0.000240872417477	0.000145657428049	3.15932454748e-08	1.08587395823e-08	2.40036740891e-09	2.16043147179e-09	7.3666685638e-10
h	0.475419582853	0.23242188042	0.285332508972	0.00668683082583	8.8066306159e-05	5.10668340163e-05	3.24724331583e-08	1.15343838608e-08	1.40441310297e-09	1.13796475726e-09	2.8425066546e-10
a	0.467288764284	0.142141776807	0.308254056324	0.0793404706086	0.00294812192905	2.66974490054e-05	3.73761917194e-08	1.25288786203e-08	1.71535840099e-09	8.99442709087e-10	2.0374827182e-10
d	0.219167326428	0.148538645602	0.480121418775	0.141660530203	0.00961369997635	0.000879890439002	1.33491923112e-05	4.99134285687e-06	1.05022801034e-07	1.36716352636e-09	1.90010040607e-10
ò	0.126655829476	0.126572146867	0.436156932925	0.252514430068	0.0568974906588	0.00117799753633	1.81897993371e-05	6.80386490562e-06	1.52318835011e-07	5.87667130879e-09	6.27526090354e-09
n	0.0671826088253	0.0875504886223	0.364640654308	0.385956053356	0.0941331788863	0.000527648008777	6.64789827903e-06	2.60115534521e-06	6.51345455037e-08	6.51964174793e-09	8.28337876351e-09
t	0.238388239608	0.0819826392074	0.347051001436	0.273392707119	0.0588253939621	0.000294666755259	5.83392160263e-05	6.70643820507e-06	2.44272564335e-07	3.10629802276e-08	3.98510695017e-09
a	0.298457014869	0.0709824057358	0.246184007145	0.277715448373	0.105036466987	0.00153549663075	7.84550166754e-05	1.0347333735e-05	3.32935211445e-07	4.04118939759e-08	4.31163388339e-09
s	0.130465887623	0.0545214962453	0.155056642382	0.438149499458	0.217794632329	0.00316781184358	0.000795986270225	4.74864819117e-05	5.35220443815e-07	1.5569692992e-08	4.52347496113e-09
ì	0.0690109802077	0.0426937387484	0.107183102461	0.420313463153	0.33103504411	0.0286617373479	0.00103940450008	6.17120869706e-05	6.95240014605e-07	4.04653520973e-08	8.12431616537e-08
