 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.90551915	0.094376062	0.0001043877675	3.58069283e-07	1.7476039e-08	5.882707885e-09	4.032893725e-09	3.353908797e-09
t	0.9244575	0.0754281881667	0.000113577329167	6.80220639667e-07	3.75630863333e-08	2.86870021833e-09	1.47283379933e-09	1.1213207311e-09
i	0.698873536667	0.300960825556	0.000164756143056	8.28722246556e-07	4.53509704444e-08	2.36993740611e-09	5.91280030777e-10	5.81783701133e-10
p	0.417319675556	0.551079031852	0.0285111255744	0.00268221598618	0.000400013197595	7.90902438947e-06	2.04785560336e-08	3.40231742371e-09
à	0.340333408519	0.591059510617	0.0644548251915	0.00360743527539	0.000534197929665	1.05686801578e-05	3.24977210112e-08	1.40751851412e-08
s	0.259802456173	0.664691216872	0.0722171350638	0.0030336174718	0.000251833847022	3.7323587006e-06	1.64655996471e-08	1.47161553237e-08
t	0.224490042058	0.710458202291	0.0620365266879	0.00285584790393	0.000157595032674	1.80232728687e-06	9.13857285903e-09	5.09368560123e-09
a	0.181282942353	0.55516311743	0.257909050563	0.00549306128131	0.000150789297891	1.01987705562e-06	6.88292568634e-09	1.04179737504e-08
v	0.127341652451	0.323951962477	0.522193550188	0.0213454857604	0.00511815784263	4.91626935452e-05	1.20083119621e-08	1.22497546501e-08
à	0.092122782817	0.206859879159	0.565671916729	0.124683238587	0.0105918946142	7.00016971817e-05	9.39705453207e-08	1.87338678283e-07
l	0.0697631316057	0.127712608053	0.562147472243	0.226976926196	0.0133392188714	6.02166250606e-05	1.5439259844e-07	2.50251461094e-07
e	0.0652020425352	0.0976207860177	0.447946557414	0.347674498732	0.0414852039571	7.06556506869e-05	9.85381331467e-08	1.32545892031e-07
à	0.0532878541784	0.0660871660059	0.268429739138	0.450095479577	0.161846407986	0.000251508119229	4.86371230489e-08	1.78275171068e-06
l	0.0414867423928	0.0473859733353	0.186032836379	0.452578419859	0.271942575995	0.000561180973076	3.08609302602e-06	9.17469643689e-06
a	0.0576115951309	0.0603512584451	0.138592802126	0.37856681662	0.354223841998	0.0105746017577	2.24163146753e-05	5.66424378123e-05
e	0.0649281300436	0.0660588561484	0.0998449773753	0.22948789554	0.421566423999	0.117468302253	9.15701805584e-05	0.000553810622604
t	0.0622997250145	0.0623960740495	0.0810953391251	0.168346491847	0.455646214666	0.168184617418	0.000445875173519	0.00158564200753
è	0.0591880950048	0.0588993000165	0.0714657530417	0.146957230616	0.427020878222	0.230271975806	0.00306681302451	0.00312993156918
l	0.0460673083349	0.0460908613388	0.0550526210139	0.121241341872	0.374245852741	0.340746275269	0.0095676903415	0.00698801518973
i	0.0437481537783	0.0438320951129	0.0500107436713	0.0998115089573	0.283656920914	0.34166497509	0.117347827447	0.0199277367299
t	0.0432469689261	0.043136089371	0.0452770022238	0.0673734596524	0.164057743638	0.371939441697	0.210105559149	0.0548637102433
à	0.0371149809754	0.036937816457	0.0376500484079	0.0498670198841	0.114521456546	0.349911607232	0.28314963305	0.0908474500811
l	0.0301805496585	0.0301278271523	0.0308115674693	0.0385432719614	0.0783501575153	0.296169629077	0.354694697683	0.14112233336
a	0.0276452435528	0.0276295483841	0.0281646104898	0.0333878519871	0.0601272765051	0.221396806359	0.354883445894	0.246765227787
</S>	0.0301274202764	0.030119624192	0.0304302752449	0.0334074799935	0.0483917292526	0.146880683179	0.367412232947	0.313230543894
