 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.99506375	0.004909044	2.3761478e-05	3.36067465e-06	5.53370245e-08	2.62763912e-09	1.54901633525e-09
t	0.997168153333	0.00278916733333	3.9471068e-05	3.10362321667e-06	4.48739511667e-08	1.48060178667e-09	5.39631716583e-10
e	0.800883041111	0.199069487011	4.5912365e-05	1.50965365222e-06	3.94603405556e-08	2.16430532889e-09	1.18437348686e-09
k	0.603377547037	0.33211203567	0.0568941311407	0.0059845076344	0.00162079014222	1.089655738e-05	1.03252621896e-07
a	0.446848312346	0.462678905223	0.0802453180469	0.00805140422147	0.00216138939031	1.45289973023e-05	1.38806885299e-07
m	0.315899627449	0.557018298408	0.114743963682	0.00867022075049	0.00360488880634	6.21640072764e-05	8.22718049766e-07
m	0.492872012483	0.346655102803	0.144441395894	0.0114952039168	0.00444973573545	8.30341980921e-05	3.47707648326e-06
è	0.497724847494	0.362386680934	0.128620043298	0.00925890713893	0.00196178367182	4.3828754364e-05	3.85083806109e-06
n	0.271958962498	0.542478580311	0.142930171099	0.040800343213	0.00180023231727	3.00077329547e-05	1.67425434703e-06
i	0.145768535499	0.442278983437	0.1903176037	0.219249701071	0.00236881173909	1.56764920516e-05	7.1010179701e-07
s	0.092782119833	0.236814307812	0.405626654567	0.260108821357	0.00425773574636	0.000397680169584	1.2731608187e-05
t	0.142186739944	0.162379319271	0.573953204856	0.108898221786	0.0119969842488	0.000539562285861	4.60167410623e-05
o	0.161688726648	0.133174759757	0.533396078285	0.157783500929	0.0136799002829	0.000230246557954	4.68053272541e-05
g	0.104638950549	0.115904186586	0.547771559428	0.19068308031	0.0313452012943	0.00821618588598	0.00144085060765
i	0.0701764918497	0.0870801371953	0.478200303143	0.296929183437	0.0545773570981	0.0110208655487	0.00201565524255
a	0.0477106346166	0.0582616873984	0.281884307714	0.491156657812	0.102372872366	0.0170076407696	0.00160618265418
r	0.0556465822055	0.0623740957995	0.231951889238	0.388649842604	0.206542510789	0.0479735135899	0.00686156641806
d	0.0882462520685	0.0523113617998	0.345102359746	0.176951420201	0.28376058693	0.04517566625	0.00845233453935
ì	0.0787634540228	0.0282224511333	0.322242319915	0.185579056067	0.293995595643	0.06930025047	0.0218968479131
n	0.0469235033409	0.0311347510444	0.173543165305	0.350263145356	0.267548785214	0.09390257349	0.036684073971
o	0.042490306447	0.0376852316815	0.117737879102	0.329513005119	0.272623191738	0.102151454497	0.0977989303237
s	0.0479011808157	0.0457917742272	0.083717445034	0.184863031706	0.345762227246	0.148581504832	0.143382852108
t	0.0692708919386	0.0340854081424	0.106313205011	0.0973844905687	0.490731462415	0.115472516611	0.0867420277027
o	0.0727410989795	0.0272619521141	0.104327523337	0.0674422601896	0.443623427472	0.096376690537	0.188227020901
c	0.0456873593265	0.0304412773714	0.0598272034457	0.0771919067299	0.268299535824	0.245798400179	0.272754336967
ì	0.0287697504422	0.0235846774571	0.0366650398152	0.0693005022433	0.193488800608	0.387729313393	0.260461955656
p	0.0240553494807	0.0223585724857	0.0286079949384	0.0521797327478	0.135520188869	0.418932571131	0.318345608552
o	0.0248194754936	0.0242393554952	0.0274611246461	0.0411364062493	0.094413064623	0.404700747044	0.383229812851
</S>	0.0252370287468	0.0249607747476	0.026932906323	0.0363821731247	0.0704587548115	0.381914758522	0.434113571425
