 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.969781535	0.0301661593	3.2008340525e-05	1.43512644e-05	5.75240619e-06	5.2956533e-08	1.49143372e-08	2.0435185e-08	1.28748749e-08	1.286395095e-08	1.187168224e-08	1.1687705065e-08	1.1835820825e-08	1.17037966975e-08	1.172309762e-08	1.2415798665e-08	1.166335846e-08
ì	0.939055698333	0.0609014464333	3.50319888583e-05	5.73958366667e-06	1.98587373667e-06	2.64132253333e-08	8.04895286667e-09	1.26906486667e-08	6.10676743333e-09	6.44857761667e-09	5.01182934e-09	4.04876281167e-09	5.02463655833e-09	4.11581493083e-09	4.07212523333e-09	4.453774265e-09	3.96336525667e-09
n	0.746096486111	0.253837132144	5.76610729528e-05	7.92991882222e-06	7.52150235557e-07	1.26425100111e-08	4.43329923889e-09	6.50407017223e-09	3.70288893678e-09	3.86586548889e-09	2.667350856e-09	1.49213268789e-09	2.71729721611e-09	1.56282308528e-09	1.49014522444e-09	1.76428188967e-09	1.35835466206e-09
o	0.452517148704	0.547425890715	4.84173036509e-05	8.21021114074e-06	3.10933022786e-07	4.57686958703e-09	1.6027245563e-09	2.53402582741e-09	1.32627256793e-09	1.40332921296e-09	9.66259791333e-10	5.7431065663e-10	1.0099793187e-09	6.02884690093e-10	5.78016298147e-10	6.80919644557e-10	4.94363177187e-10
ì	0.275359342901	0.714632040238	0.00795974395388	0.00204621229525	2.5802511752e-06	2.89200535457e-08	1.14275627121e-08	3.4379106958e-09	1.4398985186e-08	2.32139867099e-09	2.84167929378e-09	4.9954122221e-10	1.79965105623e-09	5.79335250031e-10	4.15249422716e-10	7.92198161519e-10	2.96231902396e-10
t	0.202464797634	0.709490003413	0.0496000256513	0.0384221059318	2.26992180584e-05	2.94538917849e-07	1.56797024707e-08	1.26823421653e-08	1.9274052762e-08	2.951327457e-09	3.56621023126e-09	4.4370782407e-10	2.10651615208e-09	5.39433753344e-10	3.48716690905e-10	8.99145727173e-10	2.24065294132e-10
s	0.237407255878	0.656685394471	0.0573250179838	0.0485422522693	3.93692930195e-05	5.85712172616e-07	3.22657760569e-08	5.58457883884e-08	2.09032066207e-08	2.41997988567e-09	8.74411271042e-09	2.00538444469e-09	2.40565731736e-09	5.47824121115e-10	4.49705713635e-10	8.84144815724e-10	1.82210828044e-10
e	0.248067718626	0.66450811149	0.0610321720946	0.0261772410484	0.000214096535673	5.38337714205e-07	4.18747273523e-08	7.31271251295e-08	2.34265925402e-08	2.29897946189e-09	1.07847709701e-08	2.71006100156e-09	2.56088962579e-09	6.48761067038e-10	5.61107724545e-10	8.75442945241e-10	2.29751489348e-10
r	0.159032810542	0.55327968383	0.207358494032	0.0798666670161	0.000459885395224	2.42332169474e-06	2.65453991174e-08	3.97021290432e-08	1.31660415134e-08	1.5042916073e-09	4.13592796337e-09	1.12788505019e-09	1.0708909286e-09	3.54521916679e-10	3.26384464182e-10	4.5248398508e-10	1.72692615616e-10
e	0.105252269847	0.361202121277	0.403089558011	0.123347705672	0.00710372291507	4.53204329825e-06	7.58231530391e-08	5.24805113477e-08	1.15243945045e-08	1.6776476891e-09	1.99149279446e-09	5.6535805973e-10	5.454044262e-10	2.19199249893e-10	2.05056490727e-10	2.69950511693e-10	1.58712174372e-10
k	0.0904563902823	0.225454011759	0.542799186004	0.129934815224	0.0110856334717	0.000253209121333	1.5388631731e-05	1.04240009378e-06	3.16783991835e-07	1.2938997763e-08	1.13437121648e-08	5.5907229991e-10	6.10118292067e-10	1.91416439964e-10	1.71257321242e-10	3.42160340564e-10	1.54606231257e-10
a	0.0717746707608	0.14146280192	0.529609515335	0.192821108408	0.0639495436572	0.000358562103778	2.17876493437e-05	1.43202219793e-06	5.35903383945e-07	2.76206142543e-08	1.90687477216e-08	6.43049623303e-10	1.07523189736e-09	2.57693679988e-10	1.38533571414e-10	4.03980833521e-10	2.65690656886e-10
s	0.0522389345869	0.10512678864	0.429557591778	0.315920736136	0.0943245162191	0.00234494089793	0.000437485529215	4.30654087326e-05	5.25540501465e-06	4.45699527085e-07	2.12249797574e-07	3.30644196443e-09	9.67245773245e-09	4.39026289996e-10	2.24969970471e-10	6.4377674784e-10	3.05876069962e-10
ì	0.0451886918623	0.0898407042133	0.331993907259	0.438259272045	0.0905481037397	0.00343732339931	0.000646387083072	7.33911345775e-05	1.07255700049e-05	8.21368042362e-07	5.52718565858e-07	3.45484706548e-08	1.89519875775e-08	2.95514876733e-08	4.51891509682e-09	4.41744151595e-09	4.99604414099e-09
m	0.0427901616208	0.0764150424044	0.26398121242	0.486509724015	0.119089377913	0.0080184212331	0.00303164723436	0.000153186803193	1.0061282135e-05	5.76865480787e-07	4.96517615286e-07	4.25166162183e-08	1.40976685925e-08	3.91433319878e-08	5.89359942894e-09	5.43521590532e-09	6.561211047e-09
m	0.0290966072069	0.0566182851348	0.434622447473	0.374674744672	0.0887945873043	0.010891870511	0.00396334087812	0.00133155376773	5.83821805167e-06	4.98886993596e-07	1.98704678929e-07	1.68338077394e-08	7.36446473083e-09	1.32327515826e-08	2.59794330631e-09	2.06936495177e-09	2.21612371433e-09
e	0.0276228764023	0.0464829963783	0.434142625824	0.271800391557	0.209194340435	0.007551053937	0.00156930104271	0.00162137936391	1.39734155572e-05	4.90766871199e-07	5.29987640143e-07	1.52730785798e-08	1.28618433769e-08	5.80571525087e-09	1.57534554544e-09	1.60294490059e-09	1.95756007011e-09
r	0.0275405028008	0.0401187084594	0.227591608608	0.298567037186	0.316333750145	0.0639502713123	0.0218745409642	0.00393761519597	7.95548161857e-05	3.3728019304e-06	2.92958211338e-06	2.99610405266e-08	7.26911321256e-08	3.93535641696e-09	9.2435415848e-10	1.7996574002e-09	1.85812543904e-09
i	0.0316597632669	0.0411825861531	0.152587132869	0.280154605729	0.358101623382	0.102440840437	0.0288719059214	0.00485806245866	0.000134137942062	4.47893669347e-06	4.70633660446e-06	4.40525488422e-08	1.00247184042e-07	5.39261890565e-09	7.69998132827e-10	2.74180416673e-09	2.54873152868e-09
ì	0.036985443089	0.043088106051	0.106058517623	0.260172728576	0.478677124461	0.062296202479	0.0104693598738	0.00200775252955	0.000238101650687	2.86534468116e-06	3.61521843482e-06	5.08878202807e-08	5.34074523473e-08	1.49296446352e-08	2.05116049094e-09	4.48039768891e-09	4.10121209429e-08
c	0.0406415480297	0.0452157076837	0.0879193738743	0.236316902859	0.47401867482	0.107578259826	0.00578167545793	0.00220420382652	0.000317603906896	4.01793306039e-06	1.88038969161e-06	3.92896854269e-08	2.99421184491e-08	1.53565260117e-08	2.43173739698e-09	4.1085455963e-09	5.2061137401e-08
