 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.9953943	0.0045510608	5.3828645e-05	7.28222973e-07	2.2180922616e-08	1.737576827e-08	6.522415577e-09	5.679223977e-09	5.48472813525e-09
a	0.9901594	0.00979568293333	4.46108653333e-05	2.46463323533e-07	7.62374202933e-09	6.15767630333e-09	2.35699851033e-09	2.07515254367e-09	2.00170185525e-09
t	0.741503933333	0.241843459978	0.0166498967954	2.50008499171e-06	1.52119653423e-07	3.02742934678e-08	1.69146900344e-09	1.11130711456e-09	8.52166884083e-10
r	0.617388444444	0.359695013326	0.0229130478318	3.25352210557e-06	2.01080285208e-07	3.90003462893e-08	1.35710522448e-09	6.77135194853e-10	2.96910408628e-10
a	0.590178134815	0.398794211109	0.0110203285106	7.00254147686e-06	2.11969165803e-07	1.38506750563e-07	5.17145073149e-09	1.00886052162e-09	9.57211704476e-10
v	0.384884464938	0.58691857037	0.0281857731702	1.0277599959e-05	7.14879278601e-07	2.31097143521e-07	9.7365229105e-09	2.27022317387e-09	1.19399650683e-09
ù	0.291129061646	0.65176307679	0.0570106393901	8.73328021197e-05	8.6577510262e-06	1.13997538117e-06	1.09425268303e-07	6.29617872462e-09	1.03303921076e-08
d	0.212552803882	0.606383332263	0.18076214813	0.00028238442404	1.77682526754e-05	1.42508450039e-06	1.39485871234e-07	6.79453444154e-09	1.33809778912e-08
i	0.139963496627	0.402338024088	0.45734331271	0.00033854049468	1.59323437251e-05	6.65805106797e-07	4.96270782113e-08	3.20495291385e-09	5.4928680524e-09
a	0.101591244209	0.204544780029	0.690020860903	0.00379937045156	4.30734307417e-05	6.59572335599e-07	2.17903148704e-08	1.92919788795e-09	3.0389092508e-09
p	0.118556854736	0.15643882201	0.699746700301	0.0174086368172	0.00739426804358	0.000449528591012	3.49645274109e-06	1.67666617698e-06	3.15138417503e-08
l	0.240332381579	0.173761047337	0.5363867401	0.0239314062724	0.0245894320145	0.000972280497004	2.2625221247e-05	4.05854092566e-06	4.60698785834e-08
è	0.255500370526	0.156729342446	0.524851923367	0.0342741204241	0.0277383836715	0.000869602589001	3.2413075749e-05	3.41186930855e-06	4.15549652194e-07
o	0.146866150175	0.116489134149	0.621409024456	0.083963791808	0.0301572722238	0.00109179071967	2.0862490583e-05	1.39021931285e-06	5.58566759398e-07
n	0.121929836725	0.0978420730497	0.532944731485	0.131008037269	0.114743020741	0.00151844273989	1.2005194861e-05	1.61818138095e-06	2.16443133133e-07
ò	0.118835923575	0.10625642735	0.360492457162	0.23919657909	0.17183319358	0.00333723217996	3.63252096203e-05	2.92527389365e-06	8.93888458238e-06
r	0.0904655491917	0.0885073797833	0.226241462387	0.374874839697	0.205520841193	0.0142689219267	0.000103611653207	3.78514686455e-06	1.35963689941e-05
r	0.232684343064	0.0770588875944	0.183412310796	0.284955628899	0.203362710398	0.0183898269756	0.000124927807736	5.00901228818e-06	6.32097721803e-06
i	0.306378291021	0.0990288975315	0.180537560265	0.189456178633	0.194059200133	0.0296870579919	0.000814072372579	2.95731447627e-05	9.16234615934e-06
a	0.172753363674	0.103832165844	0.145004932088	0.183327132878	0.339495366711	0.0513434533306	0.00373635479086	0.000274071811588	0.000233148320053
è	0.102764131225	0.079829555948	0.103071739363	0.160703670959	0.446464922237	0.0990483291102	0.00740927493029	0.000370961057196	0.000337402815018
r	0.0712084154083	0.063160069316	0.0786220064543	0.163303233653	0.373222220746	0.24235377637	0.0073099125101	0.000203309733732	0.000617091180006
k	0.0980167668028	0.0609423914387	0.0566425154848	0.103663532551	0.241705226915	0.415198712123	0.0227614887034	0.000332599439244	0.000736787060002
u	0.101610147268	0.0554211544796	0.0421051824949	0.0605080741837	0.164367415638	0.406641420708	0.146980186234	0.0196719362797	0.00269447075333
t	0.0662703990893	0.0447628841599	0.0448431848316	0.0467215170612	0.101062880213	0.380128790236	0.283267435411	0.0278052565599	0.00513762508444
t	0.0829642146964	0.0416105950533	0.0400713562772	0.0209706433537	0.0534512374043	0.502255330079	0.24303852847	0.0115778082866	0.00406023286148
e	0.0881235738988	0.0461672360178	0.0404876914257	0.0236986607846	0.0508423614681	0.418035784693	0.25408190949	0.0634190137289	0.0151437084538
g	0.0536582589663	0.0387176960059	0.0378025791419	0.0283412045949	0.0434982458227	0.250949779564	0.403118716497	0.0967315585763	0.0471819028179
r	0.0422782283221	0.0254879323353	0.0430978903806	0.013849844145	0.0215803587742	0.182222549855	0.524223802166	0.101169886859	0.0460894879393
a	0.0358519421074	0.0193643571118	0.0425209351269	0.011765317995	0.0201128157581	0.106217327618	0.479428017389	0.203101218953	0.0816380629798
m	0.0261247610358	0.0185477200373	0.028477927709	0.0173008423317	0.0229840339194	0.084553450206	0.386485825796	0.286741266318	0.128784134327
m	0.0589621013453	0.0377080586791	0.0278009525697	0.0120984049239	0.0139736149731	0.0607925387353	0.463172875265	0.241211782106	0.0842796304423
è	0.0680453814484	0.044328022893	0.0257424811899	0.00993477045463	0.0131961513244	0.0361315535784	0.425764298422	0.241922100702	0.134935215814
n	0.0392961601495	0.031098585631	0.0253560650633	0.0198646501515	0.0268592137748	0.0514328518595	0.293332119474	0.343366360234	0.169393975271
a	0.0306533980498	0.027612790877	0.0261355116878	0.0242785883838	0.0314330802583	0.0539902146198	0.219965273158	0.402582546745	0.18334859509
s	0.0250813200166	0.022763381959	0.0235261782293	0.0205370751279	0.0221857644194	0.0392532688733	0.179121734386	0.405392315582	0.262138951697
i	0.0232758260055	0.021129835653	0.0227039027431	0.019644637376	0.0189919778065	0.0341050209578	0.156183994795	0.393195418527	0.310769343899
n	0.0225954356685	0.0217315678843	0.0224436162477	0.0205379681253	0.0221317172688	0.0295579553193	0.119289978265	0.407655516176	0.334056187966
ì	0.0217892688895	0.0214289219614	0.0217772340826	0.0203763583751	0.0226696560896	0.0276654041064	0.109689504422	0.412880582059	0.341723002655
t	0.0204350926298	0.0200247683205	0.0204623816942	0.0201764837917	0.0216568630299	0.0266097310355	0.109499124474	0.39930101402	0.361834507552
t	0.0194840522099	0.0145063459068	0.0178982795647	0.0132774266372	0.0152034462766	0.0333800420118	0.202246486158	0.441563104673	0.242440813751
a	0.0209579617366	0.0147493637689	0.0188316671882	0.0120056089191	0.0146616520255	0.0355689293373	0.210417410386	0.421302634891	0.25150476915
</S>	0.0228770078683	0.0197757748845	0.0218354280941	0.0173430279595	0.0200114645128	0.0310289396687	0.131209627693	0.355560217446	0.380358514575
