 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.5005820865	0.49939846	9.49707465e-06	4.369067e-06	5.339786975e-06	2.500809e-07	7.2304397e-09	3.976831e-09	4.8332364e-09	4.0108669e-09	3.70755025e-09	3.61105415e-09	3.43952827e-09	3.35987945e-09	3.26147595e-09	3.31082638e-09	3.6741743e-09	3.104491965e-09
m	0.389645009833	0.498955243333	0.0903833027273	0.0168434090763	0.00397990054931	0.000187494963087	5.04986818437e-06	7.4192523e-08	4.93172832067e-07	3.32150024e-08	3.17573235e-09	2.12715758333e-09	1.45514235333e-09	1.39473954e-09	1.27378892667e-09	1.30996826333e-09	1.68467794667e-09	1.107694453e-09
e	0.430505813278	0.420912071111	0.120559187539	0.0224607536518	0.00530471325059	0.000249906829978	6.73399295779e-06	9.78500824333e-08	6.57204320456e-07	4.29633449e-08	3.05759045e-09	1.45425619444e-09	5.94293024443e-10	5.59822646667e-10	5.03059185557e-10	5.1568755111e-10	6.9786312889e-10	4.26032232333e-10
s	0.302554151093	0.571483857037	0.109227039143	0.0131832785103	0.00332344238435	0.000215968318942	1.14489268823e-05	1.05607128911e-07	6.86636149919e-07	2.16557307333e-08	2.71387325e-09	7.82256264813e-10	3.31417521481e-10	2.52477424556e-10	2.33218051852e-10	2.56609457037e-10	3.23757116297e-10	1.92336435444e-10
s	0.451602060364	0.416864499012	0.117858063048	0.0107833072701	0.00267073062678	0.000207485356981	1.30203045821e-05	1.1067401497e-07	7.01936105306e-07	1.58579470444e-08	3.62526685e-09	2.33521435494e-09	4.19628643827e-10	4.11867540519e-10	2.99598787284e-10	6.41804412346e-10	6.34626478766e-10	8.33798408147e-11
è	0.493148420121	0.444482663004	0.054946018016	0.0063973618567	0.000940900700927	7.9401336327e-05	4.7657776487e-06	1.1833589699e-07	2.86495817102e-07	3.54246821481e-08	1.313883795e-08	3.64116578498e-09	6.08483851276e-10	7.11623560173e-10	4.51529565761e-10	8.69384204115e-10	7.65537102922e-10	7.00541412716e-11
r	0.26381048804	0.548425131001	0.119228943005	0.0662814322856	0.00200084166031	0.000250218245442	2.59345114957e-06	1.1945710013e-07	1.67059509034e-07	4.03163419494e-08	1.48901902133e-08	2.29548928166e-09	4.62899368425e-10	5.10057128724e-10	3.02378736587e-10	4.30997389038e-10	3.42149559307e-10	5.10564974239e-11
e	0.174001357347	0.456630853667	0.194424901002	0.170959964095	0.00366654755344	0.000313857550147	2.33832364986e-06	6.82291558433e-08	9.9719615678e-08	1.47100037165e-08	5.47486673443e-09	1.88019691389e-09	3.20615037475e-10	3.17894444908e-10	2.25536436862e-10	2.60646074013e-10	2.27872958102e-10	1.15783162808e-10
m	0.124871867449	0.331058387889	0.370773893667	0.161560777365	0.00817643565115	0.00310968718505	0.00041825699005	2.82842129995e-06	2.77821837079e-05	1.05542186405e-07	4.83167601148e-09	1.7329136513e-09	2.74642749158e-10	2.42760513636e-10	1.90714762087e-10	1.96937972338e-10	1.93552180701e-10	1.34724631403e-10
u	0.0764525908163	0.169477854296	0.474944287889	0.230324048455	0.0428084195504	0.00526001806168	0.00069131866335	4.14890989998e-06	3.71622960026e-05	1.42975274135e-07	6.60161100383e-09	1.25638743043e-09	2.16320223053e-10	1.68745346545e-10	1.21043797162e-10	1.18473548446e-10	1.21572948234e-10	9.22810309343e-11
