 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.999229105	0.000719088965	3.926055267e-05	1.161616405e-05	7.9665217e-07	3.35158905e-08	1.60475595e-08	1.5743617e-08	2.5541948e-08	1.013581802e-08
t	0.749053558333	0.240384312955	0.0102366055877	0.000277331765717	4.716625537e-05	7.80008103833e-07	1.24908853167e-07	6.49873396667e-08	2.01962223333e-08	3.89789622e-09
s	0.648337042778	0.337572432985	0.0136390774926	0.000387210801906	6.29080060567e-05	1.06424657461e-06	1.57901364322e-07	7.85008030222e-08	9.47104197443e-09	1.76361315333e-09
e	0.780174637593	0.215032296328	0.00462046434087	0.000150783010769	2.13271869189e-05	4.0112818987e-07	5.34521451407e-08	2.70147538741e-08	5.22786172148e-09	8.81077997777e-10
r	0.621565745864	0.370712818776	0.00711342866029	0.00059377260039	1.40195679396e-05	1.61980889957e-07	1.83695212002e-08	9.58773353803e-09	4.02827005049e-09	4.56795743259e-10
e	0.386969548621	0.595672426259	0.0165584608868	0.000786924726797	1.25274322465e-05	8.32907469857e-08	6.7091359534e-09	3.76063239268e-09	2.5474314935e-09	3.0662895842e-10
k	0.23392713954	0.66492407542	0.0604640206289	0.0390746293689	0.00151785726868	9.2056372731e-05	1.82016411818e-07	5.45540494976e-08	2.27049539783e-09	2.74926039473e-10
a	0.152276694847	0.556968898473	0.216873586876	0.071526727123	0.00222866888956	0.00012508368271	2.66433612273e-07	7.96726331659e-08	2.78592263261e-09	5.19464299824e-10
k	0.112738343282	0.441247439491	0.289133522292	0.152065726374	0.00337566022985	0.00140872057937	2.79821490458e-05	2.55281030772e-06	6.70721183442e-08	1.16483483327e-09
à	0.095266301094	0.347827966497	0.349864310764	0.197949328791	0.00715797454328	0.00189148454646	3.87228066819e-05	3.80418966924e-06	1.05231466115e-07	5.41421874442e-09
n	0.0803392570313	0.253560415499	0.470606686921	0.13929706293	0.0551168345144	0.00105981883549	1.8130469894e-05	1.71979235241e-06	5.40069978717e-08	6.33544334147e-09
n	0.0697676790104	0.291537635166	0.42777640564	0.12891183431	0.0812278558381	0.000760882078497	1.66592359647e-05	9.85545046803e-07	3.61393784572e-08	2.65734257382e-09
i	0.0645455030035	0.262680623389	0.38655328188	0.130012811437	0.137555609613	0.0186330713595	1.81674633216e-05	8.69465308934e-07	4.46659094857e-08	2.16616505794e-09
t	0.0418800850012	0.13597842613	0.36084266396	0.275467007146	0.159995001538	0.0256618015532	0.000154108572107	2.02517175296e-05	6.69363553162e-07	6.92539218598e-09
s	0.0677455656671	0.0761532973767	0.23018261332	0.534954579049	0.081026187846	0.0096922640844	0.000213955259369	3.05945948432e-05	8.63430994854e-07	1.07910035062e-07
