 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.969822585	0.0294221767	0.00066622601	6.99327985e-05	1.82668647e-05	1.7044168e-07	1.37123789e-07	2.74413925e-07	5.32020365e-08	4.0066963e-08	3.55360645e-08	2.6046893e-08
n	0.713916491667	0.279639704567	0.00411468917	0.00220519441517	0.000123295011367	1.85377316667e-07	7.09461846667e-08	2.22632348333e-07	3.41262544e-08	2.52051494767e-08	1.60077897567e-08	1.25180491017e-08
è	0.386576657222	0.589301401522	0.01852346939	0.00543453380506	0.000163117118456	4.34685692222e-07	6.63077938889e-08	2.01095816111e-07	3.53080247e-08	2.81132603022e-08	1.35146541756e-08	1.12168218022e-08
n	0.229296782407	0.555868503841	0.184553175797	0.028582763935	0.00169703271082	9.30655417407e-07	6.93306346296e-08	6.40515822037e-07	4.08404232333e-08	3.03338828674e-08	1.26957370002e-08	1.08016496774e-08
a	0.129892230802	0.40459424128	0.392562815266	0.0687409813117	0.00420240147027	2.26374333914e-06	1.7061813821e-07	4.84670057401e-06	2.11308992111e-08	1.19183890225e-08	4.35471864173e-09	3.72927741247e-09
l	0.0915306052673	0.27517484376	0.424917961755	0.185285167104	0.00986538739009	0.00533290434945	0.00576020336359	0.00209607247252	3.59957907262e-05	8.04358600308e-07	1.76097489139e-08	4.65284024749e-09
l	0.254893303422	0.208832254587	0.305708257252	0.196291242701	0.01646904413	0.00718864863982	0.0076919856672	0.00287511975084	4.87420678087e-05	1.2744674101e-06	7.81245249713e-08	7.67768274916e-09
i	0.306611479141	0.241473581529	0.264730202417	0.1461533779	0.0345755530433	0.00259143208327	0.0025905159284	0.00125536379361	1.76953560029e-05	6.66215043367e-07	8.77242123238e-08	3.30701559164e-08
m	0.132054077047	0.197379507176	0.354634190806	0.277201922633	0.0357481555144	0.00117314260776	0.00103654913613	0.00075446104787	1.6572437501e-05	1.08502664446e-06	2.86136131441e-07	4.33324184388e-08
o	0.0729441616823	0.127771829059	0.328504230269	0.409441897544	0.0577274396715	0.00089021814592	0.000727907445377	0.00196373268262	2.6949866167e-05	1.23998253482e-06	3.48285707947e-07	2.84375726129e-08
n	0.0518997078941	0.101914019686	0.23798001009	0.424273739181	0.168472806557	0.00495939575864	0.00165550061513	0.00874433706087	9.55991260557e-05	4.74522416494e-06	1.32293091116e-07	2.7370244871e-08
ì	0.0363621099647	0.078868124562	0.17448624003	0.362176369727	0.287153118852	0.0103055022529	0.00273703107171	0.0477158990203	0.000188269868685	6.97565118831e-06	1.08117131372e-07	2.59429485624e-07
s	0.0298630666549	0.059170553854	0.121922616677	0.282295473242	0.344674139617	0.065394878751	0.0223491078239	0.0739438313401	0.000371343382895	1.43951561961e-05	9.06404204573e-08	4.87695195208e-07
u	0.0297580622183	0.0466417912847	0.0845102002257	0.196643604414	0.401114339872	0.0998037715837	0.0459238612746	0.0949394021134	0.000647281194298	1.72464866654e-05	4.04108938191e-08	3.71992088403e-07
m	0.0357646154061	0.0534191194282	0.0810737200752	0.143725261471	0.317088268957	0.197363159195	0.0780130944249	0.0892676237045	0.00412809683143	0.000154255728488	1.21664828494e-06	1.53347257613e-06
e	0.035608605802	0.0530051344761	0.0759419910251	0.113443603824	0.235384411986	0.250183461398	0.112465131475	0.115369240902	0.00833699494381	0.000251595339496	1.76912679498e-06	8.03131419204e-06
m	0.0334901306007	0.047582280492	0.0687237293417	0.086943274608	0.201582762995	0.277504732133	0.146134053825	0.123723249634	0.0132716196479	0.000931320999832	7.27283057317e-05	4.00937953973e-05
a	0.0285594705336	0.0412294648307	0.0611850757806	0.0688889682027	0.150676653332	0.302826874044	0.180086124608	0.141817252545	0.0230362828826	0.00153622656661	9.68004346106e-05	6.07983024658e-05
i	0.0246181455112	0.0293873519436	0.0371193392602	0.0473745464009	0.148092197777	0.199568494681	0.187447834869	0.231605784182	0.0901334862942	0.0043191338222	4.16694705702e-05	0.000292053456489
t	0.0189541398371	0.0352610606479	0.0518274110867	0.0311877441336	0.0842839439257	0.248730188227	0.240602391623	0.172681714727	0.109048273765	0.00599690294073	0.00100246293319	0.000423791582163
u	0.014962524279	0.0352453625493	0.0547827706956	0.0238956377112	0.0631540159752	0.269927526076	0.265645357208	0.151592944909	0.108104566255	0.0109064416469	0.00134877046906	0.000434084247388
s	0.0202611187597	0.0285650585164	0.0357725905652	0.0275614772371	0.0709574066584	0.189688725359	0.242998535736	0.213993371636	0.141880258752	0.017705128549	0.00572665214769	0.00488969653913
t	0.0397261879199	0.0322441725055	0.0762209801884	0.0810181824124	0.0864952135528	0.136815368453	0.198403925245	0.165652575212	0.090830889384	0.013612177183	0.0633970480492	0.0155833126797
