 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.98212743	0.01783037	2.5776071e-05	1.353073685e-05	2.84554638e-06	6.89777695e-08	2.23058825e-08	8.56436875e-09	7.7819925e-09	5.5523345e-09	4.9331565e-09
t	0.904392343333	0.0642991143333	0.00680114360767	0.0240527996808	0.000416434956147	3.69620369562e-05	1.2183784275e-06	3.01033249167e-08	1.21660061667e-08	3.7571695e-09	2.63014381667e-09
e	0.770419571111	0.187280861444	0.00962693406922	0.0320673828878	0.000554410360849	4.92533482969e-05	1.60952607017e-06	3.51391783056e-08	1.16299183889e-08	2.60186963333e-09	1.24442732222e-09
l	0.75841588037	0.192145103815	0.00500269252307	0.0439977406234	0.00041921449575	1.88247884105e-05	5.47746887723e-07	1.33684761019e-08	6.05193812963e-09	1.49913157778e-09	8.10264724073e-10
a	0.624481550123	0.319727254605	0.00653323430769	0.0488702859078	0.00037870642225	8.72644784017e-06	2.07295824574e-07	8.9012033673e-09	4.71622880988e-09	1.11538019259e-09	9.32734191358e-10
è	0.341508963374	0.488746648202	0.102194126603	0.0672853710026	0.00026101654775	3.67832565006e-06	1.50319116858e-07	2.09417071224e-08	5.55912203663e-09	7.06067364197e-10	1.73001946379e-09
n	0.206708931125	0.366460236067	0.237111525534	0.187928163668	0.00177851213258	1.234574455e-05	2.35863908953e-07	3.45126513741e-08	7.13369057888e-09	6.03667154732e-10	1.67645976126e-09
a	0.136982682042	0.216689117356	0.339533798511	0.285139447889	0.0215041474442	0.00014996799485	7.62407056318e-07	3.38463727914e-08	7.59239975963e-09	5.37800101577e-10	1.22939782709e-09
b	0.099613869014	0.115128311119	0.268746096637	0.419826519296	0.0344368368147	0.0612093019783	0.00103256284762	5.68799888093e-06	7.7699241592e-07	5.09315975053e-09	3.33839210903e-09
a	0.0808563930047	0.067316630373	0.193547382679	0.506916249765	0.0677551799382	0.0822183223594	0.00138118915954	7.59413329031e-06	1.04462189197e-06	7.51448568351e-09	1.53847042363e-08
r	0.0601473743349	0.053633110791	0.17112385956	0.535250143255	0.0779339559794	0.100211079153	0.00151678349685	0.000153220436427	2.9503218884e-05	8.63620107661e-07	9.42998727454e-08
m	0.162854434778	0.030057737347	0.0614376546567	0.600100281085	0.0332664288931	0.110479417884	0.00156206313462	0.000201735564974	3.90022780093e-05	1.14892717905e-06	1.09001744695e-07
è	0.187056406259	0.0222599588657	0.0895299943556	0.496024460362	0.145748477198	0.0585903324613	0.000708606447207	6.81847634898e-05	1.30959114444e-05	4.01109598183e-07	1.15312458678e-07
n	0.106117466753	0.0517852996219	0.157036964785	0.369748313454	0.209077742399	0.105259509154	0.000944986249069	2.47012556299e-05	4.4817403648e-06	4.25867094728e-07	1.18523386793e-07
a	0.0875239535843	0.0675199865406	0.138982268262	0.279087311151	0.2094783708	0.206797883051	0.0105833847497	2.46283616766e-05	1.6950143316e-06	4.27032405909e-07	8.7929942831e-08
f	0.0683730025281	0.0473997678469	0.0769690795873	0.21684148705	0.190889896267	0.375386771017	0.0217386822499	0.00207333077823	0.000231060911497	9.0599350243e-05	6.33225543094e-06
