 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.98255	0.0075153428	0.0089077342	0.000993803462	3.2131179e-05	5.4691892e-07	4.3693907e-07
c	0.671946363333	0.319381357933	0.0082783972	0.000376089888667	1.70941469333e-05	3.91736393333e-07	3.203066063e-07
h	0.334009077778	0.608518852644	0.0547535810667	0.00243295818956	0.000285227091578	1.80616047778e-07	1.07365900823e-07
a	0.220591299259	0.706445617548	0.0694967550222	0.00309258928635	0.000373617498043	7.90768433993e-08	3.60125170843e-08
n	0.153039573086	0.806528939183	0.0389485730074	0.00135013021862	0.000132642156864	1.0647221194e-07	1.93465834148e-08
a	0.128318297695	0.748012946394	0.122051804336	0.00156135680621	5.5465591788e-05	1.20342865647e-07	1.44230117049e-08
v	0.055486827665	0.476249886798	0.274444968112	0.189165892602	0.00464850371343	3.95482421688e-06	1.0363277135e-08
o	0.030325577655	0.289943366933	0.416675466037	0.256858985867	0.00619113063548	5.46541278563e-06	2.9130277045e-08
r	0.0263133922183	0.376042965644	0.432484065346	0.139261426956	0.0256306052762	0.000264963240642	2.58402657768e-06
à	0.0274506304061	0.355635731881	0.428434741782	0.155946842319	0.0321761294354	0.000352122002014	3.77778159256e-06
s	0.033077666802	0.310781537294	0.510064457261	0.132649010773	0.0131912083218	0.000216253402471	1.98189159309e-05
o	0.036719198934	0.242451715765	0.44012258242	0.270848700258	0.00965125560727	0.000178289625824	2.82331046436e-05
t	0.0282297591113	0.139679230255	0.443406707473	0.363519023419	0.0247010292024	0.000410120153608	5.41607375479e-05
o	0.0320275491704	0.105234265085	0.405782342491	0.406422064473	0.0497707517341	0.000590945557869	0.000172102845849
t	0.0329838687235	0.072420082695	0.285021147497	0.546245654824	0.0611581539114	0.000996582492623	0.00117449090528
s	0.0117611571123	0.0364774657223	0.239315465832	0.656041884941	0.0539568959705	0.00103751988854	0.00140956355509
o	0.0135819429086	0.0235731040648	0.140557569944	0.622827261647	0.192610283324	0.00576376715385	0.00108604273836
m	0.0174477006362	0.0257297400216	0.0979813229813	0.436965410549	0.269115241108	0.051169626718	0.101590929479
ì	0.0220470862121	0.0286466926739	0.0795005536604	0.332092483516	0.335049633703	0.0661905735727	0.13647294566
k	0.023713281404	0.027319169558	0.0598551375535	0.262190807839	0.391725984568	0.0860164058576	0.14917921772
à	0.0204519001347	0.022555867186	0.0452433758512	0.180784434946	0.271784608189	0.207797338619	0.25138247924
i	0.0232636637116	0.024221002062	0.0331455342837	0.095464133982	0.20164789273	0.346226836206	0.276030939747
m	0.0163479682372	0.020607875354	0.0331250450946	0.0668259626607	0.148142177577	0.458491472069	0.256459513249
è	0.0146576944124	0.019947870118	0.0333485153649	0.0535798688869	0.109823739192	0.467359514023	0.301282811083
r	0.0176258894708	0.020034017706	0.0261551737883	0.0419496549623	0.101753923064	0.419640561341	0.372840777028
i	0.0217454094903	0.0222237925687	0.0268418775961	0.0390140636541	0.089447302688	0.36199859378	0.438728952343
</S>	0.0274283417451	0.0262929432844	0.0303927317981	0.037994116827	0.069704853844	0.31031953189	0.497867476172
