 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.990608	0.0093536395	3.5068988e-05	1.62696985e-06	1.462535375e-06	3.98225095e-08	9.115827e-08	9.2588985e-09	7.75302575e-09
c	0.818888576667	0.1269337725	0.0540801174227	8.69128049833e-05	1.01815357917e-05	2.14509725167e-07	1.4774956e-07	2.26982025e-08	6.19519611667e-09
h	0.458022825556	0.4596876475	0.0819179068076	0.000274372994994	9.61469869306e-05	8.40820491722e-07	2.4182002e-07	2.39813156333e-08	2.80933053149e-09
r	0.286417891852	0.6720987825	0.0411127122692	0.000251642920331	0.000117982553977	8.62897829241e-07	1.75850754e-07	9.29539244443e-09	9.39009676697e-10
ò	0.468792190617	0.475205024167	0.0551709497564	0.000749519828777	7.92544779923e-05	2.76090240841e-06	2.77246668667e-07	1.70500682481e-08	2.14352550992e-08
n	0.485813626872	0.375979571389	0.136638013252	0.00148906694293	7.54492066641e-05	3.90635953614e-06	3.04281604889e-07	1.9069286716e-08	2.82808370757e-08
o	0.254580815624	0.36541555713	0.376932477751	0.00290402008098	0.000164697411221	2.29074334538e-06	1.0896211863e-07	6.96499523867e-09	9.90695243457e-09
k	0.167708001875	0.27102398571	0.521239365917	0.027153753027	0.00326165874707	0.00958000893608	1.92647758279e-05	1.38915065258e-05	4.11399501782e-08
a	0.143031393958	0.230738685237	0.535719195306	0.0561334743423	0.0207573999157	0.0135753040454	2.58286647893e-05	1.86124949753e-05	1.01405050059e-07
m	0.118333021319	0.177886358412	0.549849898435	0.0908664847808	0.0296206309719	0.0326795224151	0.000293555236443	0.000468842410125	1.66986534002e-06
b	0.124957937106	0.335800682804	0.390871846145	0.0803156991269	0.0284529616573	0.0383300340284	0.000648720695481	0.000619915070908	2.19237837667e-06
è	0.0998439513687	0.345505033268	0.235370545382	0.0949625172423	0.207370288552	0.0162375122328	0.000500430149494	0.000208701758069	1.01271005556e-06
n	0.0862800911229	0.175873333423	0.259019091794	0.150128719081	0.291313389517	0.0364320317443	0.000701215434165	0.000249526286256	2.59580548519e-06
n	0.156335718708	0.174827007808	0.267623887265	0.171027429694	0.151195529839	0.0771400139148	0.00146229594472	0.000371169608752	1.69452208284e-05
i	0.146888339903	0.136326413603	0.155459312422	0.182918749898	0.179009419946	0.195795784638	0.00194686044824	0.00150371778292	0.000151394522609
è	0.0652081209677	0.0623136808677	0.0800589461407	0.183630443299	0.270137529982	0.331798428213	0.00375190974941	0.00253090476097	0.000570054334203
n	0.0942653743226	0.0933925256226	0.102334274047	0.141907856766	0.245479559994	0.313866909404	0.00578993238314	0.00228980962032	0.000673781511401
a	0.117390391441	0.116535489874	0.117983738016	0.095568017922	0.199385369998	0.295459289801	0.0100666827944	0.0423037674734	0.0053072669038
f	0.102067723814	0.104879321291	0.103119099339	0.090996785974	0.134222949999	0.3189904166	0.0657936715981	0.0726987658245	0.00723128846793
à	0.0846736952713	0.0890502034303	0.0852304607797	0.0731456753247	0.0906610066663	0.284953558867	0.123210143866	0.149219661941	0.0198555889893
o	0.0469787404238	0.0484862991434	0.0487480699266	0.0573251204416	0.0957645688888	0.225985742956	0.102476552289	0.337916220647	0.0363186589964
p	0.0413746404746	0.0426544830478	0.0436872446422	0.0513808341472	0.0795594062963	0.171181104319	0.177050305096	0.330058328549	0.0630536256655
o	0.0382812884915	0.0395369110159	0.0404071408807	0.0447133607157	0.0611411987654	0.121097154773	0.246566101699	0.307994264516	0.100262541888
d	0.0315218078305	0.032240311672	0.0327130242936	0.0352772205719	0.0474581945885	0.0931071449243	0.268420140566	0.310707541505	0.148554603963
d	0.0216805307768	0.0325186935573	0.0214999699312	0.021976764156	0.0302691378628	0.0641435663714	0.502368520189	0.181772610502	0.123770216711
h	0.0098204193256	0.0282767581858	0.00769301824373	0.007365531614	0.0113858354209	0.0217139369371	0.661872740063	0.207964196834	0.0439075612937
à	0.0099007756752	0.0205793250619	0.00828318318124	0.010243522468	0.018344026607	0.0347050573957	0.502918260021	0.313720108945	0.0813057274312
g	0.0284161398917	0.031898410354	0.0239565177271	0.013284256156	0.0263664932023	0.0448989597986	0.28694953334	0.444610029648	0.0996196534771
l	0.0380646672972	0.0492711547847	0.0242610692424	0.00655205847667	0.0165681568341	0.0212424338895	0.43464437778	0.367514237549	0.0418818338924
i	0.0298970380991	0.0439862279282	0.0164038784141	0.00797823991689	0.0160568760447	0.0162023145865	0.463583082593	0.25959648685	0.146295849697
c	0.042251423033	0.0475883776427	0.0303401608047	0.0104266793056	0.0197781446816	0.0187817345288	0.212252920864	0.412080455617	0.206500116566
è	0.0457312203443	0.0479389292142	0.0351329022682	0.0126900271019	0.0199694932272	0.0197169415096	0.122976786288	0.449202615206	0.246641092189
a	0.0304267424481	0.0311651137381	0.0269127824227	0.0189422537006	0.0228899124091	0.0245465345032	0.064603623096	0.379192111735	0.401320917396
</S>	0.026207045724	0.0265782428691	0.0244808747113	0.0207034618503	0.0233998362045	0.0256497852516	0.041159489048	0.360628440868	0.451192808698
