 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.95845638	0.0414939107	3.63305645e-05	1.170536e-05	1.24670405e-06	3.2779097e-07	7.7362075e-08	2.0491031e-08
v	0.678749183333	0.317774067367	0.00207337458717	0.00140088215867	2.11416568333e-06	3.16395456667e-07	5.20247189e-08	1.78317191133e-08
ò	0.397718297778	0.592703622456	0.00765433219572	0.00192147191289	2.02685321111e-06	2.02249455556e-07	3.21713368667e-08	2.22445671511e-08
s	0.346887075926	0.627669994152	0.0202099463986	0.00521884749763	1.3831687487e-05	2.39924335185e-07	3.22114332889e-08	2.4333430317e-08
t	0.306837735309	0.667365998051	0.0195081456795	0.00626972244988	1.7722525209e-05	5.55169445062e-07	8.00038320963e-08	8.77151836633e-09
i	0.283418895103	0.582698682684	0.114900264107	0.018970711434	1.08074564497e-05	5.21580376687e-07	8.86484657988e-08	8.25304178278e-09
z	0.178352425034	0.432233210895	0.315893288036	0.0680108188113	0.00549249086215	1.76911989539e-05	6.49713903663e-08	1.27308295943e-08
o	0.102778803345	0.270037768632	0.447232029345	0.172218942937	0.00770797215405	2.43998549846e-05	6.63383051221e-08	2.29094535314e-08
ì	0.0660095194483	0.145411281211	0.456079809782	0.328244004312	0.00424504891802	1.00423480615e-05	7.53314900407e-08	2.25760561177e-07
m	0.0475927974828	0.0887334494037	0.386354436594	0.445419001437	0.0318246536393	7.20621910872e-05	1.84468156001e-06	1.75032380706e-06
m	0.0529100934943	0.149799412135	0.261592298865	0.481336340479	0.0537488768798	0.000595546167029	1.538870852e-05	2.06253657935e-06
u	0.0600913878314	0.172087104045	0.171760559622	0.47697190016	0.117918954627	0.00113058342234	3.585983484e-05	3.68889060345e-06
ì	0.0541384809438	0.0948647433483	0.159196126541	0.467446190053	0.222138511542	0.00211132067411	7.263023828e-05	3.19671515345e-05
m	0.0514012486479	0.0680051774494	0.139348185514	0.410143906684	0.326748963847	0.00362961855804	0.000141482096093	0.000581381772512
e	0.075064286216	0.0822170201498	0.125423638505	0.294169065561	0.350777607949	0.0682506065193	0.00182039922203	0.00227737369084
p	0.091796942072	0.0971404320499	0.116603909502	0.196852081854	0.339808489316	0.143086055506	0.00767296660734	0.00703911556361
à	0.0792325253573	0.0838040026833	0.0942437111673	0.140723840618	0.308393456439	0.236715928502	0.0365898582024	0.0202966915212
n	0.0752975564524	0.0755585842278	0.0878964717224	0.136554843539	0.265317802146	0.286292486167	0.0482761517341	0.0248061220071
t	0.0873090821508	0.0761770914093	0.0791242105741	0.179497454513	0.267552924049	0.254170095389	0.0422286229114	0.0139405200357
a	0.0807810187169	0.0673262304698	0.0614981985247	0.158967695838	0.188994386016	0.27548614513	0.100448454304	0.0664978545452
p	0.0526812375723	0.0484794224899	0.0474321831749	0.0837461506127	0.106388351672	0.301681758377	0.185939744768	0.173651118182
o	0.0387495265241	0.0376352214966	0.0378391713916	0.0524987002042	0.069896072224	0.261765936126	0.263142148256	0.238473182727
l	0.0334087731747	0.0337107724989	0.0330445611305	0.0376636080681	0.0501381200747	0.226597098709	0.351476759419	0.233960264242
e	0.0270651247249	0.0278211794996	0.0267557357102	0.0276090236894	0.0375617193582	0.189780032903	0.37164354314	0.291763601414
m	0.025245724575	0.0267314341665	0.0252946742367	0.0246419058965	0.0319399914527	0.144497367634	0.39974239438	0.321906520471
i	0.0235888941917	0.0253089353888	0.0237169507456	0.0224309839655	0.0285778221509	0.121452149211	0.40969432146	0.34522997349
m	0.0231393460639	0.0250253617963	0.0235042469152	0.0222638373218	0.027207253717	0.100382666404	0.413298230487	0.36517903783
m	0.0171473335546	0.0266019992654	0.0172174834051	0.0190280141073	0.020009849139	0.122127282135	0.568343043496	0.209524982977
è	0.0148239037182	0.0255283474218	0.0146229739017	0.0187690253691	0.0164998722797	0.111816666378	0.558840091165	0.239099104692
n	0.0225500882394	0.0258304594739	0.0225744049672	0.0249061097897	0.0254540150932	0.096686031126	0.437362540388	0.344636334897
a	0.0277616700798	0.0285649274913	0.0278352153224	0.0294503152632	0.0307453840311	0.0881056503753	0.370967610129	0.396569258299
</S>	0.0288884195399	0.0293092062457	0.0289757701612	0.0299346471316	0.0308818505156	0.0668390301877	0.308458850065	0.47671227915
