 	non	mi	aspetti	che	non	vengo	</S>
m	0.497966925	0.00623631436	0.49575272	7.42116135e-06	3.636832765e-05	1.605242775e-07	7.2555792e-08
ì	0.586700948333	0.00687290468667	0.406380073333	1.211054435e-05	3.38833518767e-05	6.03747465e-08	3.44352143333e-08
m	0.506858439444	0.105102271462	0.387802019111	0.00019407696145	4.30846752856e-05	1.344692945e-07	2.20771821111e-08
e	0.391243764148	0.155206885821	0.452844667704	0.000653056120483	5.14770907619e-05	1.64831224167e-07	2.5172779037e-08
m	0.158193095716	0.377009370607	0.455761074568	0.00643943984016	0.00167737288059	0.000919533287591	1.45360886346e-07
ì	0.109974998572	0.552135603536	0.238025143523	0.0898977109467	0.0086545115602	0.00130533859586	6.71964948878e-06
n	0.122581302857	0.462397347845	0.249837364508	0.132168162649	0.0320938705201	0.000887046731953	3.49376154963e-05
e	0.0946338289523	0.333963902615	0.187118151503	0.20178674655	0.18156631184	0.000824603830651	0.000106473361832
k	0.0934267743174	0.214831240872	0.083120646501	0.374588282183	0.22521403828	0.00492867083022	0.00389038182728
a	0.0974461761058	0.173403573624	0.049986748167	0.435764254061	0.228900580427	0.00708351204341	0.00741518977576
e	0.0639064433686	0.094039645208	0.0505160567223	0.353326621354	0.408528520142	0.0200836684478	0.00959901759192
n	0.0708190677895	0.0767038240693	0.0474778422408	0.212873995118	0.439791023381	0.0746292988159	0.0777048961973
è	0.0684432332632	0.0652104380231	0.0409198267469	0.124936429706	0.327427037794	0.265291329605	0.107771670732
r	0.0550269030877	0.0555598810077	0.040020616249	0.131586329902	0.299070319265	0.352995306535	0.0657406389107
k	0.0544705673626	0.245559093669	0.035470388083	0.144116633301	0.245837379755	0.214420930512	0.0601250029702
u	0.0419164454542	0.295408019556	0.027459996361	0.0980155601003	0.142838506585	0.182361415171	0.212000027657
m	0.0357501521514	0.130771894852	0.0194835379203	0.0639872543668	0.0936025035283	0.35018898839	0.306215632552
e	0.0350253973838	0.0771622646173	0.0181471411068	0.0502709567889	0.0613483545094	0.38742897613	0.370616884184
</S>	0.0325461301919	0.0537301818086	0.0241863720534	0.0422009733945	0.0556115552547	0.299816658065	0.491908117092
