 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.95167838	0.0482664231	3.7507025e-05	1.607915465e-05	5.36899315e-07	8.630238e-08	7.69692637e-07	2.09850025e-08	3.607954285e-08	1.364580525e-07	1.73982715e-08
d	0.86258728	0.126744024367	0.0105090064833	0.00015819096465	1.07963568167e-06	6.9995345e-08	2.66576464667e-07	7.84541424333e-09	1.35998773967e-08	5.23183225667e-08	8.65714033333e-09
e	0.675128673333	0.309360008122	0.0153047595944	0.00020520216085	1.18687862589e-06	3.9872847e-08	1.01538290222e-07	4.06489849111e-09	7.11223234557e-09	1.91799697822e-08	3.23899843111e-09
r	0.464056344444	0.521778569374	0.0135722806315	0.000585598769583	6.99098347396e-06	9.82958293333e-08	8.86829177407e-08	8.6235831637e-09	1.71305104485e-08	7.38169545407e-09	1.5084616637e-09
f	0.410799641481	0.576001469791	0.0124772039772	0.000712520419078	8.92262246299e-06	1.12357496111e-07	7.42075190812e-08	8.87847755457e-09	1.81046946162e-08	1.9452560818e-08	7.96411901233e-10
ì	0.381760073827	0.59279216993	0.0247337324257	0.000708346202243	5.23902879266e-06	1.17684351704e-07	2.55104226195e-07	5.23478648486e-09	8.9833500054e-09	3.26240179393e-08	1.14623862804e-08
m	0.252450474609	0.592867396643	0.150953950809	0.00358964766741	0.000136744393931	1.12089124057e-06	5.77037962065e-07	8.71794629495e-09	2.54893650018e-08	2.27695111464e-08	1.52048761268e-08
u	0.16803930487	0.440527922214	0.386808573603	0.00443208412247	0.00019002880131	1.45869690352e-06	5.19433434022e-07	8.31916669832e-09	2.89131422673e-08	1.03397598821e-08	6.33194290893e-09
e	0.12283714829	0.241939676071	0.533567074534	0.0884410279408	0.0130926130104	0.000109354605258	1.29811864913e-05	1.60078291661e-08	4.53689480224e-08	4.5458082607e-09	4.50012146964e-09
n	0.0883901227633	0.108995454024	0.480824874845	0.267592109314	0.0527634006701	0.00109207620175	0.000339786522164	8.51060913055e-07	1.28932056601e-06	2.75809360536e-08	1.16767648232e-08
è	0.0833886842544	0.0833616893413	0.401820348282	0.323712243105	0.10557260189	0.00165971556725	0.000481025004055	1.48869267102e-06	2.05552458867e-06	8.37207466845e-08	9.54419346077e-08
e	0.0732693537515	0.0747319447804	0.294112926094	0.288053537702	0.253632227297	0.00809582545575	0.00808899829802	7.09475392367e-06	6.81288442956e-06	1.03647655562e-07	1.16888521154e-06
r	0.0661943302505	0.0556927205935	0.164117122031	0.411972005901	0.269974214099	0.0196068328186	0.0111114688993	0.000718690128641	0.000477056036477	0.000127948492269	7.58019853718e-06
t	0.0876846567502	0.0512376165312	0.12997281401	0.544369011967	0.152274763033	0.0280935152729	0.0042379203341	0.000961584760547	0.000638639880492	0.00049723798409	3.22412405124e-05
o	0.0803365505834	0.0428699965104	0.107541528003	0.450322247322	0.214991407678	0.095159476091	0.00704061867903	0.000746322137849	0.000414311728497	0.00053271797303	4.48554658375e-05
m	0.0537740751945	0.0396290535035	0.086938074001	0.366391179107	0.277554995893	0.164195708697	0.00828726769301	0.00111411684595	0.000484222292832	0.00153827836934	9.30625109458e-05
è	0.0415006393982	0.0346854005012	0.0688695553337	0.291676689702	0.296543531964	0.232236429566	0.021865793031	0.00682608298198	0.00348136838094	0.00210096774311	0.000213582410315
n	0.0344933434661	0.0323351188337	0.0581456011112	0.205998773234	0.377206123988	0.232461473189	0.0446743680103	0.00880600719399	0.00444299636031	0.0012160459677	0.000220184456772
a	0.0281287271554	0.0271193089446	0.0477401277037	0.155487397745	0.337702517996	0.17899684773	0.129171524003	0.0685122529313	0.0206445820201	0.0045852297559	0.00191148052559
a	0.0218842197185	0.0204581683149	0.0303760865679	0.0762884145817	0.217677782665	0.170105419243	0.255471468001	0.158296720977	0.0363647446734	0.00910722791863	0.00396970770853
n	0.0376810389062	0.0343089594383	0.0429314855226	0.0713733235272	0.224155374222	0.209123789748	0.215357872667	0.126733411326	0.0237384550578	0.0115828769729	0.00301336242618
k	0.157225491302	0.0632601078128	0.0576089685075	0.0943793978424	0.210404854741	0.194227558249	0.0857128164557	0.0476354412753	0.00943206561927	0.076140725991	0.00397255456539
ò	0.177742852101	0.0556324622709	0.0429842645025	0.0811503226141	0.160671134914	0.15229871775	0.124559304385	0.0596453102584	0.0166160116398	0.10296312533	0.0257364898551
r	0.0740673190337	0.033037805757	0.0329927455008	0.0659979942047	0.220116858305	0.192145852583	0.169938461462	0.0714560380861	0.0206472180466	0.0665375417767	0.0530621599517
a	0.0426000990112	0.0285190425857	0.0315910181669	0.0563226407349	0.199017057768	0.154950824194	0.107326480487	0.104263110695	0.0844732148489	0.0983928505922	0.0925436566506
e	0.0264421500037	0.0216920628619	0.0230222807223	0.0323426229116	0.0889950529227	0.083993323398	0.102202026829	0.174237506898	0.176968811616	0.177193300197	0.0929108482169
t	0.0270938243346	0.0194339006206	0.0260909929074	0.0344315566372	0.0528265806409	0.058629022466	0.0842977786097	0.179897985633	0.146447522872	0.322853250066	0.0479975824056
t	0.0539633867782	0.0239299868735	0.0270528861358	0.0365011412124	0.0348642142136	0.038532886222	0.0297148429092	0.113243046484	0.0631414970673	0.549236240022	0.0298198994685
ù	0.0563750945927	0.0249013186245	0.0208505122119	0.0261690447375	0.0244821254045	0.0256862848073	0.0503512780091	0.056367378768	0.0435135944658	0.532948526674	0.13835488149
</S>	0.0380123827963	0.0222810263122	0.020363081606	0.0235436438687	0.0269651942022	0.0310264624037	0.0858159790045	0.055907277384	0.0553598247329	0.389241698337	0.251483460745
