 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.634829465	0.363945652	0.001211521265	1.20735875e-05	5.197482285e-07	3.678276405e-07	2.467769594e-07	7.896460193e-08	2.5068535261e-08
a	0.698450388333	0.300946525333	0.000594345841667	8.27049125033e-06	1.8123076528e-07	1.24787416973e-07	8.32013065467e-08	2.640560679e-08	8.39856911433e-09
n	0.556844079444	0.429576515111	0.0134351330239	0.0001437981165	3.47609025207e-07	6.3155312131e-08	2.91139366622e-08	9.50247239e-09	3.03458602478e-09
o	0.431613793148	0.49822773837	0.0696453286746	0.000510886628833	1.9712590084e-06	2.3717900071e-07	1.86823585541e-08	4.75402019667e-09	2.59955327493e-09
n	0.297247351049	0.43601470279	0.228710972892	0.0367420268096	0.000638264545669	0.000603956797467	3.81412410119e-05	4.38693562087e-06	1.93856823225e-07
ì	0.179106723683	0.265061434263	0.444330044297	0.109602996937	0.00103002358189	0.000811762379156	5.0915591094e-05	5.85058529096e-06	2.60089873408e-07
s	0.167508977894	0.230859781421	0.478274041432	0.121987344312	0.000995200393963	0.000339517153052	3.29553364547e-05	1.97519308432e-06	2.07992913469e-07
o	0.177783665965	0.24506348714	0.507471233811	0.0686414204373	0.000831290582988	0.000181135326351	2.69045282629e-05	6.8176031444e-07	1.89811153823e-07
n	0.128415468655	0.18420663238	0.615801604604	0.0701122904791	0.001272449646	0.000182062210784	9.21879306563e-06	2.2982026088e-07	6.9123539941e-08
t	0.329195612885	0.12457426746	0.451618331535	0.0871711151597	0.006933964882	0.000277248043595	0.000229313331889	1.43193290027e-07	3.8615488647e-08
a	0.380079829295	0.08011795682	0.312717817178	0.21485637672	0.0116032199607	0.000321773694532	0.000302793687163	1.49748033342e-07	1.02708765549e-07
t	0.170273611432	0.06467331994	0.307078249059	0.360595245573	0.0519704586536	0.0441526784448	0.00123623000559	1.85607765178e-05	1.65817374518e-06
e	0.100929872144	0.05833517998	0.245362179686	0.449642301858	0.0844091045512	0.0597348260816	0.0015593953932	2.47179072993e-05	2.44046484839e-06
s	0.0594620557147	0.0463771833267	0.185065843229	0.464739753953	0.11900785985	0.120990008627	0.0041970681224	4.70666585598e-05	0.000113163649949
m	0.0310981690716	0.203163574442	0.16566818441	0.327395831318	0.11585003595	0.151317398876	0.0051113394508	5.71790925199e-05	0.00033828267665
à	0.0268948535239	0.261286831481	0.164009404803	0.325589977106	0.130764077983	0.0887154006253	0.00241256406027	2.37596745066e-05	0.00030312738355
n	0.030063606508	0.110086409827	0.148050518268	0.379971132369	0.240118079328	0.0864937818751	0.00505898018676	4.94568521689e-05	0.000108032743183
t	0.0587452841693	0.0517691519423	0.130267196089	0.36944651079	0.310958213109	0.0630057234584	0.0144542160623	0.000604494830723	0.000749232005061
e	0.0703636320564	0.0332292459808	0.0838580570297	0.310501100263	0.33365240437	0.136211393986	0.0303607596874	0.000754531648741	0.00106888472169
ì	0.0379091113521	0.0260529019936	0.0637816956766	0.255165676754	0.343559808123	0.243366877995	0.0292987118958	0.00028875736808	0.000576445393897
t	0.032142684784	0.0260096213312	0.0539234668922	0.223988852251	0.362827016041	0.278231029332	0.0216023412986	0.00093573646936	0.000339262021299
s	0.064172005928	0.0319712144437	0.0530571206307	0.240914264084	0.367167585347	0.215823083777	0.0247827134329	0.00175689488979	0.000355153630433
e	0.0749480743093	0.0365797274812	0.0554403652102	0.220837878028	0.293752658449	0.202524858592	0.108946429811	0.00195745632993	0.00501257917681
r	0.0442646104364	0.0304499441604	0.0388294817367	0.123563537676	0.218308272816	0.292625132864	0.195879876604	0.0323659078433	0.0237132577256
e	0.0347122151455	0.0290738043868	0.0332747982456	0.086074069892	0.176227134272	0.290006710955	0.254391478868	0.0481713916144	0.0480684269085
k	0.0365381293818	0.0292304981289	0.0293019620819	0.0614827302973	0.125077278091	0.250195223652	0.278741429623	0.139849702871	0.0495830243028
a	0.0329957217939	0.0251048527096	0.0235944063606	0.0470788264324	0.0965223593637	0.211019227884	0.263204526541	0.19031005429	0.110169996768
n	0.027036762598	0.0244571229032	0.0249400581202	0.0416181571441	0.0864774217879	0.199128259295	0.28626210218	0.16674943143	0.143330682256
a	0.0240558625327	0.0232084673011	0.0242957657067	0.038202509048	0.0799999612626	0.187416089765	0.280170860727	0.223483800477	0.119166680752
v	0.0285902655109	0.0252194604337	0.0240075432356	0.0366116763493	0.0640003050875	0.142535071255	0.221711160242	0.343004783492	0.114319760251
r	0.030887152837	0.0774365771446	0.111190854745	0.131779312116	0.0476832250292	0.083552529085	0.129654600081	0.310698603831	0.0771171600837
è	0.029537447279	0.0957533647149	0.143334249582	0.163443227372	0.0441214390097	0.0747608970283	0.119846356694	0.13787208061	0.191330943361
t	0.0283815724263	0.047924926905	0.0626481085273	0.075393338124	0.0467449806699	0.0914624956761	0.157565645565	0.20639173687	0.283487227787
s	0.0274563124754	0.064296658635	0.0739882301758	0.113719308375	0.0672550545566	0.0805589852254	0.125236413188	0.250183525623	0.197305535929
i	0.0249919634918	0.0725908318783	0.0820494587253	0.126921688458	0.0700942608522	0.0623317244085	0.0753731497293	0.177487625208	0.308159301976
</S>	0.0225671067459	0.0500473844391	0.0548098523626	0.077620237729	0.0498512644261	0.0492433662043	0.0580332608646	0.175114777604	0.462712750988
