 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.99957345	0.000252368015	4.730103925e-05	7.91505276e-05	4.963059e-07	4.653824735e-05	5.9874158e-07	3.7669392e-08	2.21600695e-08
f	0.787609136667	0.202396493048	0.00768296076592	0.00209860987427	1.94041595667e-06	0.000209870204017	9.2268976e-07	1.83316169333e-08	1.172214382e-08
è	0.708123598889	0.278607894349	0.010230636163	0.00277188244332	2.24403952889e-06	0.000262950117649	7.3077552e-07	1.57229592444e-08	1.89292055933e-08
n	0.775308232963	0.22016615145	0.00350560709533	0.000931017579007	8.28187731963e-07	8.7842314393e-05	2.71217128667e-07	1.40916478048e-08	2.12031227844e-08
e	0.562611690988	0.43482782715	0.00218934626511	0.000340977141002	3.40320539654e-07	2.97545512643e-05	9.68915885557e-08	4.94517574493e-09	7.2145323048e-09
t	0.313235933663	0.656788342383	0.021512784855	0.006045062049	0.000400182842597	0.00200241407135	1.53289788532e-05	1.39176410016e-08	2.9874324916e-09
e	0.191695421221	0.749724164128	0.0468244216183	0.00851199291633	0.000542452346199	0.00268113391712	2.04564938511e-05	1.72081950672e-08	3.29701023053e-09
k	0.14271377374	0.671691571376	0.0961115572061	0.0768829562054	0.00804066328073	0.00447436233237	8.4845155517e-05	2.93200929089e-07	6.57721921018e-09
a	0.104673231247	0.491997580459	0.255276282402	0.130536355402	0.0108606279602	0.00654809024412	0.000107330125239	3.9328241703e-07	8.10413907367e-08
o	0.0962069470823	0.341159970153	0.436984474134	0.114218635134	0.0058549498534	0.00553488804804	3.9558108813e-05	1.51598916343e-07	4.15558710246e-07
l	0.0727528106941	0.209673710051	0.401016778045	0.257856921711	0.0444966436178	0.0139584048493	0.000175207556604	6.73882470288e-05	2.16016507008e-06
à	0.0488625285647	0.127846680017	0.305206589348	0.39900794057	0.0938340378726	0.0243861812831	0.000761682628868	9.13970956763e-05	2.98995305669e-06
d	0.0384809948549	0.100435766672	0.283889609783	0.321812016857	0.133534595958	0.120690723761	0.00112121314296	3.27605409254e-05	2.34421348556e-06
r	0.0230350766183	0.083983512224	0.275408906594	0.301481708952	0.128523485319	0.186839721254	0.000714041589653	1.19080227085e-05	1.68149817852e-06
o	0.0230338752061	0.0650645457413	0.224516412198	0.378903889651	0.145002785106	0.133946227085	0.0294477101052	7.58859476028e-05	8.70711574284e-06
m	0.0244539960687	0.0453858925804	0.130965027399	0.386011009884	0.218842578369	0.153656355695	0.0394195190017	0.00116434710587	0.000101261786248
b	0.0152123170229	0.0285783033601	0.104060082466	0.388789743295	0.211432799456	0.236716148565	0.0136201731972	0.00146417674496	0.000126232255283
ì	0.019068346341	0.0259135332867	0.085393380822	0.343264291098	0.174158709819	0.206089672855	0.133483973962	0.0119226597913	0.000705416801628
k	0.0257964631137	0.0355275484289	0.0660251559407	0.275136483699	0.18085942994	0.225566704285	0.174084961654	0.0160068657971	0.000996368047209
e	0.0332195447046	0.0436784914763	0.0611301769802	0.212681861233	0.157602551647	0.257037284762	0.213471624218	0.0169843161324	0.00419414082907
a	0.0389958032349	0.0430951704921	0.0509073949934	0.121443900411	0.0963139522157	0.152910280587	0.309459738073	0.173877797044	0.012995931943
p	0.0274990170783	0.0585724268307	0.0564579183311	0.118820326804	0.0855943274052	0.199874269196	0.188905691024	0.250313012348	0.0139629503143
ò	0.0190263146928	0.0590869786102	0.053646039777	0.113706780268	0.0776748858017	0.215479099065	0.139458888675	0.241519677449	0.0804012817714
t	0.0180270795643	0.0340410752034	0.033237290259	0.0666578700893	0.0510635352672	0.115397705688	0.171324066225	0.35196921915	0.158282127257
t	0.0179823575214	0.0510741944011	0.0395462334197	0.0901672720298	0.0580350517557	0.150979738563	0.131394973742	0.347682596383	0.113137583419
u	0.0202565858405	0.056472521467	0.0411327678066	0.0918122883433	0.0554731705852	0.149147575188	0.088240862914	0.309185205461	0.188279045473
</S>	0.0225156154203	0.0406048457335	0.0331775889033	0.0598303106717	0.0412696752926	0.089912346094	0.075141026457	0.321829927731	0.315718687737
