 	le	melanzane	vogliono	girate	</S>
i	0.99391385	0.0057775125	0.0003003768925	7.9883214e-06	2.959719e-07
m	0.963942316667	0.0307523848333	0.0049043820925	0.000400374201067	5.51800933333e-07
a	0.909616305556	0.0830577016111	0.0067939294975	0.000531300957732	7.82814477778e-07
r	0.778547848519	0.189361600537	0.0297303519658	0.00222625454329	0.000133970634626
a	0.54640078284	0.400151366846	0.0504778449886	0.00279175732956	0.000178270592189
n	0.317871620947	0.616410388949	0.0596362526629	0.00562760125832	0.00045415544471
g	0.449326646982	0.46734832765	0.0748579358876	0.00768983108611	0.000777297648237
i	0.472484302327	0.26745994055	0.249833840296	0.0096188600287	0.000603106382746
à	0.190798237442	0.32174894685	0.450232446765	0.0341883183429	0.00303207712758
n	0.103285675814	0.307017602283	0.546036632255	0.0383023434476	0.00535776650919
e	0.0734314732713	0.221909927428	0.649979840752	0.0446707504825	0.0100080196364
i	0.0546514157571	0.138635929143	0.572451140251	0.212034332161	0.0222271828788
t	0.112922795252	0.163301356381	0.32621266775	0.31510436072	0.0824588486263
è	0.128750764084	0.164881799794	0.20040848025	0.38092109024	0.125037914209
l	0.0741945716947	0.096565407598	0.248223530083	0.44024953008	0.140766982736
u	0.0624666992316	0.0774325401993	0.221840486694	0.47660727336	0.161653017579
n	0.0511901810772	0.0577191510664	0.134700840898	0.51620114112	0.240188692526
e	0.0407734656924	0.0442395213555	0.0945484162993	0.472129273707	0.348309317509
v	0.0739393532308	0.0415153727852	0.0599004317664	0.485904737902	0.338740102503
o	0.0806583710769	0.0362154089284	0.0439242679221	0.458245805967	0.380956140834
t	0.0488947720256	0.0241382919761	0.036605945974	0.468204741989	0.422156263611
i	0.0402529450085	0.0213723386587	0.0323536263247	0.43976199733	0.466259121204
m	0.0365266690028	0.0233657928862	0.0326756151082	0.363284092443	0.544147840401
m	0.0330951623343	0.0150044828621	0.0411581987027	0.503159440814	0.4075827068
è	0.0304833264448	0.0066101864207	0.0497102405676	0.496157710271	0.417038542267
n	0.0304365564816	0.0114704467069	0.0476705335225	0.378828843424	0.531593614089
e	0.0315097788272	0.0246951322356	0.0470423591742	0.332893187808	0.563859524696
</S>	0.0356669244136	0.0319492211178	0.0459941030871	0.260020088904	0.626369662348
