 	le	melanzane	vogliono	ee	girate	</S>
t	0.99895825	0.00046328087	0.00056670905	1.17044863e-05	9.36288105e-08	2.6878185935e-08
e	0.985680233333	0.0140994770033	0.000215699738567	4.62622437633e-06	3.42583808667e-08	9.29136986833e-09
s	0.805685154444	0.116733302334	0.0464586518348	0.0310381403652	8.25015556707e-05	2.29151471389e-06
m	0.747709178148	0.137564325778	0.0724823316116	0.0421299912551	0.00011101916289	3.14242473796e-06
a	0.699565236049	0.237780833593	0.0475532868705	0.0150612643984	3.81399575367e-05	1.19959946265e-06
r	0.442635432016	0.460043687864	0.0829634242902	0.0138570476461	0.000241005678086	0.000259359631871
a	0.249425889005	0.505779772621	0.228353318097	0.015786817082	0.000308852351195	0.0003453815229
n	0.129459268002	0.48536337754	0.358693766032	0.0217920255607	0.00182022144223	0.00287139838658
g	0.294415092667	0.322687265513	0.290622158677	0.0848757371869	0.00350463604741	0.00389513804219
i	0.334983784222	0.192881164838	0.303344462892	0.164620952396	0.0026703412358	0.00149933864073
à	0.130690979741	0.217504154946	0.401041310964	0.245990780799	0.00402876066527	0.000744040140243
n	0.0667272565803	0.173290248315	0.457053970321	0.297017646933	0.00494237768842	0.000968537660081
e	0.0473457505268	0.101176179438	0.434518110107	0.390958238978	0.0215151041961	0.00448664695336
t	0.0582596035089	0.0969371798127	0.324104016702	0.394367329659	0.062222080732	0.0641097613178
è	0.0628042211696	0.0924036992709	0.250974922234	0.38051840322	0.120461870244	0.0928368551059
l	0.0430174203899	0.0627030310903	0.209952340745	0.45958870774	0.140587596748	0.0841508863686
u	0.04175763013	0.0551932023634	0.169081751582	0.38124103258	0.250511615583	0.102214755456
n	0.04158976671	0.0469298907878	0.101816601861	0.28838442086	0.380223788528	0.141055525152
e	0.0352785279033	0.0377415202626	0.0693101906203	0.220418470287	0.455400179509	0.181851118384
e	0.0355977283011	0.0371007934209	0.0535193715401	0.152452960096	0.567429926503	0.153899246128
e	0.038872691767	0.0400598011403	0.0508319598467	0.130283471365	0.622011542168	0.117940530376
v	0.0499793262557	0.0476795627134	0.0401527619489	0.129119771788	0.599443680723	0.133624865125
o	0.0478894947519	0.0442632619045	0.0297006713163	0.111703670596	0.516042206908	0.250400681708
t	0.0336374582506	0.0290064613015	0.0262295057721	0.0864887268653	0.477337998969	0.347299840569
i	0.0298774384169	0.0247607711005	0.0252226965907	0.0707569999551	0.430882189656	0.418499886856
m	0.029848391139	0.0249588867002	0.0263592215302	0.057220748985	0.380237036552	0.481375705619
m	0.0340508783797	0.0165495691801	0.0333878958434	0.0442982923283	0.530683925517	0.341029421873
è	0.0342322377932	0.0091238420067	0.0379489499478	0.0359577974428	0.537780101839	0.344957070624
n	0.0297061139311	0.0144057503356	0.0329100809826	0.0536072044809	0.42603925728	0.443331586875
e	0.0305676876437	0.0250311584452	0.0331322619942	0.0598758754936	0.371212019093	0.480180972292
</S>	0.0338711218218	0.0309234567226	0.0356830409971	0.0526732837468	0.289496844546	0.557352236146
