 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.53340338	0.463534845	0.00266849543	0.000363873459	2.09979114601e-05	6.98921301845e-06	1.235783871e-07	1.2533966918e-06
n	0.466851146667	0.422829711667	0.0617528420967	0.0480364218157	0.00050028090346	2.90814690185e-05	8.91529004333e-08	4.19901447467e-07
è	0.372771405556	0.243293387222	0.293750750699	0.0892662252719	0.000881509981153	3.65240116295e-05	7.97743991444e-08	1.50086248156e-07
r	0.210006498519	0.314437922407	0.411568983566	0.063253491424	0.000695082593718	3.74097471665e-05	1.19869295381e-07	4.89725492719e-07
k	0.344927489506	0.378287104136	0.246696617855	0.0296374096413	0.000412973204239	3.76391644142e-05	1.38340185127e-07	5.94746084706e-07
e	0.349300644169	0.275305476379	0.280086072618	0.0950270907138	0.00026783353108	1.26074377401e-05	5.49243016423e-08	2.01505645702e-07
s	0.21400343239	0.19586051046	0.406076640873	0.173406270238	0.010156515787	0.000490571728157	5.86582899715e-06	1.82640212234e-07
e	0.172776967463	0.15362806682	0.351281960291	0.305163406746	0.0164881992623	0.000653314740386	7.86807819905e-06	2.15118214078e-07
s	0.122072692488	0.128168955607	0.33612183343	0.373217708915	0.0382075730874	0.00182589831113	0.000368781523266	1.65522729147e-05
e	0.102271788496	0.114196357869	0.288083491143	0.380878352972	0.111680201029	0.00234951274704	0.000502473755089	3.78111186382e-05
s	0.0740611871653	0.082897038623	0.220778757048	0.452574997657	0.155568780343	0.00816590089235	0.0042293781657	0.00172393763388
e	0.0595263143884	0.0661426472077	0.173898925683	0.388680692552	0.289203456781	0.0145213149641	0.00565415367523	0.00237246967796
t	0.0503470334628	0.0534499717359	0.112876527228	0.335103457517	0.395981618927	0.0226191023214	0.0119974011784	0.017624886026
t	0.0349651281543	0.0357171013786	0.0965886577427	0.420009555839	0.352929029642	0.0207729270828	0.0139987811261	0.0250188255087
à	0.0266264023848	0.0225454232595	0.0834067425809	0.393001728613	0.430383296547	0.0272849610033	0.0054977015087	0.0112537324696
s	0.0308663647949	0.0263454580865	0.073830937527	0.283265709538	0.511838188849	0.0551592026678	0.00787526056957	0.0108188306232
t	0.0207727035316	0.0203132030288	0.0558684488423	0.285123396513	0.554940539616	0.0441580813659	0.00806995900986	0.0107536245744
e	0.0209669497772	0.0212278966763	0.0396940136141	0.222895455504	0.535003986539	0.130890497599	0.00353676112329	0.0257844178915
a	0.0264418375924	0.0267623908921	0.0368578048714	0.119576338501	0.399322655513	0.3122171692	0.0442855643411	0.0345362392972
n	0.0415042621975	0.032129785964	0.0478440276238	0.0897749095003	0.308760731838	0.358723063067	0.0811958427804	0.0400674014324
k	0.0440085447325	0.0308739433213	0.180693282541	0.190907709833	0.224029840613	0.221888700689	0.0516173970601	0.0559806081441
ò	0.0242247105775	0.0194300524404	0.204191606847	0.203642163278	0.162057113538	0.15089834323	0.110189990487	0.125366058715
r	0.0221857058592	0.0147552544801	0.0843668032823	0.097702440426	0.199925177846	0.285050591077	0.136117181829	0.159896872905
a	0.0270899186197	0.02059383616	0.0526126327608	0.066184736142	0.183391732615	0.293848800359	0.068008260943	0.288270087635
m	0.0689028588732	0.0408359353867	0.0403352132536	0.0716601253807	0.134038440872	0.20957331012	0.0989680623143	0.335686072545
a	0.0798499762911	0.0429204044622	0.0299405080845	0.0667501161269	0.106776293624	0.172888806707	0.187628847438	0.313245050848
r	0.0466745927637	0.0338952088207	0.0282292046948	0.0501974210423	0.0819155058747	0.135647958902	0.272393565813	0.351046510283
è	0.0357648382546	0.0307240069402	0.0276066952316	0.0445837366808	0.0733013079582	0.123406449634	0.319700415271	0.344912536761
o	0.0252156620849	0.0233761919801	0.0227028347439	0.0291224818936	0.0463688003194	0.0996957332113	0.333204108424	0.420314185587
</S>	0.0222736500425	0.02137541149	0.021178052372	0.0248857879468	0.0384900796597	0.0890051166056	0.336912594212	0.445879292794
