 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.48427328	0.432791125	0.08258668	0.000345927703	1.91292425e-06	8.60464079e-07	5.283630817e-08	1.0861618622e-07	1.396208336e-08
e	0.540590213333	0.352010658333	0.107079276667	0.0003186144938	8.7608108e-07	2.90835745847e-07	1.78325877633e-08	3.644806327e-08	4.70321571333e-09
t	0.329931861111	0.455162039444	0.201992362222	0.0113400370441	0.00156366613672	9.99320251546e-06	3.78214238478e-08	1.31738530733e-08	2.02066082444e-09
i	0.193152031704	0.438639886481	0.350561030741	0.0155489366814	0.00208483283662	1.32475758668e-05	4.49389719826e-08	5.9657133911e-09	1.24953308815e-09
p	0.146160985235	0.40273594216	0.41773634358	0.0172557998938	0.00965990906992	0.00644585760365	5.13258667303e-06	1.6706099897e-08	1.56150199427e-08
à	0.115258458412	0.32397626072	0.384638864527	0.154789542298	0.0127396287566	0.00859033452337	6.83574396268e-06	2.34656864657e-08	4.68063376476e-08
s	0.0857358994707	0.265614526907	0.423183638176	0.215072712433	0.0073114094522	0.00307869127994	3.04312405923e-06	2.07978363219e-08	4.29776482825e-08
t	0.109349739824	0.210888770969	0.570375956059	0.102715051811	0.00542541878407	0.00124259492721	2.41098391974e-06	2.6275987774e-08	1.55647299608e-08
a	0.103357223275	0.11244140899	0.476951868686	0.269628049937	0.0371478157614	0.00047207873297	1.50077216325e-06	3.64783809247e-08	1.57764841203e-08
ì	0.0607759830917	0.0758108846633	0.226881904229	0.537070909979	0.0983432652538	0.00111626321766	6.26240711083e-07	3.56878773082e-08	1.32695008707e-07
t	0.0571373163639	0.0724856265544	0.153350152743	0.61565264666	0.0995477230846	0.00181966973922	3.90923743703e-06	2.37062061444e-06	5.91944486236e-07
e	0.0773253871213	0.0868955155181	0.130683028914	0.53776139222	0.157410142362	0.00990914931307	1.0214481979e-05	3.40069832148e-06	1.76896259541e-06
l	0.0947202807071	0.0957383338394	0.124136477638	0.40068533074	0.214544670787	0.069749895771	0.000404025851993	1.33598093572e-05	7.6279223318e-06
e	0.0867399502357	0.0846193289465	0.106865101213	0.296505920247	0.245157903596	0.17929611859	0.000755845083998	2.16523811191e-05	3.81581501106e-05
à	0.0584429954119	0.0582953273155	0.0674440167377	0.210936636749	0.320566777865	0.280476146197	0.00375901409467	1.87369637064e-05	6.03197567035e-05
l	0.0429958584706	0.0428159284385	0.0480934025792	0.17250549225	0.324711105955	0.362208268732	0.00579045199822	0.000155405059902	0.000724080268901
a	0.0566308894902	0.0559638068128	0.0593736468597	0.138460727417	0.263336265318	0.382983496244	0.0406288372994	0.00117536018663	0.0014469514563
t	0.0666555498301	0.0585566309376	0.0667053022866	0.110318162472	0.200150818439	0.405612738748	0.0715175724331	0.00596548322888	0.0145177447521
o	0.0710952779434	0.0601999389792	0.0700895074289	0.0985153761573	0.168107916146	0.378896322916	0.119233710811	0.0144175145763	0.0194444711507
n	0.0665918083145	0.0623353536597	0.066480855143	0.0859229073858	0.130654428715	0.295583484305	0.202440533604	0.0259202731921	0.0640703552836
ì	0.0496296004382	0.0479911385532	0.0498013910477	0.0645255357953	0.096853412905	0.235934368102	0.339961151201	0.0275461197307	0.0877572670945
c	0.0471821504794	0.0466193441844	0.0474185003492	0.0580299769318	0.0830152143017	0.185234089367	0.4647400504	0.0198986859102	0.0478619920315
h	0.0431922301598	0.0346236683948	0.0442933567831	0.0484818279773	0.0674096224339	0.155931836456	0.4491523268	0.124142769303	0.0327723283438
a	0.0330635253866	0.0219528094649	0.0344728199277	0.0338265633258	0.0440933931446	0.101494568819	0.343065338933	0.262119449768	0.125911466115
v	0.0245098614622	0.020163466155	0.0250076063092	0.0254040094419	0.0308798473815	0.0585132496063	0.248768136311	0.304041199923	0.262712585372
à	0.0204168488207	0.0182344317183	0.0205091981031	0.021186454814	0.0249032094605	0.0420193588688	0.207386852104	0.298196679974	0.347146965124
l	0.0206819466069	0.0186339899061	0.0205136833677	0.0212141372713	0.0239241644868	0.0353294712896	0.184176687368	0.270574609991	0.404951305041
o	0.0248517852023	0.0229320469687	0.0246951364559	0.0251951574238	0.0270670384956	0.0346513497632	0.145158672456	0.233325966664	0.462122818347
n	0.0279440194008	0.0272142713229	0.028007107152	0.0284595974746	0.0296757764985	0.0342361432544	0.110534237485	0.219478402221	0.494450409449
t	0.0577535558003	0.0200040521076	0.0339940330507	0.0312305831582	0.0332247758328	0.0434173477515	0.107806357162	0.34548012074	0.32708912515
a	0.0699493252668	0.0201691980359	0.0384105480169	0.0344301337194	0.0364341509443	0.0476706052505	0.0905956737207	0.352820486913	0.309519850383
</S>	0.0521718726334	0.0274840480179	0.0366553180084	0.0347505783597	0.0359634624722	0.0423176766253	0.0770912268603	0.246287598457	0.447278225192
