 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.978177025	0.0217937977	1.5568177e-05	9.4075831e-06	2.29751207e-06	1.8824613e-07	1.34202305e-06	3.94045125e-07	1.5236421e-08	7.29975985e-09	3.34842565e-09
v	0.939385391667	0.0297636452333	0.025989588915	0.00284258828443	0.00197230670347	2.444611097e-05	1.97455359167e-05	2.329530575e-06	1.4708195e-08	6.339918201e-09	2.34630087e-09
ò	0.682198020556	0.276014627744	0.0352990249383	0.00379848814714	0.00262887451842	3.26061639033e-05	2.56091596889e-05	2.78772019233e-06	1.65281716667e-08	2.95293178467e-09	1.98573617667e-09
e	0.320386368185	0.646455542581	0.0308022102794	0.00139575395471	0.000928932433407	1.31579885478e-05	1.70850102796e-05	9.63383164777e-07	1.39597851889e-08	1.88109546156e-09	1.91975994556e-09
n	0.140710193395	0.78828938086	0.0677080167598	0.0016169194049	0.00146320072114	6.31218998493e-05	0.00014845624276	7.35007654926e-07	9.53122302963e-09	8.2188690052e-10	7.18300281287e-10
ì	0.126890067132	0.745718060287	0.12237023892	0.00291994850163	0.00179485847371	8.57497746164e-05	0.00022030292092	7.94134884975e-07	1.29110823432e-08	3.15790131351e-09	4.58516183986e-09
m	0.134149682377	0.505763830096	0.27766998964	0.0671599486339	0.0149558334579	0.000128839042872	0.000144738266973	2.69850341283e-05	1.64678239781e-07	5.41015343784e-09	6.07461296329e-09
e	0.096580195459	0.256448703365	0.381533603213	0.236049246211	0.028868689486	0.000334746814291	0.000148449758991	3.61351647094e-05	2.14873429927e-07	3.61589631261e-09	2.79879073776e-09
g	0.123881953153	0.137624473455	0.327751194404	0.380394905404	0.0267086194953	0.000838755584764	0.00116864403633	0.0016237144149	7.67814336664e-06	1.68142792709e-08	1.86045011259e-09
r	0.245719994384	0.072599232485	0.253258981468	0.399645725135	0.0231749961651	0.00101839924492	0.00154285934544	0.0030213590383	1.83714697889e-05	4.86588154236e-08	2.23521093753e-09
a	0.230594498795	0.056640041495	0.197295123823	0.357940388378	0.095588357055	0.011729990865	0.0481677463485	0.00202854190277	1.51391045963e-05	1.31900258475e-07	2.97658680792e-08
m	0.103769710265	0.0559983888317	0.201030301274	0.414207909459	0.141605419018	0.0168986212883	0.0643018535828	0.00210882399092	6.51353821988e-05	1.37561718328e-05	6.42023426931e-08
m	0.233193393422	0.0398411776106	0.158510840425	0.442702613153	0.0862162696727	0.0110435680961	0.0231059406609	0.00387090169697	0.00149638725073	1.85552642776e-05	3.64136570898e-07
è	0.272822673141	0.0293628212035	0.0856257248083	0.311772841051	0.132965096558	0.0166373826987	0.14156000822	0.00730291956566	0.00194047124024	9.63819642587e-06	4.72711720299e-07
n	0.10845683638	0.0318676317345	0.0769431396028	0.22907487035	0.254321618853	0.0851246575662	0.20343829274	0.0100432558552	0.000721318506747	8.19223047529e-06	2.33434076766e-07
a	0.04868322546	0.0268512922448	0.0632305198676	0.171623700117	0.263541712951	0.193816172522	0.216077744247	0.0158441472851	0.000323351135582	7.95048415843e-06	2.17508312255e-07
m	0.05593150182	0.0370942917483	0.0757318466225	0.181202770039	0.21918079765	0.164161587507	0.199151669082	0.0587272924284	0.00687491227519	0.00188434632839	5.89988459174e-05
a	0.06018031594	0.0421051285828	0.0804452468742	0.180409710013	0.187076039217	0.120612045836	0.219470000694	0.0975143041428	0.00948565582506	0.0026087228328	9.28297353058e-05
i	0.0361075383133	0.0305576998609	0.0456581042914	0.087911966671	0.135123216406	0.194093055279	0.359184366898	0.102852238048	0.00644289700835	0.0019751299676	9.37646917686e-05
a	0.0302712791044	0.028839411287	0.0356453160971	0.056464777557	0.107456565469	0.24502257176	0.343149455633	0.143903932683	0.00677782116945	0.0021025165892	0.00036634330059
n	0.0302802107015	0.0303528217623	0.0350738050324	0.051292243519	0.115507411823	0.264719610587	0.280858591878	0.182135940894	0.00636854008982	0.00264508856307	0.000765729316863
g	0.0422374592338	0.0245234297541	0.0418282840108	0.0865875568397	0.109947187274	0.186578196196	0.172820161059	0.309390640298	0.0218652015633	0.00244735125436	0.00177452380562
r	0.0374979838779	0.0121578698914	0.0342550710036	0.0998348162799	0.074123230758	0.0666101105653	0.0593353048863	0.525140696766	0.0880308338544	0.000934657644787	0.00207943040187
à	0.0211238877593	0.0114640617705	0.0216233956679	0.0631219340933	0.062092978586	0.114912576022	0.154420482395	0.446733424255	0.0955353426181	0.0069104459416	0.00206148933396
m	0.0234777455864	0.0201726179235	0.0254288472226	0.0445976346978	0.071387974862	0.191115685341	0.245075580798	0.257250460085	0.0650755255394	0.0490907033139	0.00732725534465
m	0.0258706128621	0.0168461538745	0.0255713367409	0.0583085768993	0.0621966526207	0.12827425478	0.142996213833	0.272270390028	0.202699098513	0.056816770738	0.00814997939488
a	0.029538196954	0.0188561438582	0.027830824247	0.0633034922998	0.0504694042069	0.07488919126	0.105556698178	0.253206210009	0.319323932838	0.032689770546	0.024336180745
t	0.0326349179847	0.0265755332861	0.033541337749	0.0473329784333	0.048679919069	0.0625836017533	0.0957844663927	0.200601443336	0.316446927613	0.092248774182	0.0435701415817
a	0.0384865676616	0.0339191910954	0.040198019583	0.0464904254778	0.0513534263563	0.0540721685844	0.0728075204642	0.168980933112	0.291511559204	0.127655408061	0.0745248218606
d	0.0376619178872	0.0354033623651	0.0385300185277	0.0416108688259	0.0463217211188	0.0506077295281	0.0675639918214	0.138157823037	0.269666376401	0.172560782687	0.101915437287
e	0.0319401549624	0.0304506797884	0.0324796968426	0.0343655826086	0.0384371907063	0.0402819305094	0.0500427109405	0.114123153012	0.233842982134	0.222114750896	0.171921182429
r	0.0309265336541	0.0288740615961	0.0313865116142	0.0329136958695	0.0354846825688	0.0328870081698	0.0407908333135	0.098195273004	0.231060660711	0.244591843632	0.19288888081
f	0.020705693418	0.0171038724087	0.0226396995381	0.0310031982898	0.0268715808563	0.0154216183366	0.0170961409578	0.138979164335	0.422435286904	0.194040148877	0.0937035679367
ù	0.0152691646727	0.0126676923462	0.0175156075127	0.0275117117633	0.0210013506188	0.0154895793922	0.0213480371726	0.125520498112	0.418998065635	0.222302750626	0.102375520312
m	0.0185216315576	0.0172444964487	0.0195293705042	0.0231558965878	0.0220147702063	0.0235330367974	0.0308916353909	0.0700790473707	0.220333195212	0.357698186875	0.196998723437
