 	io	voglio	che	Maria	venga	qui	</S>
e	0.91541808	0.084568429	1.28654495e-05	2.79115745e-07	1.53962575e-07	1.16117465e-07	2.5009349e-08
v	0.881130546667	0.111515396333	0.0073295671675	1.47560641683e-05	9.10976194833e-06	5.66428675e-07	2.47843899e-08
ò	0.676433475556	0.313644838778	0.00988881245583	1.98182234228e-05	1.23202422828e-05	7.03215377333e-07	2.60978275333e-08
t	0.395760451852	0.598055089593	0.00617045588528	8.37314817427e-06	5.09637826093e-06	5.02834728111e-07	2.55618437111e-08
è	0.266941007284	0.725300373198	0.00774564796176	8.29408472476e-06	4.06505278698e-06	5.4520343937e-07	4.40562011037e-08
l	0.193224895761	0.770784991066	0.0359780086539	7.67962047492e-06	3.91888856233e-06	4.20070843123e-07	5.06663042346e-08
o	0.150195950254	0.596895147022	0.251829466218	0.000902343568725	0.000176485885321	4.89877517708e-07	6.30056086115e-08
n	0.116600701751	0.372038799007	0.500680122073	0.00820009228958	0.00246548679511	1.44468169592e-05	3.16753386204e-07
a	0.083915851917	0.244706891336	0.544407740691	0.112904885763	0.013999663265	5.94405556531e-05	5.53615972873e-06
r	0.110275031972	0.187829025445	0.506819396897	0.141958441354	0.0195537314217	0.0319924214852	0.00157198809758
t	0.413956990657	0.152592855148	0.329560352299	0.048486054016	0.0104665933846	0.0427183241384	0.00221884058586
i	0.485071506886	0.126047915049	0.3064521441	0.04106438547	0.0239925913722	0.0152286214228	0.00214282514862
e	0.209898094629	0.107720911683	0.3191556447	0.17781990849	0.173054127124	0.0100670378743	0.00228429868287
M	0.155262380543	0.0915950272277	0.169472711567	0.198524827153	0.202730020775	0.178150518291	0.00426452452762
a	0.136830027514	0.0851745764092	0.113454867189	0.140554676707	0.156033698658	0.273917712764	0.0940344265092
r	0.0629968365047	0.0490720204697	0.0889506923963	0.121427932136	0.142712867886	0.349307810921	0.18553184217
ì	0.0385353255016	0.0369897248232	0.0785713057988	0.139561740612	0.170747524295	0.389091450307	0.14650295239
a	0.0292377451672	0.0302995742744	0.0574933715996	0.190115833537	0.298155574765	0.250179766769	0.144518142463
e	0.0265517227224	0.0276352584248	0.0426267178665	0.124330458846	0.252681718255	0.274432642256	0.251741487488
t	0.0249532402408	0.0224776424749	0.0280025814555	0.057734025472	0.116991818352	0.515547397419	0.234293319163
t	0.0457140200803	0.0156315274916	0.0156972974518	0.019322569166	0.0393650648607	0.756356432473	0.107913101721
ù	0.0525189916934	0.0161892754972	0.0148070819506	0.0182237022073	0.0344006480969	0.654295677491	0.209564612574
</S>	0.0367299058467	0.0186267197486	0.0184256189753	0.0267382861036	0.0489590540484	0.496146638746	0.354373756287
