 	sono	stato	sempre	poveretti	</S>
ì	0.97403025	0.02569919215	0.00026032984115	9.070779942e-06	1.12076876e-06
m	0.684247463333	0.315325868383	0.000419743094483	5.00114160867e-06	1.94442419333e-06
e	0.346667304444	0.652850189461	0.000476795760161	3.62456717789e-06	2.14427449778e-06
s	0.209682088148	0.78891807982	0.00139761008205	1.5609994343e-06	7.2977220726e-07
t	0.091150825716	0.90640670994	0.00244000186068	2.18279231143e-06	3.38630777087e-07
a	0.106981014905	0.872368823313	0.0206312649536	1.81739312038e-05	7.83614225696e-07
m	0.162315114968	0.793857327771	0.0416678096512	0.000711870809401	0.00144792052028
m	0.109430323523	0.82476189259	0.0627432532171	0.00105903459647	0.00200547680676
è	0.135734143041	0.742932814197	0.119928881072	0.000588508758823	0.00081561803892
n	0.185510444347	0.616135751399	0.171335620357	0.00266865968627	0.0243495030496
a	0.152144211449	0.4825735838	0.316348890119	0.00783568022876	0.0410976216832
p	0.116642239483	0.276806675933	0.47856763004	0.0442877647429	0.0836957012277
à	0.079096932161	0.155633413311	0.480012203347	0.113546294914	0.171711163743
n	0.081734847387	0.11227230777	0.531707861116	0.112848671638	0.161436333248
t	0.0893696224623	0.167187879257	0.604460687039	0.0576706292127	0.0813112267493
a	0.0767920108208	0.170468420752	0.445308982346	0.129738341738	0.17769225925
t	0.0548276889403	0.0885072652507	0.239960247449	0.268186813913	0.348517953083
e	0.0455700949801	0.0589162807502	0.15262929915	0.396232301304	0.346652001028
c	0.0397136989934	0.0445900452501	0.0962061863833	0.452300290435	0.367189767009
h	0.0248358286645	0.0485117150834	0.0932444354611	0.532603263478	0.300804742336
ù	0.0188182348882	0.0487698200278	0.0916073798204	0.562083337826	0.278721220779
d	0.0209635819627	0.0313812270093	0.0635759946068	0.455773562609	0.42830562026
d	0.0171551881542	0.0281517716698	0.216450101536	0.419943887536	0.318299037087
h	0.0111718898847	0.0217361072233	0.323341937179	0.513942485845	0.129807571029
i	0.0159940839616	0.0194069144078	0.191943953726	0.512119305282	0.260535718676
</S>	0.0215730184808	0.0236703212039	0.113330033863	0.411631782641	0.429794809338
