 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.98967588	0.0100769759	0.0002386158575	7.90794315e-06	4.98974035e-07	4.5886872e-08	8.4402717e-09	7.94249805e-09
m	0.949968193333	0.0434395256333	0.00524076190417	0.00127694872082	7.4007752935e-05	5.13701042333e-07	4.19607541333e-09	4.26146661667e-09
a	0.866241564444	0.122271548544	0.00968711496806	0.00170066812204	9.84182626583e-05	6.56894484444e-07	2.84147951778e-09	2.52202323889e-09
r	0.708196901481	0.252484379515	0.030505262656	0.00860206805578	0.000208452782566	2.88931683181e-06	5.07709251726e-08	3.41720921296e-09
a	0.47604642716	0.465126136505	0.047675985552	0.0109026747867	0.000245095499215	3.6263878998e-06	6.61137674242e-08	3.20681728765e-09
n	0.27453073372	0.649660645502	0.0622555748507	0.0134422720304	0.000103192548098	7.2063702558e-06	3.73569434841e-07	5.11189097922e-09
g	0.458025922573	0.470938024501	0.0558206069502	0.0151359103435	6.91923860327e-05	9.8287919186e-06	4.9086525828e-07	5.85915322641e-09
i	0.495814426191	0.248568624167	0.245886695983	0.00950587344783	0.000218066135344	6.1122220062e-06	1.85007688093e-07	6.89748764214e-09
à	0.196110924064	0.291908781389	0.463863821994	0.0468567881493	0.00125568329178	3.92128546873e-06	1.10839421364e-07	1.2762338214e-08
n	0.102254954688	0.327582493796	0.506471053998	0.0613151017164	0.00237166043059	4.43023775624e-06	3.43379960455e-07	1.24805304047e-08
e	0.0659286425627	0.264555331265	0.551922664666	0.113037477905	0.0045493548102	6.11488658541e-06	4.32323190152e-07	1.10597558016e-08
è	0.0400372268542	0.175597313755	0.517489131555	0.252224752635	0.0146354719367	1.45087178618e-05	9.09500916717e-07	6.98348918267e-07
n	0.0546304556181	0.144816184585	0.545766870518	0.233836170878	0.0209122573122	3.08801126206e-05	6.05791773891e-06	1.15573445276e-06
e	0.0737962035394	0.117892223528	0.476105480173	0.269639266959	0.0603120991041	0.00220616114421	1.6009078913e-05	3.26029264309e-05
s	0.0840867511798	0.110241469843	0.269953816724	0.403391305653	0.111744779701	0.0200568087147	0.000297801219638	0.00022728092881
e	0.0832062203933	0.101809469948	0.169845845575	0.392353635218	0.225002803234	0.0268378029049	0.000450632253213	0.000493590059603
g	0.0812692467978	0.0865127466493	0.116894788525	0.400202538406	0.262497647745	0.0515448399683	0.000334709294404	0.000743465786534
i	0.0754875232659	0.0755945338831	0.0876925728417	0.364347986135	0.304622845915	0.0904779899894	0.000857602581468	0.000918925228845
r	0.0535464187553	0.0556168222944	0.0796278329472	0.340409865378	0.349977718638	0.110488756663	0.00243327462716	0.00789929670962
è	0.0430346832518	0.0455055994315	0.0713439629824	0.312725711793	0.338734402879	0.170964722221	0.00547743354239	0.0122134794365
t	0.0301561140839	0.0325197351438	0.0589659959941	0.230651623931	0.370862387626	0.236150294074	0.0198751151808	0.0208187653455
s	0.0275542316946	0.0185758015479	0.0398436633314	0.299357247977	0.317967022542	0.253674108025	0.0215264949806	0.0215014628152
i	0.0378537715649	0.0237100443493	0.0369301874438	0.283379377659	0.292622174181	0.285537496008	0.0136570865806	0.0263098576384
d	0.0363738881883	0.0313415181164	0.0422765024813	0.163572460886	0.296155091394	0.323849125336	0.0173705278602	0.0890608792128
ò	0.0251657737294	0.0237100603721	0.0318364438271	0.105149265629	0.239335253798	0.301216231779	0.0886507979534	0.184936189738
p	0.0241912455765	0.0238413164574	0.024807538609	0.064766655543	0.174605461266	0.28092935726	0.172631452651	0.234226989913
u	0.0288931908588	0.0284729714858	0.0266153048697	0.0519341068477	0.131864892089	0.235192385753	0.176330460884	0.320696679971
e	0.0316524356196	0.0311785088286	0.0315252766232	0.0425847456159	0.084956137363	0.149774905251	0.311713253628	0.31661472999
m	0.0441631292065	0.0420238089429	0.0224398024411	0.0723774052053	0.0733035424543	0.24850385175	0.309967016543	0.18722147333
a	0.0459594637355	0.0432642846476	0.016889287047	0.0802301970684	0.0689328724848	0.28417697725	0.199016027514	0.261530907777
r	0.0376180565785	0.0328223582159	0.0199511696823	0.0546378226895	0.0695145574949	0.191435792417	0.232791732505	0.361228515926
è	0.0334301215262	0.027931349072	0.0196336265608	0.0440006935632	0.0641402624983	0.148098124139	0.282033300835	0.380732555309
i	0.0246954895087	0.022855791024	0.0203579415203	0.0294669521877	0.0420494751661	0.0818059403797	0.344065500278	0.434702945103
</S>	0.0231712412544	0.022226513012	0.0211489157601	0.0262529510939	0.035725629083	0.0619250386898	0.354632115139	0.454917622552
