 	avete	cucinato	le	verdure	</S>
i	0.968788355	0.030955525	0.0001235678015	0.000132290251	2.868606435e-07
m	0.684746691667	0.310278112667	0.0048472746515	0.000127615086333	2.72101734833e-07
a	0.497569503889	0.495635987556	0.0067500221505	4.33190380577e-05	1.11751631861e-06
r	0.482235801296	0.501717995852	0.0156518389835	3.46856202992e-05	0.000359658833606
è	0.365217817099	0.599564315284	0.0346728206612	6.48960644331e-05	0.000480121241869
t	0.318821889033	0.632732885095	0.0468123632204	0.00143669372814	0.00019613214329
s	0.211130145011	0.732148988365	0.0401838707401	0.0164373538094	9.96174559967e-05
a	0.11771024367	0.614516499455	0.24736220458	0.0203267493698	8.42769748989e-05
t	0.108024514557	0.322188759818	0.542990568193	0.0255524292233	0.0012436932383
o	0.101534808186	0.191541006606	0.677015126064	0.0279826773078	0.00192637937943
l	0.0771165933953	0.130984760202	0.611497768688	0.165223058669	0.0151778359265
a	0.0666100817984	0.101588214734	0.560340832896	0.223809006223	0.0476518786422
l	0.0602162229328	0.0852696302447	0.525059820965	0.268775945408	0.0606783962141
à	0.0441683606443	0.0598544764149	0.353005350322	0.279039913136	0.263931912071
c	0.0472924775481	0.045859299805	0.302331536774	0.193573562379	0.410943157357
h	0.074395632516	0.074947959935	0.377937605591	0.231478630793	0.241240200786
a	0.0765181865053	0.0872277959783	0.33095252353	0.222894613598	0.282406881929
n	0.0611514078351	0.0587184156594	0.19296118951	0.214677784533	0.472491180643
a	0.0533120992784	0.0458416475531	0.124220039837	0.157006186844	0.619620006881
</S>	0.0454939896392	0.0419369557766	0.0855251849185	0.101505591422	0.725538273441
