 	sul	muro	vuole	uno	specchio	</S>
s	0.9926162	0.0073108707	7.2868468e-05	4.5501524e-08	5.360054e-09	4.18552455e-09
t	0.992716116667	0.00723782319	4.59992055e-05	4.64929213333e-08	2.48206923333e-09	2.04586279e-09
o	0.984042988889	0.0158135096867	0.000143363256	8.28695524444e-08	1.32937753111e-08	4.486767527e-08
t	0.690358562963	0.289750549896	0.019586964732	0.000256243419081	4.1080303977e-07	4.72881849684e-05
ì	0.354368430988	0.616514216632	0.0287096025773	0.000343721093027	7.33996713257e-07	6.33480784895e-05
c	0.230498876996	0.716376185544	0.0529548345258	0.000147755449009	4.50118326586e-07	2.19368148965e-05
h	0.248633782332	0.679294195181	0.0719342098419	0.00010269644767	1.29197623103e-06	3.38247681988e-05
o	0.240324840777	0.51446442506	0.244879154947	0.00028474032589	1.67342604368e-06	4.51448947329e-05
t	0.112750333592	0.377776718353	0.500998401649	0.00304102015196	0.000908483333215	0.00452502799891
è	0.0729884811973	0.287776726118	0.606177617216	0.0251005667173	0.00121433455474	0.00674226143297
l	0.0574092403991	0.249329795373	0.657715639072	0.0305461676724	0.00046693991858	0.00453219301099
i	0.0806291634664	0.231131348458	0.643888546357	0.0242097736575	0.00288016546286	0.0172609677703
o	0.108097064489	0.176739209486	0.513850698786	0.126477263552	0.0183125734876	0.0565231862568
j	0.083382096163	0.113938382162	0.309168439595	0.184278196517	0.125952124496	0.183280787086
e	0.0563499183877	0.0699620713873	0.174515866532	0.251055150839	0.193915631499	0.254201399029
l	0.0408683177959	0.0482223011291	0.116270195511	0.255367385613	0.2361366605	0.30313517301
ì	0.0272659492653	0.031138784043	0.0718120435037	0.156808490538	0.3046482135	0.408326514337
</S>	0.0234766046326	0.0261000390215	0.0534834242519	0.157459825269	0.30413612175	0.435343957168
