 	il	ladro	è	entrato	da	qui	</S>
o	0.7949157	0.2040186165	0.000148360795	0.00088894255	2.82397495e-05	1.0558568e-07	6.1035435e-08
l	0.57044076	0.4150033055	0.00988790561167	0.00460862301667	5.90679388333e-05	3.0790111e-07	5.82548196667e-08
à	0.381707706667	0.5992472585	0.0130733710606	0.00591166536222	5.96546101511e-05	3.61381455e-07	4.59712512222e-08
d	0.305449328889	0.658226822833	0.0195146438769	0.0167703951441	3.8660948257e-05	1.42718803333e-07	3.84133822407e-08
r	0.432790196296	0.525281744278	0.0216691265106	0.020226859048	3.19495980523e-05	8.27289944443e-08	1.47336286122e-08
o	0.430785752099	0.531340748093	0.0289561050552	0.008904713016	1.26185145508e-05	5.72174644814e-08	1.29223105694e-08
i	0.2023636387	0.565682212698	0.223206205018	0.008503707672	0.000243249802417	1.57104007827e-07	8.62163199856e-07
m	0.112797695567	0.361227217566	0.392885068339	0.131213314224	0.000814635214139	0.00104682988042	1.52730962666e-05
b	0.0634409808557	0.218033114522	0.26839888278	0.447930544741	0.000781554928046	0.00139570406318	1.92318773635e-05
ì	0.0483875212852	0.161832340174	0.213218437593	0.482732208247	0.0929609996327	0.000844489357433	2.39641210625e-05
k	0.0671648837617	0.141029436725	0.258288862531	0.408044649416	0.124504155744	0.000939316939144	2.86322646875e-05
e	0.0833253979206	0.116331058908	0.19903736751	0.385868229805	0.213554564448	0.00170284266638	0.000180497539229
a	0.0734447769735	0.086408964636	0.120602105837	0.202296258268	0.318093354816	0.193615301255	0.00553923256641
p	0.0788326733245	0.0572661618787	0.100251321946	0.202021224423	0.185887232939	0.364751227085	0.0109901698555
ò	0.0734468504415	0.0402841112929	0.0860728846487	0.197826590141	0.12830375898	0.371589302362	0.102476526618
t	0.0404620871472	0.0295024290976	0.0480669102162	0.0940983987137	0.152715062993	0.441219667454	0.193935455539
t	0.0772541200491	0.0425855430325	0.0596287814054	0.165311942905	0.124963599331	0.398617475818	0.131638546846
u	0.0896025000164	0.0475269953442	0.0620725871351	0.183944696302	0.0847582704437	0.317021278606	0.215073683949
</S>	0.0591386750082	0.0381860791721	0.0457033985675	0.107470661151	0.0676109587218	0.320858189303	0.361032041975
