 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.493780855	0.500318005	0.0058099786	4.80807561e-05	2.0243432745e-05	2.19737084755e-05	8.186310416e-07	2.34193272e-08	2.63384641e-08
g	0.523246928333	0.472266261767	0.0031412141	0.00109987393943	0.000182716379412	6.05172118088e-05	2.46411287493e-06	1.05608253667e-08	9.4636716e-09
e	0.572010366111	0.421344280689	0.00484786153333	0.00148420885648	0.000236882399039	7.33773387469e-05	3.01655004664e-06	5.82494974223e-09	3.64717289333e-09
n	0.33815019537	0.62034936023	0.0260866105111	0.0151729275955	0.000187584142248	4.97607127263e-05	3.49474710388e-06	8.22224630341e-08	8.10222149111e-09
i	0.239873978457	0.667275120077	0.0715994101704	0.0210346501985	0.000171201414559	4.18902267421e-05	3.65169152329e-06	1.07801517225e-07	9.72012914704e-09
t	0.185241142819	0.630169206692	0.10630909339	0.0473320837328	0.023409856782	0.00686091818975	0.00067568912133	1.96792476862e-06	2.94698313657e-08
ò	0.134184966273	0.444658918897	0.255558647797	0.124334164578	0.0312201492407	0.00913954896092	0.00090090522551	2.59433145921e-06	1.07754489122e-07
r	0.094843214091	0.391007956299	0.343730659266	0.154266844859	0.0125479358602	0.00329071875131	0.000311690399237	8.9008511107e-07	1.08617509374e-07
u	0.0996298780303	0.3691682921	0.351924509755	0.169365904953	0.00843720092007	0.00135646255044	0.000117417191746	3.1707613469e-07	4.3702889458e-08
e	0.0855713970101	0.210800977367	0.382133183252	0.284777418318	0.0344822868067	0.00209098338348	0.000143581850249	1.3827188223e-07	6.9553336486e-08
n	0.0853889883367	0.125623082456	0.306990284417	0.375627006106	0.0876665422689	0.0174379962278	0.00122211378342	4.38735881221e-05	1.26771662162e-07
è	0.106557081112	0.116404374152	0.250278081472	0.383172235369	0.11575268409	0.0255974337426	0.00217743362781	6.0008355374e-05	6.88647797387e-07
n	0.125907010371	0.130109878051	0.188808093824	0.303742998456	0.192309211363	0.0561437989142	0.0029015147426	4.64344277913e-05	3.10979207325e-05
u	0.132097555124	0.131870066017	0.130420169608	0.201588802819	0.250758903788	0.144938812971	0.0079391209142	0.00013376547593	0.000252837540244
s	0.141650000041	0.100379503672	0.0841997172027	0.154778517606	0.306739014596	0.172609274324	0.0251980763047	0.0137874331253	0.000658469713415
a	0.11779772668	0.0641010628907	0.0492663770676	0.122955137535	0.341173151532	0.244613121441	0.0401068914349	0.0190186862084	0.000967853537805
l	0.08038616556	0.0599383842969	0.0546359913559	0.117236497512	0.289447593844	0.250468233814	0.127518420478	0.0173204372361	0.0030483157126
l	0.07829277852	0.0531226324323	0.0969921771186	0.110763811171	0.241845507948	0.124094471271	0.239235540159	0.0260126777454	0.0296404457375
i	0.0591386641733	0.0349702068108	0.106746793373	0.104190465724	0.213047155983	0.187684143757	0.201300880053	0.0500182895818	0.0429034095792
m	0.0399754710578	0.0274065719369	0.0541857079243	0.0813241035747	0.197086785328	0.262933217919	0.252352293351	0.0578665905273	0.0268692788597
o	0.0425227780193	0.0338612053123	0.0401667617748	0.0648637761916	0.152670678443	0.224422769306	0.328896247784	0.0536738361758	0.0589219642866
n	0.0380940553398	0.0353850281041	0.0407642209249	0.0581751887305	0.113105559481	0.196259623102	0.290643552595	0.117849980725	0.109722774762
ì	0.0258879651133	0.0249234360347	0.0297184136416	0.0431474129102	0.0835862991603	0.160533376367	0.240938380865	0.281693436908	0.109571268254
s	0.0241172383711	0.0233583673449	0.0246844185472	0.0354273619701	0.0616698270534	0.119871365789	0.167575415288	0.404563332303	0.138732692751
o	0.0265300327904	0.0257448074483	0.0244826891824	0.0325729996567	0.0473754803511	0.0816453555963	0.117304748429	0.433654357434	0.21068957425
m	0.0364142042635	0.0284416091494	0.0203520305941	0.0322854478856	0.0468170474504	0.0635489651988	0.0939552928097	0.440508632478	0.23767681475
e	0.0377652794212	0.0273568900498	0.0166478880647	0.0299672086285	0.0439564648168	0.0535657930663	0.0780942726032	0.416214090826	0.29643213825
m	0.0424494144737	0.0236592760166	0.0144057794882	0.0255271662095	0.0462657252723	0.0522710143554	0.0658910442011	0.441098043609	0.28843254275
a	0.0426573248246	0.0211475820055	0.0127585102961	0.0227102054032	0.0455762960908	0.0502171001185	0.0597802924004	0.44177494787	0.30337773425
i	0.0334066982749	0.0262025773352	0.023168448432	0.0269825344677	0.0350846676969	0.0377407373728	0.0448030494668	0.394775782623	0.377835478083
</S>	0.0346520991375	0.0310476271676	0.029542477716	0.0315653122339	0.0358499788485	0.0377540866864	0.0432728212334	0.387320841312	0.368994724042
