 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.54614569	0.453658983	6.516574575e-05	0.000129737011	4.406124068e-07	2.064768385e-08	5.07732985e-09	5.24350662e-09	4.48732377e-09	4.482696e-09
a	0.33209194	0.608354207667	0.0583395622924	0.00121137995433	8.031010968e-07	2.13243303518e-06	3.12043151667e-09	3.30304478667e-09	2.08760082667e-09	1.78935536667e-09
p	0.370886926667	0.430454149222	0.178842454097	0.0161188534181	0.00363642399713	6.11328313451e-05	3.67345761722e-08	4.22627926222e-09	1.87070686556e-09	1.07838832222e-09
e	0.338325012222	0.447710849741	0.189054063032	0.0199835442594	0.00484773510243	7.87417089217e-05	4.75454287241e-08	3.78430178741e-09	1.56918932185e-09	7.8875312074e-10
s	0.252163920741	0.57384133658	0.146565509344	0.0248128228731	0.0024569698042	0.000159314658114	1.07493442908e-07	2.8306915958e-09	9.26119760728e-09	4.41575586913e-10
a	0.201471556914	0.530590795527	0.233513106448	0.0325773736244	0.00166082723567	0.000186177412571	1.27844385469e-07	2.7877819986e-09	1.18443163624e-08	3.98494652304e-10
m	0.172726565638	0.488410281842	0.282472205483	0.0363477845415	0.0123637767128	0.00767202429739	7.25335998299e-06	1.41237846662e-08	1.17867222947e-07	9.96834140768e-10
m	0.384143251879	0.352074490614	0.200398248494	0.0368216228472	0.0161851629376	0.0103667713825	1.0223237161e-05	1.18439401555e-07	1.61989806649e-07	5.50445054692e-09
è	0.42759813396	0.248140013538	0.293640836165	0.0212282677824	0.00571011814587	0.0036763867675	5.91421555367e-06	1.61496490518e-07	1.67304717883e-07	1.6708717849e-08
n	0.205008600653	0.262141567846	0.465741568722	0.0615119904275	0.00421734851529	0.0013741557125	4.50047448456e-06	7.46834500727e-08	1.61047370394e-07	1.59625019313e-08
o	0.0977461078843	0.197743102615	0.445838262907	0.249667733476	0.00814053017176	0.0008619945475	2.17132455152e-06	3.08199265909e-08	6.60561995647e-08	6.4152136921e-09
o	0.0575019376281	0.105520353205	0.334761220969	0.420803744492	0.0795523813906	0.0018574351925	2.83365670717e-06	6.87002955303e-08	3.99982858549e-08	1.54357902974e-08
k	0.102504472543	0.106660693402	0.313723183656	0.307177126497	0.159941943797	0.00983588053083	0.000154177299002	1.55788234518e-06	8.42968682952e-07	1.58863027766e-07
l	0.292982417514	0.151504691134	0.300035397885	0.123448300499	0.117863453266	0.0137788950769	0.000370849436334	4.36525421506e-06	4.92042832765e-06	6.68872924926e-06
è	0.296462935171	0.126454415378	0.226738649295	0.239963166833	0.0614559407553	0.048470979259	0.000410674785445	4.86607897169e-06	2.94765647759e-05	8.85544717309e-06
