 	le	melanzane	vogliono	girate	</S>
e	0.99396717	0.0057243695	0.000300199548	7.986317175e-06	2.9324218e-07
m	0.965349836667	0.0296111165	0.004651774748	0.000386715463508	5.15618546667e-07
a	0.911879078889	0.0811472868333	0.00645975228267	0.000513087779116	7.30426848889e-07
r	0.780236926296	0.188211795611	0.0292506581276	0.00216869728432	0.00013191718125
a	0.548209542099	0.399037618537	0.0498562510425	0.00272107765317	0.000175552519697
n	0.3193238857	0.615319816179	0.0593634186808	0.00554450210946	0.000448433682512
g	0.4500942869	0.466928694593	0.0746034362269	0.00760486966982	0.000768745394171
i	0.472978022967	0.267382010731	0.249511248742	0.00953179318994	0.000596895758057
à	0.191066850322	0.321979923577	0.450121006247	0.0338285700633	0.00300360744602
n	0.103425602107	0.307507357859	0.545847492082	0.0379045914544	0.00531496548201
e	0.0734683730357	0.222455715953	0.650005754027	0.0441612719181	0.009908909494
e	0.0547820793452	0.139117348651	0.573096041342	0.210943067306	0.0220614598313
t	0.113171309115	0.163829866217	0.326750453781	0.314059842435	0.0821885232771
è	0.128964393038	0.165346101406	0.20057694126	0.380803044145	0.124309507759
l	0.0745340910127	0.0970144584687	0.24885781042	0.441100834715	0.13849279592
u	0.0629236356709	0.0779567664896	0.222730385473	0.478045554905	0.15834366864
n	0.0515210128903	0.0580833281632	0.135210922158	0.517522434968	0.23766231288
v	0.0754837932968	0.0327947845211	0.092839697386	0.558844261656	0.240037484293
o	0.0781657560989	0.018940372307	0.0670040907953	0.564367193885	0.271522618098
t	0.0419249403663	0.0206716951023	0.0562233635984	0.485754971295	0.395425029366
i	0.0319483827888	0.0224159140341	0.0465468338661	0.429718223765	0.469370623122
m	0.0313897535963	0.0230107370114	0.037700424622	0.373999907922	0.533899154374
m	0.0297948818654	0.0148192679038	0.0419599465407	0.511814019307	0.401611884791
è	0.0284570972885	0.00833142920127	0.0483146498469	0.508563866436	0.406332961597
n	0.0282492510962	0.0135940484004	0.0501274316156	0.396481048812	0.511548220532
e	0.0286221236987	0.0236034678001	0.0504088202052	0.353392352937	0.543973240177
</S>	0.0318071428494	0.0291115114	0.0458626571026	0.283977556468	0.609241120088
